"The 2009 PSSA Mathematics and Reading District Level Proficiency Results",,,,,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Female",118,25.4,39.8,11.9,22.9,118,34.7,39.0,11.0,15.3
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"White",217,30.0,36.9,13.4,19.8,217,35.9,32.3,16.1,15.7
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Black",12,16.7,33.3,8.3,41.7,12,16.7,33.3,0.0,50.0
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Hispanic",16,6.3,18.8,25.0,50.0,16,12.5,12.5,18.8,56.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"All Students",151,32.5,51.0,14.6,2.0,151,20.5,53.6,12.6,13.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"IEP",10,0.0,40.0,40.0,20.0,10,0.0,20.0,10.0,70.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Economically Disadvantaged",47,14.9,59.6,21.3,4.3,47,14.9,44.7,17.0,23.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Male",81,37.0,48.1,13.6,1.2,81,18.5,50.6,13.6,17.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Female",70,27.1,54.3,15.7,2.9,70,22.9,57.1,11.4,8.6
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"White",137,33.6,51.1,13.1,2.2,137,21.9,54.7,10.9,12.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"All Students",170,50.0,31.2,10.0,8.8,170,30.0,34.7,17.1,18.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"IEP",24,29.2,29.2,20.8,20.8,24,12.5,16.7,8.3,62.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Economically Disadvantaged",39,33.3,43.6,12.8,10.3,39,23.1,28.2,20.5,28.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Male",81,51.9,27.2,12.3,8.6,81,23.5,30.9,17.3,28.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Female",89,48.3,34.8,7.9,9.0,89,36.0,38.2,16.9,9.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"White",158,50.0,31.6,9.5,8.9,158,30.4,36.1,15.8,17.7
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"All Students",151,41.7,31.8,17.9,8.6,151,13.2,41.1,25.2,20.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"IEP",17,5.9,5.9,47.1,41.2,17,0.0,11.8,29.4,58.8
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Economically Disadvantaged",44,18.2,36.4,31.8,13.6,44,6.8,29.5,27.3,36.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Male",71,38.0,32.4,21.1,8.5,71,8.5,42.3,26.8,22.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Female",79,45.6,31.6,13.9,8.9,79,17.7,40.5,24.1,17.7
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"White",131,42.7,30.5,18.3,8.4,131,13.0,41.2,26.7,19.1
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"All Students",177,42.9,27.7,13.6,15.8,177,27.1,34.5,23.2,15.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"IEP",21,9.5,14.3,14.3,61.9,21,4.8,4.8,19.0,71.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Economically Disadvantaged",57,26.3,31.6,22.8,19.3,57,21.1,31.6,31.6,15.8
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Male",97,44.3,33.0,10.3,12.4,97,17.5,39.2,28.9,14.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Female",80,41.3,21.3,17.5,20.0,80,38.8,28.8,16.3,16.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"White",164,43.9,26.8,12.8,16.5,164,27.4,34.8,22.0,15.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"All Students",148,45.9,33.8,13.5,6.8,147,36.7,29.9,22.4,10.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"IEP",13,7.7,30.8,23.1,38.5,13,15.4,7.7,15.4,61.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Economically Disadvantaged",35,31.4,34.3,31.4,2.9,35,25.7,28.6,22.9,22.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Male",80,38.8,42.5,11.3,7.5,79,29.1,31.6,25.3,13.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Female",68,54.4,23.5,16.2,5.9,68,45.6,27.9,19.1,7.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"White",138,47.1,33.3,12.3,7.2,137,38.0,28.5,22.6,10.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"All Students",176,40.3,34.7,14.8,10.2,176,49.4,35.2,6.8,8.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"IEP",17,0.0,11.8,35.3,52.9,17,5.9,17.6,17.6,58.8
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Economically Disadvantaged",47,29.8,36.2,12.8,21.3,47,38.3,34.0,10.6,17.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Male",94,40.4,37.2,11.7,10.6,94,40.4,45.7,5.3,8.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Female",82,40.2,31.7,18.3,9.8,82,59.8,23.2,8.5,8.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"White",165,38.8,35.2,15.2,10.9,165,47.9,35.8,7.3,9.1
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"All Students",180,24.4,33.9,23.9,17.8,179,35.2,32.4,17.9,14.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"IEP",27,0.0,7.4,37.0,55.6,26,3.8,3.8,11.5,80.8
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Economically Disadvantaged",37,13.5,29.7,16.2,40.5,37,18.9,32.4,21.6,27.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Male",93,26.9,31.2,24.7,17.2,92,31.5,31.5,20.7,16.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Female",87,21.8,36.8,23.0,18.4,87,39.1,33.3,14.9,12.6
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"White",171,24.0,35.1,24.0,17.0,170,34.7,32.4,18.2,14.7
112018523,"Adams",12,"UPPER ADAMS SD",3,"All Students",102,38.2,46.1,12.7,2.9,102,28.4,51.0,9.8,10.8
112018523,"Adams",12,"UPPER ADAMS SD",3,"IEP",12,8.3,16.7,50.0,25.0,12,0.0,8.3,25.0,66.7
112018523,"Adams",12,"UPPER ADAMS SD",3,"Economically Disadvantaged",51,25.5,52.9,15.7,5.9,51,11.8,56.9,15.7,15.7
112018523,"Adams",12,"UPPER ADAMS SD",3,"Male",58,39.7,50.0,8.6,1.7,58,20.7,53.4,13.8,12.1
112018523,"Adams",12,"UPPER ADAMS SD",3,"Female",44,36.4,40.9,18.2,4.5,44,38.6,47.7,4.5,9.1
112018523,"Adams",12,"UPPER ADAMS SD",3,"White",73,39.7,42.5,13.7,4.1,73,31.5,43.8,9.6,15.1
112018523,"Adams",12,"UPPER ADAMS SD",3,"Hispanic",23,43.5,47.8,8.7,0.0,23,21.7,69.6,8.7,0.0
112018523,"Adams",12,"UPPER ADAMS SD",4,"All Students",118,59.3,21.2,7.6,11.9,118,41.5,30.5,16.1,11.9
112018523,"Adams",12,"UPPER ADAMS SD",4,"IEP",21,28.6,19.0,9.5,42.9,21,9.5,14.3,33.3,42.9
112018523,"Adams",12,"UPPER ADAMS SD",4,"Economically Disadvantaged",50,48.0,22.0,14.0,16.0,50,30.0,32.0,22.0,16.0
112018523,"Adams",12,"UPPER ADAMS SD",4,"Male",63,63.5,20.6,3.2,12.7,63,33.3,31.7,22.2,12.7
112018523,"Adams",12,"UPPER ADAMS SD",4,"Female",55,54.5,21.8,12.7,10.9,55,50.9,29.1,9.1,10.9
112018523,"Adams",12,"UPPER ADAMS SD",4,"White",96,63.5,18.8,4.2,13.5,96,43.8,30.2,13.5,12.5
112018523,"Adams",12,"UPPER ADAMS SD",4,"Hispanic",18,44.4,27.8,22.2,5.6,18,38.9,22.2,33.3,5.6
112018523,"Adams",12,"UPPER ADAMS SD",5,"All Students",118,49.2,29.7,16.1,5.1,118,21.2,45.8,16.1,16.9
112018523,"Adams",12,"UPPER ADAMS SD",5,"IEP",15,20.0,20.0,46.7,13.3,15,6.7,20.0,26.7,46.7
112018523,"Adams",12,"UPPER ADAMS SD",5,"ELL",10,20.0,10.0,40.0,30.0,10,0.0,20.0,0.0,80.0
112018523,"Adams",12,"UPPER ADAMS SD",5,"Economically Disadvantaged",61,41.0,29.5,19.7,9.8,61,18.0,39.3,13.1,29.5
112018523,"Adams",12,"UPPER ADAMS SD",5,"Male",62,43.5,29.0,22.6,4.8,62,16.1,41.9,19.4,22.6
112018523,"Adams",12,"UPPER ADAMS SD",5,"Female",56,55.4,30.4,8.9,5.4,56,26.8,50.0,12.5,10.7
112018523,"Adams",12,"UPPER ADAMS SD",5,"White",86,53.5,32.6,12.8,1.2,86,26.7,44.2,19.8,9.3
112018523,"Adams",12,"UPPER ADAMS SD",5,"Hispanic",27,37.0,22.2,25.9,14.8,27,7.4,48.1,7.4,37.0
112018523,"Adams",12,"UPPER ADAMS SD",6,"All Students",126,55.6,17.5,14.3,12.7,126,46.8,19.8,17.5,15.9
112018523,"Adams",12,"UPPER ADAMS SD",6,"IEP",30,13.3,13.3,23.3,50.0,30,6.7,6.7,30.0,56.7
112018523,"Adams",12,"UPPER ADAMS SD",6,"Economically Disadvantaged",49,42.9,18.4,20.4,18.4,49,34.7,16.3,18.4,30.6
112018523,"Adams",12,"UPPER ADAMS SD",6,"Male",61,50.8,21.3,11.5,16.4,61,37.7,19.7,24.6,18.0
112018523,"Adams",12,"UPPER ADAMS SD",6,"Female",65,60.0,13.8,16.9,9.2,65,55.4,20.0,10.8,13.8
112018523,"Adams",12,"UPPER ADAMS SD",6,"White",99,54.5,15.2,16.2,14.1,99,44.4,20.2,20.2,15.2
112018523,"Adams",12,"UPPER ADAMS SD",6,"Hispanic",22,54.5,27.3,9.1,9.1,22,50.0,18.2,9.1,22.7
112018523,"Adams",12,"UPPER ADAMS SD",7,"All Students",118,44.9,36.4,10.2,8.5,118,36.4,33.9,23.7,5.9
112018523,"Adams",12,"UPPER ADAMS SD",7,"IEP",14,14.3,21.4,21.4,42.9,14,7.1,7.1,50.0,35.7
112018523,"Adams",12,"UPPER ADAMS SD",7,"Economically Disadvantaged",47,23.4,53.2,8.5,14.9,47,19.1,38.3,34.0,8.5
112018523,"Adams",12,"UPPER ADAMS SD",7,"Male",60,46.7,38.3,8.3,6.7,60,30.0,40.0,23.3,6.7
112018523,"Adams",12,"UPPER ADAMS SD",7,"Female",58,43.1,34.5,12.1,10.3,58,43.1,27.6,24.1,5.2
112018523,"Adams",12,"UPPER ADAMS SD",7,"White",87,51.7,32.2,11.5,4.6,87,43.7,28.7,21.8,5.7
112018523,"Adams",12,"UPPER ADAMS SD",7,"Hispanic",25,24.0,48.0,4.0,24.0,25,4.0,52.0,36.0,8.0
112018523,"Adams",12,"UPPER ADAMS SD",8,"All Students",127,54.3,29.1,11.0,5.5,127,58.3,26.8,8.7,6.3
112018523,"Adams",12,"UPPER ADAMS SD",8,"IEP",19,21.1,26.3,31.6,21.1,19,26.3,10.5,26.3,36.8
112018523,"Adams",12,"UPPER ADAMS SD",8,"Economically Disadvantaged",50,36.0,40.0,14.0,10.0,50,44.0,30.0,14.0,12.0
112018523,"Adams",12,"UPPER ADAMS SD",8,"Male",60,53.3,28.3,10.0,8.3,60,51.7,31.7,8.3,8.3
112018523,"Adams",12,"UPPER ADAMS SD",8,"Female",67,55.2,29.9,11.9,3.0,67,64.2,22.4,9.0,4.5
112018523,"Adams",12,"UPPER ADAMS SD",8,"White",99,59.6,25.3,10.1,5.1,99,61.6,26.3,7.1,5.1
112018523,"Adams",12,"UPPER ADAMS SD",8,"Hispanic",23,30.4,52.2,8.7,8.7,23,43.5,26.1,17.4,13.0
112018523,"Adams",12,"UPPER ADAMS SD",11,"All Students",140,27.9,32.1,18.6,21.4,140,25.7,42.9,14.3,17.1
112018523,"Adams",12,"UPPER ADAMS SD",11,"IEP",22,0.0,4.5,13.6,81.8,22,4.5,18.2,13.6,63.6
112018523,"Adams",12,"UPPER ADAMS SD",11,"Economically Disadvantaged",44,6.8,34.1,27.3,31.8,44,11.4,36.4,18.2,34.1
112018523,"Adams",12,"UPPER ADAMS SD",11,"Male",74,33.8,23.0,18.9,24.3,74,24.3,36.5,14.9,24.3
112018523,"Adams",12,"UPPER ADAMS SD",11,"Female",66,21.2,42.4,18.2,18.2,66,27.3,50.0,13.6,9.1
112018523,"Adams",12,"UPPER ADAMS SD",11,"White",112,32.1,34.8,17.9,15.2,112,29.5,47.3,12.5,10.7
112018523,"Adams",12,"UPPER ADAMS SD",11,"Hispanic",23,13.0,21.7,21.7,43.5,23,13.0,26.1,21.7,39.1
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",3,"All Students",78,42.3,48.7,7.7,1.3,78,38.5,47.4,5.1,9.0
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",3,"IEP",11,27.3,54.5,9.1,9.1,11,18.2,45.5,9.1,27.3
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",3,"Economically Disadvantaged",20,40.0,50.0,10.0,0.0,20,35.0,45.0,0.0,20.0
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",3,"Male",44,47.7,47.7,2.3,2.3,44,40.9,45.5,2.3,11.4
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",3,"Female",34,35.3,50.0,14.7,0.0,34,35.3,50.0,8.8,5.9
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",3,"White",78,42.3,48.7,7.7,1.3,78,38.5,47.4,5.1,9.0
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",4,"All Students",79,38.0,39.2,8.9,13.9,79,30.4,39.2,16.5,13.9
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",4,"IEP",11,9.1,36.4,18.2,36.4,11,0.0,27.3,27.3,45.5
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",4,"Economically Disadvantaged",22,27.3,40.9,9.1,22.7,22,18.2,27.3,27.3,27.3
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",4,"Male",43,41.9,34.9,11.6,11.6,43,30.2,37.2,16.3,16.3
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",4,"Female",36,33.3,44.4,5.6,16.7,36,30.6,41.7,16.7,11.1
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",4,"White",75,38.7,38.7,8.0,14.7,75,30.7,41.3,17.3,10.7
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",5,"All Students",86,32.6,37.2,17.4,12.8,86,24.4,45.3,12.8,17.4
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",5,"IEP",11,18.2,18.2,18.2,45.5,11,9.1,18.2,9.1,63.6
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",5,"Economically Disadvantaged",29,20.7,34.5,20.7,24.1,29,6.9,44.8,20.7,27.6
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",5,"Male",41,39.0,36.6,12.2,12.2,41,22.0,48.8,9.8,19.5
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",5,"Female",45,26.7,37.8,22.2,13.3,45,26.7,42.2,15.6,15.6
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",5,"White",84,33.3,38.1,16.7,11.9,84,25.0,46.4,13.1,15.5
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",6,"All Students",71,46.5,29.6,14.1,9.9,71,36.6,33.8,19.7,9.9
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",6,"IEP",10,20.0,10.0,20.0,50.0,10,10.0,20.0,30.0,40.0
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",6,"Economically Disadvantaged",30,40.0,40.0,10.0,10.0,30,30.0,36.7,23.3,10.0
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",6,"Male",30,53.3,20.0,13.3,13.3,30,26.7,43.3,16.7,13.3
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",6,"Female",41,41.5,36.6,14.6,7.3,41,43.9,26.8,22.0,7.3
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",6,"White",71,46.5,29.6,14.1,9.9,71,36.6,33.8,19.7,9.9
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",7,"All Students",84,48.8,29.8,13.1,8.3,84,45.2,32.1,13.1,9.5
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",7,"Economically Disadvantaged",31,32.3,35.5,19.4,12.9,31,29.0,38.7,12.9,19.4
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",7,"Male",42,50.0,28.6,11.9,9.5,42,33.3,35.7,21.4,9.5
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",7,"Female",42,47.6,31.0,14.3,7.1,42,57.1,28.6,4.8,9.5
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",7,"White",81,50.6,28.4,12.3,8.6,81,46.9,30.9,13.6,8.6
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",8,"All Students",98,35.7,25.5,23.5,15.3,98,54.1,29.6,7.1,9.2
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",8,"Economically Disadvantaged",36,27.8,19.4,27.8,25.0,36,41.7,36.1,11.1,11.1
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",8,"Male",50,44.0,26.0,22.0,8.0,50,60.0,26.0,8.0,6.0
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",8,"Female",48,27.1,25.0,25.0,22.9,48,47.9,33.3,6.3,12.5
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",8,"White",98,35.7,25.5,23.5,15.3,98,54.1,29.6,7.1,9.2
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",11,"All Students",108,25.0,33.3,20.4,21.3,108,37.0,29.6,13.0,20.4
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",11,"IEP",15,0.0,0.0,26.7,73.3,15,0.0,6.7,6.7,86.7
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",11,"Economically Disadvantaged",26,11.5,34.6,11.5,42.3,26,26.9,19.2,19.2,34.6
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",11,"Male",41,29.3,24.4,26.8,19.5,41,29.3,34.1,14.6,22.0
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",11,"Female",67,22.4,38.8,16.4,22.4,67,41.8,26.9,11.9,19.4
103020603,"Allegheny",3,"ALLEGHENY VALLEY SD",11,"White",106,24.5,34.0,20.8,20.8,106,36.8,30.2,13.2,19.8
103020753,"Allegheny",3,"AVONWORTH SD",3,"All Students",97,73.2,25.8,1.0,0.0,97,61.9,34.0,4.1,0.0
103020753,"Allegheny",3,"AVONWORTH SD",3,"Male",51,68.6,29.4,2.0,0.0,51,56.9,37.3,5.9,0.0
103020753,"Allegheny",3,"AVONWORTH SD",3,"Female",46,78.3,21.7,0.0,0.0,46,67.4,30.4,2.2,0.0
103020753,"Allegheny",3,"AVONWORTH SD",3,"White",94,73.4,25.5,1.1,0.0,94,62.8,33.0,4.3,0.0
103020753,"Allegheny",3,"AVONWORTH SD",4,"All Students",117,62.4,30.8,5.1,1.7,117,54.7,32.5,10.3,2.6
103020753,"Allegheny",3,"AVONWORTH SD",4,"IEP",17,17.6,52.9,17.6,11.8,17,11.8,35.3,52.9,0.0
103020753,"Allegheny",3,"AVONWORTH SD",4,"Male",61,65.6,26.2,6.6,1.6,61,45.9,37.7,14.8,1.6
103020753,"Allegheny",3,"AVONWORTH SD",4,"Female",56,58.9,35.7,3.6,1.8,56,64.3,26.8,5.4,3.6
103020753,"Allegheny",3,"AVONWORTH SD",4,"White",111,64.0,30.6,3.6,1.8,111,55.0,33.3,9.9,1.8
103020753,"Allegheny",3,"AVONWORTH SD",5,"All Students",91,57.1,19.8,17.6,5.5,91,36.3,42.9,11.0,9.9
103020753,"Allegheny",3,"AVONWORTH SD",5,"IEP",16,12.5,18.8,43.8,25.0,16,0.0,37.5,18.8,43.8
103020753,"Allegheny",3,"AVONWORTH SD",5,"Male",50,56.0,22.0,14.0,8.0,50,30.0,42.0,16.0,12.0
103020753,"Allegheny",3,"AVONWORTH SD",5,"Female",41,58.5,17.1,22.0,2.4,41,43.9,43.9,4.9,7.3
103020753,"Allegheny",3,"AVONWORTH SD",5,"White",83,56.6,20.5,16.9,6.0,83,36.1,44.6,9.6,9.6
103020753,"Allegheny",3,"AVONWORTH SD",6,"All Students",86,70.9,18.6,5.8,4.7,85,57.6,27.1,11.8,3.5
103020753,"Allegheny",3,"AVONWORTH SD",6,"Male",46,71.7,17.4,4.3,6.5,45,55.6,24.4,15.6,4.4
103020753,"Allegheny",3,"AVONWORTH SD",6,"Female",40,70.0,20.0,7.5,2.5,40,60.0,30.0,7.5,2.5
103020753,"Allegheny",3,"AVONWORTH SD",6,"White",82,72.0,18.3,4.9,4.9,81,58.0,27.2,11.1,3.7
103020753,"Allegheny",3,"AVONWORTH SD",7,"All Students",117,53.8,26.5,13.7,6.0,117,65.8,21.4,9.4,3.4
103020753,"Allegheny",3,"AVONWORTH SD",7,"IEP",11,18.2,18.2,18.2,45.5,11,18.2,27.3,27.3,27.3
103020753,"Allegheny",3,"AVONWORTH SD",7,"Economically Disadvantaged",10,20.0,30.0,20.0,30.0,10,40.0,20.0,30.0,10.0
103020753,"Allegheny",3,"AVONWORTH SD",7,"Male",59,50.8,35.6,11.9,1.7,59,59.3,25.4,11.9,3.4
103020753,"Allegheny",3,"AVONWORTH SD",7,"Female",58,56.9,17.2,15.5,10.3,58,72.4,17.2,6.9,3.4
103020753,"Allegheny",3,"AVONWORTH SD",7,"White",109,56.0,27.5,13.8,2.8,109,67.0,22.0,8.3,2.8
103020753,"Allegheny",3,"AVONWORTH SD",8,"All Students",93,57.0,34.4,6.5,2.2,91,72.5,24.2,2.2,1.1
103020753,"Allegheny",3,"AVONWORTH SD",8,"IEP",13,30.8,38.5,15.4,15.4,13,61.5,15.4,15.4,7.7
103020753,"Allegheny",3,"AVONWORTH SD",8,"Male",51,54.9,41.2,2.0,2.0,50,60.0,34.0,4.0,2.0
103020753,"Allegheny",3,"AVONWORTH SD",8,"Female",42,59.5,26.2,11.9,2.4,41,87.8,12.2,0.0,0.0
103020753,"Allegheny",3,"AVONWORTH SD",8,"White",91,56.0,35.2,6.6,2.2,89,73.0,23.6,2.2,1.1
103020753,"Allegheny",3,"AVONWORTH SD",11,"All Students",86,32.6,34.9,16.3,16.3,86,38.4,36.0,14.0,11.6
103020753,"Allegheny",3,"AVONWORTH SD",11,"IEP",14,0.0,21.4,42.9,35.7,14,0.0,35.7,21.4,42.9
103020753,"Allegheny",3,"AVONWORTH SD",11,"Economically Disadvantaged",11,27.3,63.6,9.1,0.0,11,36.4,36.4,27.3,0.0
103020753,"Allegheny",3,"AVONWORTH SD",11,"Male",48,27.1,37.5,18.8,16.7,48,35.4,27.1,22.9,14.6
103020753,"Allegheny",3,"AVONWORTH SD",11,"Female",38,39.5,31.6,13.2,15.8,38,42.1,47.4,2.6,7.9
103020753,"Allegheny",3,"AVONWORTH SD",11,"White",83,33.7,33.7,16.9,15.7,83,38.6,37.3,13.3,10.8
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",3,"All Students",247,41.7,43.3,7.3,7.7,246,24.4,45.9,10.6,19.1
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",3,"IEP",30,16.7,33.3,10.0,40.0,30,0.0,20.0,20.0,60.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",3,"Economically Disadvantaged",76,25.0,46.1,13.2,15.8,75,13.3,41.3,16.0,29.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",3,"Male",125,44.8,38.4,8.0,8.8,124,23.4,42.7,10.5,23.4
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",3,"Female",122,38.5,48.4,6.6,6.6,122,25.4,49.2,10.7,14.8
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",3,"White",212,45.3,42.0,6.1,6.6,211,26.1,46.9,10.4,16.6
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",3,"Black",17,17.6,52.9,17.6,11.8,17,17.6,41.2,5.9,35.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",3,"Multi-Ethnic",11,18.2,63.6,9.1,9.1,11,18.2,36.4,18.2,27.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"All Students",264,50.4,34.1,5.7,9.8,264,35.6,40.9,13.3,10.2
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"IEP",34,29.4,29.4,5.9,35.3,34,17.6,32.4,11.8,38.2
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Economically Disadvantaged",82,36.6,34.1,9.8,19.5,82,24.4,41.5,15.9,18.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Male",142,50.7,35.2,2.8,11.3,142,31.7,44.4,9.9,14.1
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Female",122,50.0,32.8,9.0,8.2,122,40.2,36.9,17.2,5.7
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"White",230,53.0,35.7,4.3,7.0,230,37.8,41.3,13.0,7.8
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Black",17,29.4,11.8,17.6,41.2,17,17.6,35.3,11.8,35.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Multi-Ethnic",11,45.5,36.4,9.1,9.1,11,27.3,36.4,27.3,9.1
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"All Students",273,53.1,30.4,9.9,6.6,273,24.5,48.7,12.5,14.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"IEP",33,30.3,18.2,24.2,27.3,33,9.1,30.3,15.2,45.5
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"ELL",10,10.0,0.0,30.0,60.0,10,0.0,0.0,10.0,90.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"Economically Disadvantaged",88,36.4,33.0,15.9,14.8,88,14.8,35.2,21.6,28.4
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"Male",131,61.8,22.9,6.9,8.4,131,23.7,47.3,15.3,13.7
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"Female",142,45.1,37.3,12.7,4.9,142,25.4,50.0,9.9,14.8
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"White",234,58.1,29.1,8.5,4.3,234,28.2,50.4,11.1,10.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"Black",26,15.4,42.3,19.2,23.1,26,0.0,34.6,23.1,42.3
