"The 2011 PSSA Writing District Level Proficiency Results*",,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,
,,,,,,,,,
"AUN","County","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
103021102,"Allegheny","BALDWIN-WHITEHALL SD",8,"Multi-Ethnic",5,,,,
103021102,"Allegheny","BALDWIN-WHITEHALL SD",8,"IEP",28,0.0,28.6,57.1,14.3
103021102,"Allegheny","BALDWIN-WHITEHALL SD",8,"ELL",12,0.0,8.3,58.3,33.3
103021102,"Allegheny","BALDWIN-WHITEHALL SD",8,"Economically Disadvantaged",90,0.0,52.2,38.9,8.9
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"All Students",363,33.1,58.7,7.2,1.1
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"Male",199,27.6,59.8,11.1,1.5
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"Female",164,39.6,57.3,2.4,0.6
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"White",326,34.7,58.3,6.1,0.9
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"Black",17,17.6,70.6,11.8,0.0
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"Hispanic",2,,,,
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"Asian",13,7.7,53.8,30.8,7.7
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"Native American",0,,,,
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"Multi-Ethnic",5,,,,
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"IEP",30,3.3,56.7,36.7,3.3
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"ELL",13,7.7,38.5,46.2,7.7
103021102,"Allegheny","BALDWIN-WHITEHALL SD",11,"Economically Disadvantaged",73,17.8,61.6,17.8,2.7
103021252,"Allegheny","BETHEL PARK SD",5,"All Students",377,1.6,79.8,18.6,0.0
103021252,"Allegheny","BETHEL PARK SD",5,"Male",191,0.5,75.4,24.1,0.0
103021252,"Allegheny","BETHEL PARK SD",5,"Female",186,2.7,84.4,12.9,0.0
103021252,"Allegheny","BETHEL PARK SD",5,"White",362,1.7,79.8,18.5,0.0
103021252,"Allegheny","BETHEL PARK SD",5,"Black",8,,,,
103021252,"Allegheny","BETHEL PARK SD",5,"Hispanic",3,,,,
103021252,"Allegheny","BETHEL PARK SD",5,"Asian",3,,,,
103021252,"Allegheny","BETHEL PARK SD",5,"Native American",0,,,,
103021252,"Allegheny","BETHEL PARK SD",5,"Multi-Ethnic",1,,,,
103021252,"Allegheny","BETHEL PARK SD",5,"IEP",71,0.0,59.2,40.8,0.0
103021252,"Allegheny","BETHEL PARK SD",5,"ELL",0,,,,
103021252,"Allegheny","BETHEL PARK SD",5,"Economically Disadvantaged",40,2.5,65.0,32.5,0.0
103021252,"Allegheny","BETHEL PARK SD",8,"All Students",354,22.0,72.6,5.1,0.3
103021252,"Allegheny","BETHEL PARK SD",8,"Male",188,14.9,77.7,6.9,0.5
103021252,"Allegheny","BETHEL PARK SD",8,"Female",166,30.1,66.9,3.0,0.0
103021252,"Allegheny","BETHEL PARK SD",8,"White",338,21.9,73.4,4.7,0.0
103021252,"Allegheny","BETHEL PARK SD",8,"Black",10,,,,
103021252,"Allegheny","BETHEL PARK SD",8,"Hispanic",2,,,,
103021252,"Allegheny","BETHEL PARK SD",8,"Asian",4,,,,
103021252,"Allegheny","BETHEL PARK SD",8,"Native American",0,,,,
103021252,"Allegheny","BETHEL PARK SD",8,"Multi-Ethnic",0,,,,
103021252,"Allegheny","BETHEL PARK SD",8,"IEP",45,2.2,73.3,24.4,0.0
103021252,"Allegheny","BETHEL PARK SD",8,"ELL",2,,,,
103021252,"Allegheny","BETHEL PARK SD",8,"Economically Disadvantaged",37,13.5,78.4,5.4,2.7
103021252,"Allegheny","BETHEL PARK SD",11,"All Students",380,41.1,52.6,6.3,0.0
103021252,"Allegheny","BETHEL PARK SD",11,"Male",199,34.7,57.3,8.0,0.0
103021252,"Allegheny","BETHEL PARK SD",11,"Female",181,48.1,47.5,4.4,0.0
103021252,"Allegheny","BETHEL PARK SD",11,"White",372,41.1,52.7,6.2,0.0
103021252,"Allegheny","BETHEL PARK SD",11,"Black",6,,,,
103021252,"Allegheny","BETHEL PARK SD",11,"Hispanic",0,,,,
103021252,"Allegheny","BETHEL PARK SD",11,"Asian",2,,,,
103021252,"Allegheny","BETHEL PARK SD",11,"Native American",0,,,,
103021252,"Allegheny","BETHEL PARK SD",11,"Multi-Ethnic",0,,,,
103021252,"Allegheny","BETHEL PARK SD",11,"IEP",33,12.1,48.5,39.4,0.0
103021252,"Allegheny","BETHEL PARK SD",11,"ELL",1,,,,
103021252,"Allegheny","BETHEL PARK SD",11,"Economically Disadvantaged",28,25.0,67.9,7.1,0.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"All Students",99,3.0,82.8,14.1,0.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"Male",45,4.4,77.8,17.8,0.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"Female",54,1.9,87.0,11.1,0.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"White",90,3.3,82.2,14.4,0.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"Black",3,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"Hispanic",1,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"Asian",2,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"Native American",0,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"Multi-Ethnic",3,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"IEP",6,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"ELL",0,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",5,"Economically Disadvantaged",46,0.0,80.4,19.6,0.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"All Students",102,11.8,76.5,10.8,1.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"Male",48,8.3,70.8,18.8,2.1
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"Female",54,14.8,81.5,3.7,0.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"White",95,11.6,78.9,8.4,1.1
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"Black",5,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"Hispanic",0,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"Asian",1,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"Native American",0,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"Multi-Ethnic",1,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"IEP",7,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"ELL",1,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",8,"Economically Disadvantaged",42,4.8,78.6,14.3,2.4
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"All Students",110,61.8,33.6,4.5,0.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"Male",51,54.9,43.1,2.0,0.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"Female",59,67.8,25.4,6.8,0.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"White",107,61.7,33.6,4.7,0.0
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"Black",1,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"Hispanic",0,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"Asian",2,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"Native American",0,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"Multi-Ethnic",0,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"IEP",6,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"ELL",0,,,,
103021453,"Allegheny","BRENTWOOD BOROUGH SD",11,"Economically Disadvantaged",40,42.5,50.0,7.5,0.0
103021603,"Allegheny","CARLYNTON SD",5,"All Students",109,0.0,86.2,12.8,0.9
103021603,"Allegheny","CARLYNTON SD",5,"Male",52,0.0,78.8,19.2,1.9
103021603,"Allegheny","CARLYNTON SD",5,"Female",57,0.0,93.0,7.0,0.0
103021603,"Allegheny","CARLYNTON SD",5,"White",95,0.0,90.5,8.4,1.1
103021603,"Allegheny","CARLYNTON SD",5,"Black",10,,,,
103021603,"Allegheny","CARLYNTON SD",5,"Hispanic",4,,,,
103021603,"Allegheny","CARLYNTON SD",5,"Asian",0,,,,
103021603,"Allegheny","CARLYNTON SD",5,"Native American",0,,,,
103021603,"Allegheny","CARLYNTON SD",5,"Multi-Ethnic",0,,,,
103021603,"Allegheny","CARLYNTON SD",5,"IEP",13,0.0,61.5,38.5,0.0
103021603,"Allegheny","CARLYNTON SD",5,"ELL",1,,,,
103021603,"Allegheny","CARLYNTON SD",5,"Economically Disadvantaged",46,0.0,76.1,21.7,2.2
103021603,"Allegheny","CARLYNTON SD",8,"All Students",98,2.0,61.2,32.7,4.1
103021603,"Allegheny","CARLYNTON SD",8,"Male",53,1.9,47.2,45.3,5.7
103021603,"Allegheny","CARLYNTON SD",8,"Female",45,2.2,77.8,17.8,2.2
103021603,"Allegheny","CARLYNTON SD",8,"White",82,2.4,62.2,30.5,4.9
103021603,"Allegheny","CARLYNTON SD",8,"Black",13,0.0,53.8,46.2,0.0
103021603,"Allegheny","CARLYNTON SD",8,"Hispanic",2,,,,
103021603,"Allegheny","CARLYNTON SD",8,"Asian",0,,,,
103021603,"Allegheny","CARLYNTON SD",8,"Native American",1,,,,
103021603,"Allegheny","CARLYNTON SD",8,"Multi-Ethnic",0,,,,
103021603,"Allegheny","CARLYNTON SD",8,"IEP",17,0.0,5.9,76.5,17.6
103021603,"Allegheny","CARLYNTON SD",8,"ELL",0,,,,
103021603,"Allegheny","CARLYNTON SD",8,"Economically Disadvantaged",39,0.0,48.7,46.2,5.1
103021603,"Allegheny","CARLYNTON SD",11,"All Students",102,14.7,67.6,15.7,2.0
103021603,"Allegheny","CARLYNTON SD",11,"Male",59,6.8,66.1,23.7,3.4
103021603,"Allegheny","CARLYNTON SD",11,"Female",43,25.6,69.8,4.7,0.0
103021603,"Allegheny","CARLYNTON SD",11,"White",86,15.1,70.9,12.8,1.2
103021603,"Allegheny","CARLYNTON SD",11,"Black",15,13.3,53.3,26.7,6.7
103021603,"Allegheny","CARLYNTON SD",11,"Hispanic",0,,,,
103021603,"Allegheny","CARLYNTON SD",11,"Asian",1,,,,
103021603,"Allegheny","CARLYNTON SD",11,"Native American",0,,,,
103021603,"Allegheny","CARLYNTON SD",11,"Multi-Ethnic",0,,,,
103021603,"Allegheny","CARLYNTON SD",11,"IEP",19,5.3,52.6,31.6,10.5
103021603,"Allegheny","CARLYNTON SD",11,"ELL",1,,,,
103021603,"Allegheny","CARLYNTON SD",11,"Economically Disadvantaged",33,12.1,69.7,15.2,3.0
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"All Students",253,0.4,72.7,26.9,0.0
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"Male",127,0.0,66.9,33.1,0.0
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"Female",126,0.8,78.6,20.6,0.0
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"White",228,0.4,72.8,26.8,0.0
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"Black",1,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"Hispanic",5,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"Asian",10,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"Native American",0,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"Multi-Ethnic",9,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"IEP",27,0.0,37.0,63.0,0.0
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"ELL",4,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",5,"Economically Disadvantaged",57,0.0,61.4,38.6,0.0
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"All Students",254,21.3,65.7,12.2,0.8
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"Male",121,13.2,62.8,22.3,1.7
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"Female",133,28.6,68.4,3.0,0.0
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"White",229,22.7,66.4,10.5,0.4
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"Black",12,16.7,50.0,25.0,8.3
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"Hispanic",2,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"Asian",11,0.0,72.7,27.3,0.0
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"Native American",0,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"Multi-Ethnic",0,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"IEP",25,4.0,40.0,52.0,4.0
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"ELL",3,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",8,"Economically Disadvantaged",67,9.0,74.6,13.4,3.0
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"All Students",262,19.5,72.5,7.6,0.4
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"Male",152,11.2,77.0,11.2,0.7
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"Female",110,30.9,66.4,2.7,0.0
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"White",237,19.4,72.6,7.6,0.4
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"Black",12,16.7,75.0,8.3,0.0
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"Hispanic",3,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"Asian",10,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"Native American",0,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"Multi-Ethnic",0,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"IEP",13,0.0,69.2,30.8,0.0
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"ELL",2,,,,
103021752,"Allegheny","CHARTIERS VALLEY SD",11,"Economically Disadvantaged",39,7.7,71.8,20.5,0.0
103021903,"Allegheny","CLAIRTON CITY SD",5,"All Students",46,0.0,6.5,58.7,34.8
103021903,"Allegheny","CLAIRTON CITY SD",5,"Male",26,0.0,3.8,42.3,53.8
103021903,"Allegheny","CLAIRTON CITY SD",5,"Female",20,0.0,10.0,80.0,10.0
103021903,"Allegheny","CLAIRTON CITY SD",5,"White",8,,,,
103021903,"Allegheny","CLAIRTON CITY SD",5,"Black",38,0.0,5.3,60.5,34.2
103021903,"Allegheny","CLAIRTON CITY SD",5,"Hispanic",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",5,"Asian",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",5,"Native American",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",5,"Multi-Ethnic",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",5,"IEP",12,0.0,8.3,41.7,50.0
103021903,"Allegheny","CLAIRTON CITY SD",5,"ELL",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",5,"Economically Disadvantaged",42,0.0,7.1,54.8,38.1
103021903,"Allegheny","CLAIRTON CITY SD",8,"All Students",53,3.8,45.3,45.3,5.7
103021903,"Allegheny","CLAIRTON CITY SD",8,"Male",30,0.0,46.7,50.0,3.3
103021903,"Allegheny","CLAIRTON CITY SD",8,"Female",23,8.7,43.5,39.1,8.7
103021903,"Allegheny","CLAIRTON CITY SD",8,"White",11,0.0,54.5,36.4,9.1
103021903,"Allegheny","CLAIRTON CITY SD",8,"Black",41,4.9,41.5,48.8,4.9
103021903,"Allegheny","CLAIRTON CITY SD",8,"Hispanic",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",8,"Asian",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",8,"Native American",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",8,"Multi-Ethnic",1,,,,
103021903,"Allegheny","CLAIRTON CITY SD",8,"IEP",9,,,,
103021903,"Allegheny","CLAIRTON CITY SD",8,"ELL",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",8,"Economically Disadvantaged",45,4.4,42.2,46.7,6.7
103021903,"Allegheny","CLAIRTON CITY SD",11,"All Students",43,4.7,55.8,32.6,7.0
103021903,"Allegheny","CLAIRTON CITY SD",11,"Male",20,5.0,45.0,40.0,10.0
103021903,"Allegheny","CLAIRTON CITY SD",11,"Female",23,4.3,65.2,26.1,4.3
103021903,"Allegheny","CLAIRTON CITY SD",11,"White",14,14.3,50.0,21.4,14.3
103021903,"Allegheny","CLAIRTON CITY SD",11,"Black",29,0.0,58.6,37.9,3.4
103021903,"Allegheny","CLAIRTON CITY SD",11,"Hispanic",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",11,"Asian",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",11,"Native American",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",11,"Multi-Ethnic",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",11,"IEP",6,,,,
103021903,"Allegheny","CLAIRTON CITY SD",11,"ELL",0,,,,
103021903,"Allegheny","CLAIRTON CITY SD",11,"Economically Disadvantaged",34,2.9,55.9,32.4,8.8
103022103,"Allegheny","CORNELL SD",5,"All Students",42,0.0,83.3,16.7,0.0
103022103,"Allegheny","CORNELL SD",5,"Male",20,0.0,85.0,15.0,0.0
103022103,"Allegheny","CORNELL SD",5,"Female",22,0.0,81.8,18.2,0.0
103022103,"Allegheny","CORNELL SD",5,"White",28,0.0,78.6,21.4,0.0
103022103,"Allegheny","CORNELL SD",5,"Black",7,,,,
103022103,"Allegheny","CORNELL SD",5,"Hispanic",0,,,,
103022103,"Allegheny","CORNELL SD",5,"Asian",0,,,,
103022103,"Allegheny","CORNELL SD",5,"Native American",0,,,,
103022103,"Allegheny","CORNELL SD",5,"Multi-Ethnic",7,,,,
103022103,"Allegheny","CORNELL SD",5,"IEP",4,,,,
103022103,"Allegheny","CORNELL SD",5,"ELL",0,,,,
103022103,"Allegheny","CORNELL SD",5,"Economically Disadvantaged",27,0.0,81.5,18.5,0.0
103022103,"Allegheny","CORNELL SD",8,"All Students",45,2.2,44.4,51.1,2.2
103022103,"Allegheny","CORNELL SD",8,"Male",22,0.0,31.8,68.2,0.0
103022103,"Allegheny","CORNELL SD",8,"Female",23,4.3,56.5,34.8,4.3
103022103,"Allegheny","CORNELL SD",8,"White",33,3.0,42.4,51.5,3.0
103022103,"Allegheny","CORNELL SD",8,"Black",3,,,,
103022103,"Allegheny","CORNELL SD",8,"Hispanic",0,,,,
103022103,"Allegheny","CORNELL SD",8,"Asian",0,,,,
103022103,"Allegheny","CORNELL SD",8,"Native American",0,,,,
103022103,"Allegheny","CORNELL SD",8,"Multi-Ethnic",9,,,,
103022103,"Allegheny","CORNELL SD",8,"IEP",3,,,,
103022103,"Allegheny","CORNELL SD",8,"ELL",0,,,,
103022103,"Allegheny","CORNELL SD",8,"Economically Disadvantaged",26,0.0,38.5,57.7,3.8
103022103,"Allegheny","CORNELL SD",11,"All Students",57,5.3,68.4,22.8,3.5
103022103,"Allegheny","CORNELL SD",11,"Male",31,0.0,64.5,29.0,6.5
103022103,"Allegheny","CORNELL SD",11,"Female",26,11.5,73.1,15.4,0.0
103022103,"Allegheny","CORNELL SD",11,"White",34,2.9,73.5,20.6,2.9
103022103,"Allegheny","CORNELL SD",11,"Black",15,6.7,60.0,26.7,6.7
103022103,"Allegheny","CORNELL SD",11,"Hispanic",1,,,,
103022103,"Allegheny","CORNELL SD",11,"Asian",0,,,,
103022103,"Allegheny","CORNELL SD",11,"Native American",0,,,,
103022103,"Allegheny","CORNELL SD",11,"Multi-Ethnic",7,,,,
103022103,"Allegheny","CORNELL SD",11,"IEP",12,0.0,41.7,58.3,0.0
103022103,"Allegheny","CORNELL SD",11,"ELL",0,,,,
103022103,"Allegheny","CORNELL SD",11,"Economically Disadvantaged",40,7.5,62.5,25.0,5.0
103022253,"Allegheny","DEER LAKES SD",5,"All Students",150,0.7,62.0,34.7,2.7
103022253,"Allegheny","DEER LAKES SD",5,"Male",82,1.2,53.7,41.5,3.7
103022253,"Allegheny","DEER LAKES SD",5,"Female",68,0.0,72.1,26.5,1.5
103022253,"Allegheny","DEER LAKES SD",5,"White",146,0.7,61.6,34.9,2.7
103022253,"Allegheny","DEER LAKES SD",5,"Black",1,,,,
103022253,"Allegheny","DEER LAKES SD",5,"Hispanic",2,,,,
103022253,"Allegheny","DEER LAKES SD",5,"Asian",0,,,,
103022253,"Allegheny","DEER LAKES SD",5,"Native American",0,,,,
103022253,"Allegheny","DEER LAKES SD",5,"Multi-Ethnic",1,,,,
103022253,"Allegheny","DEER LAKES SD",5,"IEP",25,0.0,12.0,72.0,16.0
103022253,"Allegheny","DEER LAKES SD",5,"ELL",0,,,,
103022253,"Allegheny","DEER LAKES SD",5,"Economically Disadvantaged",31,0.0,38.7,58.1,3.2
103022253,"Allegheny","DEER LAKES SD",8,"All Students",139,8.6,66.2,24.5,0.7
103022253,"Allegheny","DEER LAKES SD",8,"Male",70,5.7,61.4,32.9,0.0
103022253,"Allegheny","DEER LAKES SD",8,"Female",69,11.6,71.0,15.9,1.4
103022253,"Allegheny","DEER LAKES SD",8,"White",136,8.8,65.4,25.0,0.7
103022253,"Allegheny","DEER LAKES SD",8,"Black",2,,,,
103022253,"Allegheny","DEER LAKES SD",8,"Hispanic",1,,,,
103022253,"Allegheny","DEER LAKES SD",8,"Asian",0,,,,
103022253,"Allegheny","DEER LAKES SD",8,"Native American",0,,,,
103022253,"Allegheny","DEER LAKES SD",8,"Multi-Ethnic",0,,,,
103022253,"Allegheny","DEER LAKES SD",8,"IEP",28,0.0,39.3,57.1,3.6
103022253,"Allegheny","DEER LAKES SD",8,"ELL",0,,,,
103022253,"Allegheny","DEER LAKES SD",8,"Economically Disadvantaged",26,7.7,53.8,38.5,0.0
103022253,"Allegheny","DEER LAKES SD",11,"All Students",136,25.0,67.6,5.1,2.2
103022253,"Allegheny","DEER LAKES SD",11,"Male",65,16.9,75.4,4.6,3.1
103022253,"Allegheny","DEER LAKES SD",11,"Female",71,32.4,60.6,5.6,1.4
103022253,"Allegheny","DEER LAKES SD",11,"White",135,25.2,67.4,5.2,2.2
103022253,"Allegheny","DEER LAKES SD",11,"Black",1,,,,
103022253,"Allegheny","DEER LAKES SD",11,"Hispanic",0,,,,
103022253,"Allegheny","DEER LAKES SD",11,"Asian",0,,,,
103022253,"Allegheny","DEER LAKES SD",11,"Native American",0,,,,
103022253,"Allegheny","DEER LAKES SD",11,"Multi-Ethnic",0,,,,
103022253,"Allegheny","DEER LAKES SD",11,"IEP",23,0.0,65.2,21.7,13.0
103022253,"Allegheny","DEER LAKES SD",11,"ELL",0,,,,
103022253,"Allegheny","DEER LAKES SD",11,"Economically Disadvantaged",20,10.0,70.0,15.0,5.0
103022503,"Allegheny","DUQUESNE CITY SD",5,"All Students",42,0.0,19.0,64.3,16.7
103022503,"Allegheny","DUQUESNE CITY SD",5,"Male",21,0.0,14.3,57.1,28.6
103022503,"Allegheny","DUQUESNE CITY SD",5,"Female",21,0.0,23.8,71.4,4.8
103022503,"Allegheny","DUQUESNE CITY SD",5,"White",2,,,,
103022503,"Allegheny","DUQUESNE CITY SD",5,"Black",38,0.0,18.4,63.2,18.4
103022503,"Allegheny","DUQUESNE CITY SD",5,"Hispanic",0,,,,
103022503,"Allegheny","DUQUESNE CITY SD",5,"Asian",0,,,,
103022503,"Allegheny","DUQUESNE CITY SD",5,"Native American",0,,,,
103022503,"Allegheny","DUQUESNE CITY SD",5,"Multi-Ethnic",2,,,,
103022503,"Allegheny","DUQUESNE CITY SD",5,"IEP",9,,,,
103022503,"Allegheny","DUQUESNE CITY SD",5,"ELL",0,,,,
103022503,"Allegheny","DUQUESNE CITY SD",5,"Economically Disadvantaged",40,0.0,17.5,65.0,17.5
103022503,"Allegheny","DUQUESNE CITY SD",8,"All Students",44,0.0,34.1,50.0,15.9
103022503,"Allegheny","DUQUESNE CITY SD",8,"Male",20,0.0,35.0,50.0,15.0
103022503,"Allegheny","DUQUESNE CITY SD",8,"Female",24,0.0,33.3,50.0,16.7
103022503,"Allegheny","DUQUESNE CITY SD",8,"White",4,,,,
103022503,"Allegheny","DUQUESNE CITY SD",8,"Black",38,0.0,34.2,50.0,15.8
103022503,"Allegheny","DUQUESNE CITY SD",8,"Hispanic",0,,,,
103022503,"Allegheny","DUQUESNE CITY SD",8,"Asian",0,,,,
103022503,"Allegheny","DUQUESNE CITY SD",8,"Native American",1,,,,
103022503,"Allegheny","DUQUESNE CITY SD",8,"Multi-Ethnic",1,,,,
103022503,"Allegheny","DUQUESNE CITY SD",8,"IEP",7,,,,
103022503,"Allegheny","DUQUESNE CITY SD",8,"ELL",0,,,,
103022503,"Allegheny","DUQUESNE CITY SD",8,"Economically Disadvantaged",42,0.0,31.0,52.4,16.7
103022503,"Allegheny","DUQUESNE CITY SD",11,"All Students",57,1.8,50.9,42.1,5.3
103022503,"Allegheny","DUQUESNE CITY SD",11,"Male",24,0.0,29.2,62.5,8.3
103022503,"Allegheny","DUQUESNE CITY SD",11,"Female",33,3.0,66.7,27.3,3.0
103022503,"Allegheny","DUQUESNE CITY SD",11,"White",12,0.0,58.3,41.7,0.0
103022503,"Allegheny","DUQUESNE CITY SD",11,"Black",44,2.3,47.7,43.2,6.8
103022503,"Allegheny","DUQUESNE CITY SD",11,"Hispanic",0,,,,
103022503,"Allegheny","DUQUESNE CITY SD",11,"Asian",0,,,,
103022503,"Allegheny","DUQUESNE CITY SD",11,"Native American",0,,,,
103022503,"Allegheny","DUQUESNE CITY SD",11,"Multi-Ethnic",1,,,,
103022503,"Allegheny","DUQUESNE CITY SD",11,"IEP",18,0.0,33.3,61.1,5.6
103022503,"Allegheny","DUQUESNE CITY SD",11,"ELL",0,,,,
103022503,"Allegheny","DUQUESNE CITY SD",11,"Economically Disadvantaged",44,0.0,47.7,47.7,4.5
103022803,"Allegheny","EAST ALLEGHENY SD",5,"All Students",125,0.8,40.0,59.2,0.0
103022803,"Allegheny","EAST ALLEGHENY SD",5,"Male",55,0.0,25.5,74.5,0.0
103022803,"Allegheny","EAST ALLEGHENY SD",5,"Female",70,1.4,51.4,47.1,0.0
103022803,"Allegheny","EAST ALLEGHENY SD",5,"White",89,1.1,37.1,61.8,0.0
103022803,"Allegheny","EAST ALLEGHENY SD",5,"Black",31,0.0,41.9,58.1,0.0
103022803,"Allegheny","EAST ALLEGHENY SD",5,"Hispanic",0,,,,
103022803,"Allegheny","EAST ALLEGHENY SD",5,"Asian",2,,,,
103022803,"Allegheny","EAST ALLEGHENY SD",5,"Native American",0,,,,
103022803,"Allegheny","EAST ALLEGHENY SD",5,"Multi-Ethnic",3,,,,
103022803,"Allegheny","EAST ALLEGHENY SD",5,"IEP",20,0.0,5.0,95.0,0.0
103022803,"Allegheny","EAST ALLEGHENY SD",5,"ELL",0,,,,
103022803,"Allegheny","EAST ALLEGHENY SD",5,"Economically Disadvantaged",74,0.0,36.5,63.5,0.0
103022803,"Allegheny","EAST ALLEGHENY SD",8,"All Students",133,7.5,66.2,23.3,3.0
