"The 2010 PSSA Writing District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"Female",126,5.6,77.8,15.9,0.8
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"White",234,3.4,75.6,20.5,0.4
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"Black",24,4.2,50.0,41.7,4.2
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"Hispanic",1,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"Asian",6,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"Native American",0,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"Multi-ethnic",10,0.0,70.0,30.0,0.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"IEP",25,0.0,40.0,52.0,8.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"ELL",10,0.0,30.0,60.0,10.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",5,"Economically Disadvantaged",85,1.2,64.7,30.6,3.5
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"All Students",327,9.8,67.0,20.8,2.4
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Male",164,6.7,60.4,28.7,4.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Female",161,13.0,73.9,13.0,0.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"White",288,10.4,70.5,18.4,0.7
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Black",26,3.8,46.2,50.0,0.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Hispanic",2,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Asian",7,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Native American",0,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Multi-ethnic",2,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"IEP",13,0.0,30.8,61.5,7.7
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"ELL",13,0.0,7.7,61.5,30.8
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Economically Disadvantaged",93,6.5,53.8,33.3,6.5
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"All Students",336,22.3,66.4,9.5,1.8
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Male",188,19.7,66.5,12.2,1.6
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Female",148,25.7,66.2,6.1,2.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"White",301,23.9,66.4,8.6,1.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Black",26,7.7,65.4,19.2,7.7
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Hispanic",3,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Asian",5,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Native American",0,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Multi-ethnic",1,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"IEP",31,0.0,58.1,32.3,9.7
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"ELL",11,0.0,27.3,63.6,9.1
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Economically Disadvantaged",75,8.0,64.0,21.3,6.7
103021252,"Allegheny",3,"BETHEL PARK SD",5,"All Students",333,3.3,76.9,19.8,0.0
103021252,"Allegheny",3,"BETHEL PARK SD",5,"Male",168,1.8,72.0,26.2,0.0
103021252,"Allegheny",3,"BETHEL PARK SD",5,"Female",162,4.9,82.7,12.3,0.0
103021252,"Allegheny",3,"BETHEL PARK SD",5,"White",318,3.1,78.6,18.2,0.0
103021252,"Allegheny",3,"BETHEL PARK SD",5,"Black",6,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",5,"Hispanic",1,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",5,"Asian",3,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",5,"Native American",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",5,"Multi-ethnic",2,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",5,"IEP",51,0.0,51.0,49.0,0.0
103021252,"Allegheny",3,"BETHEL PARK SD",5,"ELL",2,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",5,"Economically Disadvantaged",47,0.0,66.0,34.0,0.0
103021252,"Allegheny",3,"BETHEL PARK SD",8,"All Students",385,34.5,60.5,4.4,0.5
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Male",199,28.1,63.3,8.0,0.5
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Female",186,41.4,57.5,0.5,0.5
103021252,"Allegheny",3,"BETHEL PARK SD",8,"White",373,35.1,60.6,3.8,0.5
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Black",2,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Hispanic",5,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Asian",3,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Native American",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Multi-ethnic",2,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"IEP",40,5.0,65.0,25.0,5.0
103021252,"Allegheny",3,"BETHEL PARK SD",8,"ELL",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Economically Disadvantaged",29,13.8,79.3,3.4,3.4
103021252,"Allegheny",3,"BETHEL PARK SD",11,"All Students",422,34.8,59.7,4.5,0.9
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Male",210,29.0,63.3,5.7,1.9
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Female",211,40.8,56.4,2.8,0.0
103021252,"Allegheny",3,"BETHEL PARK SD",11,"White",405,35.3,59.8,4.0,1.0
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Black",9,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Hispanic",1,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Asian",6,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Native American",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Multi-ethnic",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"IEP",43,11.6,65.1,18.6,4.7
103021252,"Allegheny",3,"BETHEL PARK SD",11,"ELL",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Economically Disadvantaged",27,22.2,63.0,11.1,3.7
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"All Students",74,2.7,82.4,14.9,0.0
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"Male",36,0.0,75.0,25.0,0.0
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"Female",38,5.3,89.5,5.3,0.0
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"White",68,2.9,82.4,14.7,0.0
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"Black",3,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"Hispanic",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"Asian",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"Native American",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"Multi-ethnic",3,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"IEP",7,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"ELL",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",5,"Economically Disadvantaged",33,0.0,75.8,24.2,0.0
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"All Students",87,8.0,74.7,12.6,4.6
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Male",43,4.7,65.1,25.6,4.7
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Female",44,11.4,84.1,0.0,4.5
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"White",78,6.4,76.9,12.8,3.8
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Black",6,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Hispanic",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Asian",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Native American",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Multi-ethnic",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"IEP",10,0.0,0.0,70.0,30.0
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"ELL",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Economically Disadvantaged",36,11.1,63.9,19.4,5.6
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"All Students",83,68.7,27.7,1.2,2.4
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Male",42,61.9,33.3,2.4,2.4
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Female",41,75.6,22.0,0.0,2.4
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"White",74,73.0,25.7,1.4,0.0
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Black",6,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Hispanic",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Asian",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Native American",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Multi-ethnic",2,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"IEP",8,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"ELL",3,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Economically Disadvantaged",33,60.6,30.3,3.0,6.1
103021603,"Allegheny",3,"CARLYNTON SD",5,"All Students",110,1.8,70.0,28.2,0.0
103021603,"Allegheny",3,"CARLYNTON SD",5,"Male",53,0.0,58.5,41.5,0.0
103021603,"Allegheny",3,"CARLYNTON SD",5,"Female",57,3.5,80.7,15.8,0.0
103021603,"Allegheny",3,"CARLYNTON SD",5,"White",84,1.2,71.4,27.4,0.0
103021603,"Allegheny",3,"CARLYNTON SD",5,"Black",20,0.0,70.0,30.0,0.0
103021603,"Allegheny",3,"CARLYNTON SD",5,"Hispanic",4,,,,
103021603,"Allegheny",3,"CARLYNTON SD",5,"Asian",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",5,"Native American",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",5,"Multi-ethnic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",5,"IEP",16,6.3,18.8,75.0,0.0
103021603,"Allegheny",3,"CARLYNTON SD",5,"ELL",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",5,"Economically Disadvantaged",48,0.0,66.7,33.3,0.0
103021603,"Allegheny",3,"CARLYNTON SD",8,"All Students",115,13.0,71.3,12.2,3.5
103021603,"Allegheny",3,"CARLYNTON SD",8,"Male",58,12.1,62.1,20.7,5.2
103021603,"Allegheny",3,"CARLYNTON SD",8,"Female",57,14.0,80.7,3.5,1.8
103021603,"Allegheny",3,"CARLYNTON SD",8,"White",101,13.9,69.3,12.9,4.0
103021603,"Allegheny",3,"CARLYNTON SD",8,"Black",12,0.0,91.7,8.3,0.0
103021603,"Allegheny",3,"CARLYNTON SD",8,"Hispanic",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Asian",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Native American",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Multi-ethnic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"IEP",14,0.0,28.6,42.9,28.6
103021603,"Allegheny",3,"CARLYNTON SD",8,"ELL",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Economically Disadvantaged",50,10.0,70.0,16.0,4.0
103021603,"Allegheny",3,"CARLYNTON SD",11,"All Students",94,25.5,62.8,10.6,1.1
103021603,"Allegheny",3,"CARLYNTON SD",11,"Male",47,19.1,66.0,12.8,2.1
103021603,"Allegheny",3,"CARLYNTON SD",11,"Female",47,31.9,59.6,8.5,0.0
103021603,"Allegheny",3,"CARLYNTON SD",11,"White",82,26.8,61.0,11.0,1.2
103021603,"Allegheny",3,"CARLYNTON SD",11,"Black",12,16.7,75.0,8.3,0.0
103021603,"Allegheny",3,"CARLYNTON SD",11,"Hispanic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Asian",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Native American",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Multi-ethnic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"IEP",11,0.0,45.5,45.5,9.1
103021603,"Allegheny",3,"CARLYNTON SD",11,"ELL",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Economically Disadvantaged",33,27.3,63.6,6.1,3.0
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"All Students",253,2.8,59.7,35.2,2.4
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"Male",136,2.2,55.9,40.4,1.5
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"Female",117,3.4,64.1,29.1,3.4
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"White",229,2.2,60.7,34.9,2.2
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"Black",11,9.1,36.4,45.5,9.1
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"Hispanic",2,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"Asian",11,9.1,54.5,36.4,0.0
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"Native American",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"Multi-ethnic",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"IEP",28,0.0,10.7,67.9,21.4
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"ELL",5,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",5,"Economically Disadvantaged",64,1.6,42.2,51.6,4.7
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"All Students",267,21.0,61.4,16.5,1.1
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Male",143,16.1,58.0,23.8,2.1
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Female",124,26.6,65.3,8.1,0.0
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"White",237,20.3,62.4,16.0,1.3
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Black",21,14.3,61.9,23.8,0.0
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Hispanic",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Asian",9,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Native American",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Multi-ethnic",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"IEP",28,0.0,46.4,42.9,10.7
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"ELL",1,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Economically Disadvantaged",62,17.7,58.1,22.6,1.6
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"All Students",261,17.2,70.9,11.1,0.8
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Male",142,10.6,70.4,18.3,0.7
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Female",119,25.2,71.4,2.5,0.8
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"White",244,16.8,70.9,11.5,0.8
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Black",9,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Hispanic",1,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Asian",7,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Native American",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Multi-ethnic",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"IEP",24,4.2,50.0,41.7,4.2
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"ELL",1,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Economically Disadvantaged",52,9.6,69.2,19.2,1.9
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"All Students",47,0.0,38.3,55.3,6.4
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"Male",19,0.0,26.3,68.4,5.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"Female",28,0.0,46.4,46.4,7.1
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"White",10,0.0,50.0,50.0,0.0
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"Black",35,0.0,31.4,60.0,8.6
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"Hispanic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"Asian",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"Native American",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"Multi-ethnic",2,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"IEP",5,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"ELL",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"Economically Disadvantaged",38,0.0,39.5,55.3,5.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"All Students",47,0.0,46.8,42.6,10.6
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Male",18,0.0,33.3,55.6,11.1
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Female",29,0.0,55.2,34.5,10.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"White",13,0.0,53.8,38.5,7.7
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Black",34,0.0,44.1,44.1,11.8
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Hispanic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Asian",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Native American",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Multi-ethnic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"IEP",8,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"ELL",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Economically Disadvantaged",39,0.0,43.6,48.7,7.7
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"All Students",70,1.4,47.1,45.7,5.7
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Male",39,0.0,38.5,53.8,7.7
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Female",31,3.2,58.1,35.5,3.2
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"White",19,0.0,68.4,26.3,5.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Black",51,2.0,39.2,52.9,5.9
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Hispanic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Asian",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Native American",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Multi-ethnic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"IEP",14,0.0,21.4,50.0,28.6
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"ELL",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Economically Disadvantaged",54,1.9,48.1,44.4,5.6
103022103,"Allegheny",3,"CORNELL SD",5,"All Students",47,0.0,74.5,25.5,0.0
103022103,"Allegheny",3,"CORNELL SD",5,"Male",27,0.0,55.6,44.4,0.0
103022103,"Allegheny",3,"CORNELL SD",5,"Female",20,0.0,100.0,0.0,0.0
103022103,"Allegheny",3,"CORNELL SD",5,"White",35,0.0,71.4,28.6,0.0
103022103,"Allegheny",3,"CORNELL SD",5,"Black",6,,,,
103022103,"Allegheny",3,"CORNELL SD",5,"Hispanic",1,,,,
103022103,"Allegheny",3,"CORNELL SD",5,"Asian",0,,,,
103022103,"Allegheny",3,"CORNELL SD",5,"Native American",0,,,,
103022103,"Allegheny",3,"CORNELL SD",5,"Multi-ethnic",5,,,,
103022103,"Allegheny",3,"CORNELL SD",5,"IEP",12,0.0,50.0,50.0,0.0
103022103,"Allegheny",3,"CORNELL SD",5,"ELL",0,,,,
103022103,"Allegheny",3,"CORNELL SD",5,"Economically Disadvantaged",32,0.0,68.8,31.3,0.0
103022103,"Allegheny",3,"CORNELL SD",8,"All Students",50,8.0,66.0,24.0,2.0
103022103,"Allegheny",3,"CORNELL SD",8,"Male",25,4.0,56.0,36.0,4.0
103022103,"Allegheny",3,"CORNELL SD",8,"Female",25,12.0,76.0,12.0,0.0
103022103,"Allegheny",3,"CORNELL SD",8,"White",32,12.5,62.5,21.9,3.1
103022103,"Allegheny",3,"CORNELL SD",8,"Black",9,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Hispanic",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Asian",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Native American",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Multi-ethnic",9,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"IEP",3,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"ELL",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Economically Disadvantaged",31,3.2,64.5,29.0,3.2
103022103,"Allegheny",3,"CORNELL SD",11,"All Students",62,3.2,66.1,27.4,3.2
103022103,"Allegheny",3,"CORNELL SD",11,"Male",33,3.0,60.6,33.3,3.0
103022103,"Allegheny",3,"CORNELL SD",11,"Female",28,3.6,71.4,21.4,3.6
103022103,"Allegheny",3,"CORNELL SD",11,"White",49,2.0,67.3,26.5,4.1
103022103,"Allegheny",3,"CORNELL SD",11,"Black",6,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Hispanic",0,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Asian",0,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Native American",0,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Multi-ethnic",6,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"IEP",11,0.0,9.1,72.7,18.2
103022103,"Allegheny",3,"CORNELL SD",11,"ELL",0,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Economically Disadvantaged",37,2.7,56.8,37.8,2.7
103022253,"Allegheny",3,"DEER LAKES SD",5,"All Students",156,0.6,75.0,24.4,0.0
103022253,"Allegheny",3,"DEER LAKES SD",5,"Male",87,0.0,69.0,31.0,0.0
103022253,"Allegheny",3,"DEER LAKES SD",5,"Female",69,1.4,82.6,15.9,0.0
103022253,"Allegheny",3,"DEER LAKES SD",5,"White",150,0.7,75.3,24.0,0.0
103022253,"Allegheny",3,"DEER LAKES SD",5,"Black",2,,,,
103022253,"Allegheny",3,"DEER LAKES SD",5,"Hispanic",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",5,"Asian",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",5,"Native American",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",5,"Multi-ethnic",4,,,,
103022253,"Allegheny",3,"DEER LAKES SD",5,"IEP",23,0.0,30.4,69.6,0.0
103022253,"Allegheny",3,"DEER LAKES SD",5,"ELL",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",5,"Economically Disadvantaged",51,0.0,51.0,49.0,0.0
103022253,"Allegheny",3,"DEER LAKES SD",8,"All Students",133,24.8,63.9,9.8,1.5
103022253,"Allegheny",3,"DEER LAKES SD",8,"Male",69,20.3,69.6,7.2,2.9
103022253,"Allegheny",3,"DEER LAKES SD",8,"Female",64,29.7,57.8,12.5,0.0
103022253,"Allegheny",3,"DEER LAKES SD",8,"White",130,24.6,64.6,9.2,1.5
103022253,"Allegheny",3,"DEER LAKES SD",8,"Black",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Hispanic",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Asian",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Native American",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Multi-ethnic",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"IEP",22,0.0,63.6,27.3,9.1
103022253,"Allegheny",3,"DEER LAKES SD",8,"ELL",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Economically Disadvantaged",31,16.1,67.7,12.9,3.2
103022253,"Allegheny",3,"DEER LAKES SD",11,"All Students",166,18.7,71.7,9.0,0.6
103022253,"Allegheny",3,"DEER LAKES SD",11,"Male",86,19.8,66.3,12.8,1.2
103022253,"Allegheny",3,"DEER LAKES SD",11,"Female",77,18.2,76.6,5.2,0.0
103022253,"Allegheny",3,"DEER LAKES SD",11,"White",158,18.4,71.5,9.5,0.6
103022253,"Allegheny",3,"DEER LAKES SD",11,"Black",2,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Hispanic",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Asian",2,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Native American",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Multi-ethnic",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"IEP",33,0.0,60.6,36.4,3.0
103022253,"Allegheny",3,"DEER LAKES SD",11,"ELL",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Economically Disadvantaged",36,8.3,72.2,19.4,0.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"All Students",33,0.0,15.2,60.6,24.2
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"Male",16,0.0,18.8,56.3,25.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"Female",17,0.0,11.8,64.7,23.5
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"White",1,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"Black",31,0.0,16.1,58.1,25.8
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"Hispanic",1,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"Asian",0,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"Native American",0,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"Multi-ethnic",0,,,,
