year,aun,county,district,grade,writing_a,writing_p,writing_b,writing_bb
2008,104105003,Butler,MARS AREA SD,11,6.5,81.3,12.1,0
2008,104105353,Butler,MONITEAU SD,5,4.3,54.8,39.8,1.1
2008,104105353,Butler,MONITEAU SD,8,0,66.1,33.9,0
2008,104105353,Butler,MONITEAU SD,11,7.6,80.6,11.1,0.7
2008,104107903,Butler,SENECA VALLEY SD,5,5.3,67.6,26.6,0.5
2008,104107903,Butler,SENECA VALLEY SD,8,10,85.8,4,0.2
2008,104107903,Butler,SENECA VALLEY SD,11,22.2,75.4,2.4,0
2008,104107503,Butler,SLIPPERY ROCK AREA SD,5,3.1,57.1,39.3,0.6
2008,104107503,Butler,SLIPPERY ROCK AREA SD,8,1,55.8,37.9,5.3
2008,104107503,Butler,SLIPPERY ROCK AREA SD,11,19.7,66.2,13.1,1
2008,104107803,Butler,SOUTH BUTLER COUNTY SD,5,6.8,66.3,26.3,0.5
2008,104107803,Butler,SOUTH BUTLER COUNTY SD,8,4.2,84,11.3,0.5
2008,104107803,Butler,SOUTH BUTLER COUNTY SD,11,23.3,67.3,9.4,0
2008,108110603,Cambria,BLACKLICK VALLEY SD,5,5.1,48.7,46.2,0
2008,108110603,Cambria,BLACKLICK VALLEY SD,8,2.1,80.9,17,0
2008,108110603,Cambria,BLACKLICK VALLEY SD,11,9.5,81,6.3,3.2
2008,108111203,Cambria,CAMBRIA HEIGHTS SD,5,2.2,54.8,43,0
2008,108111203,Cambria,CAMBRIA HEIGHTS SD,8,4.5,85.5,9.1,0.9
2008,108111203,Cambria,CAMBRIA HEIGHTS SD,11,9.1,86.8,4.1,0
2008,108111303,Cambria,CENTRAL CAMBRIA SD,5,5.7,67.2,26.2,0.8
2008,108111303,Cambria,CENTRAL CAMBRIA SD,8,0.7,67.6,29.7,2.1
2008,108111303,Cambria,CENTRAL CAMBRIA SD,11,24.1,70.3,5.7,0
2008,108111403,Cambria,CONEMAUGH VALLEY SD,5,0,70.8,29.2,0
2008,108111403,Cambria,CONEMAUGH VALLEY SD,8,0,77,23,0
2008,108111403,Cambria,CONEMAUGH VALLEY SD,11,11.5,68.9,18,1.6
2008,108112003,Cambria,FERNDALE AREA SD,5,0,65.4,34.6,0
2008,108112003,Cambria,FERNDALE AREA SD,8,0,67.1,32.9,0
2008,108112003,Cambria,FERNDALE AREA SD,11,10.9,80,7.3,1.8
2008,108112203,Cambria,FOREST HILLS SD,5,1.4,67.1,31.4,0
2008,108112203,Cambria,FOREST HILLS SD,8,0.6,83.2,15.6,0.6
2008,108112203,Cambria,FOREST HILLS SD,11,10.7,80.2,9,0
2008,108112502,Cambria,GREATER JOHNSTOWN SD,5,1,45.5,51.3,2.1
2008,108112502,Cambria,GREATER JOHNSTOWN SD,8,0,19.7,67.3,13
2008,108112502,Cambria,GREATER JOHNSTOWN SD,11,2.6,83.2,14.3,0
2008,108114503,Cambria,NORTHERN CAMBRIA SD,5,0,69.9,30.1,0
2008,108114503,Cambria,NORTHERN CAMBRIA SD,8,0,67.4,28.4,4.2
2008,108114503,Cambria,NORTHERN CAMBRIA SD,11,6.8,88.6,4.5,0
2008,108116003,Cambria,PENN CAMBRIA SD,5,2,49,49,0
2008,108116003,Cambria,PENN CAMBRIA SD,8,0.9,69.4,29.6,0
2008,108116003,Cambria,PENN CAMBRIA SD,11,8.8,82.4,7.6,1.2
2008,108116303,Cambria,PORTAGE AREA SD,5,0,66.7,31.7,1.6
2008,108116303,Cambria,PORTAGE AREA SD,8,5.6,80.6,13.9,0
2008,108116303,Cambria,PORTAGE AREA SD,11,42.4,54.2,1.7,1.7
2008,108116503,Cambria,RICHLAND SD,5,23.3,66.7,10,0
2008,108116503,Cambria,RICHLAND SD,8,5.9,83.9,10.2,0
2008,108116503,Cambria,RICHLAND SD,11,20.5,73.9,5.6,0
2008,108118503,Cambria,WESTMONT HILLTOP SD,5,3.3,82.1,14.6,0
2008,108118503,Cambria,WESTMONT HILLTOP SD,8,0,90.1,9.9,0
2008,108118503,Cambria,WESTMONT HILLTOP SD,11,11.8,82.6,5.6,0
2008,109122703,Cameron,CAMERON COUNTY SD,5,0,17.3,80.8,1.9
2008,109122703,Cameron,CAMERON COUNTY SD,8,1.7,51.7,45,1.7
2008,109122703,Cameron,CAMERON COUNTY SD,11,1.4,82.9,15.7,0
2008,121135003,Carbon,JIM THORPE AREA SD,5,1.3,51.6,47.1,0
2008,121135003,Carbon,JIM THORPE AREA SD,8,1.3,84.9,13.8,0
2008,121135003,Carbon,JIM THORPE AREA SD,11,11.4,84.8,3.8,0
2008,121135503,Carbon,LEHIGHTON AREA SD,5,1.2,48.2,50.6,0
2008,121135503,Carbon,LEHIGHTON AREA SD,8,2,79.4,18.6,0
2008,121135503,Carbon,LEHIGHTON AREA SD,11,8.5,78.7,12.8,0
2008,121136503,Carbon,PALMERTON AREA SD,5,1.2,52,46.8,0
2008,121136503,Carbon,PALMERTON AREA SD,8,0.5,71.7,27.7,0
2008,121136503,Carbon,PALMERTON AREA SD,11,6.2,85.4,8.5,0
2008,121136603,Carbon,PANTHER VALLEY SD,5,0,19.2,77.8,3
2008,121136603,Carbon,PANTHER VALLEY SD,8,0.9,70.9,27.4,0.9
2008,121136603,Carbon,PANTHER VALLEY SD,11,6,81,12.1,0.9
2008,121139004,Carbon,WEATHERLY AREA SD,5,2.6,69.2,28.2,0
2008,121139004,Carbon,WEATHERLY AREA SD,8,8.3,77.1,8.3,6.3
2008,121139004,Carbon,WEATHERLY AREA SD,11,7.7,83.1,9.2,0
2008,110141003,Centre,BALD EAGLE AREA SD,5,4.9,67,27.2,1
2008,110141003,Centre,BALD EAGLE AREA SD,8,0.7,84,14.7,0.7
2008,110141003,Centre,BALD EAGLE AREA SD,11,15.5,76.1,7.7,0.6
2008,110141103,Centre,BELLEFONTE AREA SD,5,8.2,61.3,29.9,0.5
2008,110141103,Centre,BELLEFONTE AREA SD,8,0.9,64.7,32.1,2.3
2008,110141103,Centre,BELLEFONTE AREA SD,11,13.2,77,9.1,0.8
2008,110147003,Centre,PENNS VALLEY AREA SD,5,1.9,39.3,58.9,0
2008,110147003,Centre,PENNS VALLEY AREA SD,8,0,60,37.1,2.9
2008,110147003,Centre,PENNS VALLEY AREA SD,11,5.6,69.8,22.2,2.4
2008,110148002,Centre,STATE COLLEGE AREA SD,5,9.7,69.7,19.4,1.3
2008,110148002,Centre,STATE COLLEGE AREA SD,8,2.8,83.5,13,0.8
2008,110148002,Centre,STATE COLLEGE AREA SD,11,24.6,68.5,6.6,0.3
2008,124150503,Chester,AVON GROVE SD,5,9.3,59.7,30.5,0.5
2008,124150503,Chester,AVON GROVE SD,8,3,72.4,22.1,2.5
2008,124150503,Chester,AVON GROVE SD,11,9.2,72.6,15.9,2.3
2008,124151902,Chester,COATESVILLE AREA SD,5,3.6,47,48.3,1.1
2008,124151902,Chester,COATESVILLE AREA SD,8,1,55.1,40.2,3.7
2008,124151902,Chester,COATESVILLE AREA SD,11,6.8,66.4,23.7,3.1
2008,124152003,Chester,DOWNINGTOWN AREA SD,5,7.1,70.2,22.1,0.6
2008,124152003,Chester,DOWNINGTOWN AREA SD,8,5.9,82.1,11.3,0.7
2008,124152003,Chester,DOWNINGTOWN AREA SD,11,23.4,69.8,6.7,0.2
2008,124153503,Chester,GREAT VALLEY SD,5,16.3,68.8,14.7,0.3
2008,124153503,Chester,GREAT VALLEY SD,8,7.4,87,4.7,1
2008,124153503,Chester,GREAT VALLEY SD,11,42.4,55.4,1.3,0.9
2008,124154003,Chester,KENNETT CONSOLIDATED SD,5,13,64.3,22.4,0.4
2008,124154003,Chester,KENNETT CONSOLIDATED SD,8,4.6,77.9,17.1,0.4
2008,124154003,Chester,KENNETT CONSOLIDATED SD,11,24,70.4,5.2,0.4
2008,124156503,Chester,OCTORARA AREA SD,5,2.6,47.2,50.3,0
2008,124156503,Chester,OCTORARA AREA SD,8,0.9,70.8,27.3,0.9
2008,124156503,Chester,OCTORARA AREA SD,11,5.5,69.7,23.4,1.4
2008,124156603,Chester,OWEN J ROBERTS SD,5,6.3,70.6,22.6,0.6
2008,124156603,Chester,OWEN J ROBERTS SD,8,2.2,80.7,16.8,0.3
2008,124156603,Chester,OWEN J ROBERTS SD,11,23,67.7,8.9,0.3
2008,124156703,Chester,OXFORD AREA SD,5,7.5,58.1,32.4,2.1
2008,124156703,Chester,OXFORD AREA SD,8,2.9,71.5,23.8,1.8
2008,124156703,Chester,OXFORD AREA SD,11,14.6,70.4,13.9,1.1
2008,124157203,Chester,PHOENIXVILLE AREA SD,5,7.9,62.8,29.3,0
2008,124157203,Chester,PHOENIXVILLE AREA SD,8,2.8,84.2,11.9,1.2
2008,124157203,Chester,PHOENIXVILLE AREA SD,11,17,77.2,5.4,0.4
2008,124157802,Chester,TREDYFFRIN-EASTTOWN SD,5,8.5,64.5,26.6,0.4
2008,124157802,Chester,TREDYFFRIN-EASTTOWN SD,8,4.5,89.5,6,0
2008,124157802,Chester,TREDYFFRIN-EASTTOWN SD,11,37.3,61.1,1.6,0
2008,124158503,Chester,UNIONVILLE-CHADDS FORD SD,5,14.5,78.9,6.5,0
2008,124158503,Chester,UNIONVILLE-CHADDS FORD SD,8,5.6,86,8.4,0
2008,124158503,Chester,UNIONVILLE-CHADDS FORD SD,11,22.7,71.6,5.7,0
2008,124159002,Chester,WEST CHESTER AREA SD,5,8.9,64.8,25.7,0.6
2008,124159002,Chester,WEST CHESTER AREA SD,8,4.4,80.3,14.9,0.4
2008,124159002,Chester,WEST CHESTER AREA SD,11,18,71.2,9.9,0.9
2008,106160303,Clarion,ALLEGHENY-CLARION VALLEY SD,5,0,55,45,0
2008,106160303,Clarion,ALLEGHENY-CLARION VALLEY SD,8,0,48.8,40,11.3
2008,106160303,Clarion,ALLEGHENY-CLARION VALLEY SD,11,8.2,75.4,14.8,1.6
2008,106161203,Clarion,CLARION AREA SD,5,3.6,66.1,30.4,0
2008,106161203,Clarion,CLARION AREA SD,8,3.4,67.8,27.1,1.7
2008,106161203,Clarion,CLARION AREA SD,11,8,80.5,11.5,0
2008,106161703,Clarion,CLARION-LIMESTONE AREA SD,5,0,68.9,29.7,1.4
2008,106161703,Clarion,CLARION-LIMESTONE AREA SD,8,1.1,74.4,24.4,0
2008,106161703,Clarion,CLARION-LIMESTONE AREA SD,11,10.4,79.2,10.4,0
2008,106166503,Clarion,KEYSTONE SD,5,0,40.8,57.9,1.3
2008,106166503,Clarion,KEYSTONE SD,8,1,69.9,27.2,1.9
2008,106166503,Clarion,KEYSTONE SD,11,3.8,87.3,8.9,0
2008,106167504,Clarion,NORTH CLARION COUNTY SD,5,4,72,22,2
2008,106167504,Clarion,NORTH CLARION COUNTY SD,8,0,98.1,1.9,0
2008,106167504,Clarion,NORTH CLARION COUNTY SD,11,1.9,83.3,13,1.9
2008,106168003,Clarion,REDBANK VALLEY SD,5,1.1,71.4,25.3,2.2
2008,106168003,Clarion,REDBANK VALLEY SD,8,4.8,75,19.2,1
2008,106168003,Clarion,REDBANK VALLEY SD,11,7.5,88.2,3.2,1.1
2008,106169003,Clarion,UNION SD,5,0,74.5,25.5,0
2008,106169003,Clarion,UNION SD,8,2.2,69.6,28.3,0
2008,106169003,Clarion,UNION SD,11,10.5,73.7,15.8,0
2008,110171003,Clearfield,CLEARFIELD AREA SD,5,1.7,37.8,57,3.5
2008,110171003,Clearfield,CLEARFIELD AREA SD,8,0.9,67,29.8,2.3
2008,110171003,Clearfield,CLEARFIELD AREA SD,11,3.4,71.1,23.4,2.1
2008,110171803,Clearfield,CURWENSVILLE AREA SD,5,1.3,82.5,15,1.3
2008,110171803,Clearfield,CURWENSVILLE AREA SD,8,5.3,56,32,6.7
2008,110171803,Clearfield,CURWENSVILLE AREA SD,11,11,70.6,18.3,0
2008,106172003,Clearfield,DUBOIS AREA SD,5,4.1,50.3,43.2,2.4
2008,106172003,Clearfield,DUBOIS AREA SD,8,2.5,77.1,20.1,0.3
2008,106172003,Clearfield,DUBOIS AREA SD,11,10.5,76.4,12.4,0.7
2008,110173003,Clearfield,GLENDALE SD,5,0,40.6,59.4,0
2008,110173003,Clearfield,GLENDALE SD,8,0,45.3,53.1,1.6
2008,110173003,Clearfield,GLENDALE SD,11,1.6,75,20.3,3.1
2008,110173504,Clearfield,HARMONY AREA SD,5,0,47.6,52.4,0
2008,110173504,Clearfield,HARMONY AREA SD,8,0,58.1,35.5,6.5
2008,110173504,Clearfield,HARMONY AREA SD,11,3.4,82.8,13.8,0
2008,110175003,Clearfield,MOSHANNON VALLEY SD,5,0,71.7,28.3,0
2008,110175003,Clearfield,MOSHANNON VALLEY SD,8,0,65,31.3,3.8
2008,110175003,Clearfield,MOSHANNON VALLEY SD,11,8.4,82.1,8.4,1.1
2008,110177003,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,5,3,57.1,39.8,0
2008,110177003,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,8,1.3,82.4,15.7,0.6
2008,110177003,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,11,10.1,81.2,8.7,0
2008,110179003,Clearfield,WEST BRANCH AREA SD,5,0,42.5,55.2,2.3
2008,110179003,Clearfield,WEST BRANCH AREA SD,8,1,66,29,4
2008,110179003,Clearfield,WEST BRANCH AREA SD,11,4.1,86.7,9.2,0
2008,110183602,Clinton,KEYSTONE CENTRAL SD,5,2,34.5,60.5,3
2008,110183602,Clinton,KEYSTONE CENTRAL SD,8,0.3,61.5,34.9,3.3
2008,110183602,Clinton,KEYSTONE CENTRAL SD,11,4.7,70,22.8,2.4
2008,116191004,Columbia,BENTON AREA SD,5,0,55.6,44.4,0
2008,116191004,Columbia,BENTON AREA SD,8,0,81.3,18.8,0
2008,116191004,Columbia,BENTON AREA SD,11,14.5,75.4,8.7,1.4
2008,116191103,Columbia,BERWICK AREA SD,5,1.2,53.5,44.9,0.4
2008,116191103,Columbia,BERWICK AREA SD,8,0.7,58.9,33.8,6.7
2008,116191103,Columbia,BERWICK AREA SD,11,4,76.9,18.1,1
2008,116191203,Columbia,BLOOMSBURG AREA SD,5,2.7,57.1,39.3,0.9
2008,116191203,Columbia,BLOOMSBURG AREA SD,8,0.8,52.6,39.8,6.8
2008,116191203,Columbia,BLOOMSBURG AREA SD,11,23.8,67.6,8.6,0
2008,116191503,Columbia,CENTRAL COLUMBIA SD,5,2.7,46.7,48,2.7
2008,116191503,Columbia,CENTRAL COLUMBIA SD,8,0,82.9,15.5,1.7
2008,116191503,Columbia,CENTRAL COLUMBIA SD,11,15,79,6,0
2008,116195004,Columbia,MILLVILLE AREA SD,5,0,42.6,57.4,0
2008,116195004,Columbia,MILLVILLE AREA SD,8,1.7,63.8,34.5,0
2008,116195004,Columbia,MILLVILLE AREA SD,11,15,82.5,2.5,0
2008,116197503,Columbia,SOUTHERN COLUMBIA AREA SD,5,3.8,61,33.3,1.9
2008,116197503,Columbia,SOUTHERN COLUMBIA AREA SD,8,0,55.7,37.7,6.6
2008,116197503,Columbia,SOUTHERN COLUMBIA AREA SD,11,20.4,75.5,4.1,0
2008,105201033,Crawford,CONNEAUT SD,5,2.4,62.5,33.9,1.2
2008,105201033,Crawford,CONNEAUT SD,8,1.8,67.1,24.7,6.4
2008,105201033,Crawford,CONNEAUT SD,11,9.7,78.8,10.6,0.9
2008,105201352,Crawford,CRAWFORD CENTRAL SD,5,0.3,36.3,62.4,1
2008,105201352,Crawford,CRAWFORD CENTRAL SD,8,3.2,74.4,18.8,3.5
2008,105201352,Crawford,CRAWFORD CENTRAL SD,11,5.7,75.4,17.5,1.3
2008,105204703,Crawford,PENNCREST SD,5,2.4,58.4,37.5,1.7
2008,105204703,Crawford,PENNCREST SD,8,4.4,72.9,20.7,2
2008,105204703,Crawford,PENNCREST SD,11,26.1,71.8,1.8,0.3
2008,115210503,Cumberland,BIG SPRING SD,5,2.8,44.2,50.2,2.8
2008,115210503,Cumberland,BIG SPRING SD,8,1.8,67,27.7,3.6
2008,115210503,Cumberland,BIG SPRING SD,11,8.4,70.2,18.3,3.1
2008,115211003,Cumberland,CAMP HILL SD,5,2.5,56.8,38.3,2.5
2008,115211003,Cumberland,CAMP HILL SD,8,1,71.7,25.3,2
2008,115211003,Cumberland,CAMP HILL SD,11,34.3,61.9,3.8,0
2008,115211103,Cumberland,CARLISLE AREA SD,5,10.7,57.4,31.7,0.3
2008,115211103,Cumberland,CARLISLE AREA SD,8,2.5,71.4,24.1,2
2008,115211103,Cumberland,CARLISLE AREA SD,11,8.6,66.6,22.3,2.6
2008,115211603,Cumberland,CUMBERLAND VALLEY SD,5,3.7,65.4,30.8,0.2
2008,115211603,Cumberland,CUMBERLAND VALLEY SD,8,3.8,83.3,12.3,0.7
2008,115211603,Cumberland,CUMBERLAND VALLEY SD,11,25.6,70.7,3.6,0.2
2008,115212503,Cumberland,EAST PENNSBORO AREA SD,5,7.7,66.3,25.4,0.6
2008,115212503,Cumberland,EAST PENNSBORO AREA SD,8,0.5,75.1,23.4,1
2008,115212503,Cumberland,EAST PENNSBORO AREA SD,11,11,74.3,14.8,0
2008,115216503,Cumberland,MECHANICSBURG AREA SD,5,4.1,70.9,24.6,0.4
2008,115216503,Cumberland,MECHANICSBURG AREA SD,8,2.6,82.5,14.6,0.4
2008,115216503,Cumberland,MECHANICSBURG AREA SD,11,15.7,72.7,11.3,0.3
2008,115218003,Cumberland,SHIPPENSBURG AREA SD,5,6.8,50.9,39.6,2.7
2008,115218003,Cumberland,SHIPPENSBURG AREA SD,8,0.7,57.6,39,2.8
2008,115218003,Cumberland,SHIPPENSBURG AREA SD,11,4.9,74.5,18.9,1.6
2008,115218303,Cumberland,SOUTH MIDDLETON SD,5,0,36.4,59.6,4
2008,115218303,Cumberland,SOUTH MIDDLETON SD,8,2.5,84.2,13.3,0
2008,115218303,Cumberland,SOUTH MIDDLETON SD,11,11.2,73.4,14.8,0.6
2008,115221402,Dauphin,CENTRAL DAUPHIN SD,5,3.1,55,41.4,0.5
2008,115221402,Dauphin,CENTRAL DAUPHIN SD,8,0.7,63.7,32.9,2.7
2008,115221402,Dauphin,CENTRAL DAUPHIN SD,11,15.7,69.9,13.6,0.8
2008,115221753,Dauphin,DERRY TOWNSHIP SD,5,6.5,63.4,30.2,0
2008,115221753,Dauphin,DERRY TOWNSHIP SD,8,3.7,91.9,4.5,0
2008,115221753,Dauphin,DERRY TOWNSHIP SD,11,27.3,69.6,2.8,0.3
2008,115222504,Dauphin,HALIFAX AREA SD,5,0,64.3,35.7,0
2008,115222504,Dauphin,HALIFAX AREA SD,8,3.2,88.2,8.6,0
2008,115222504,Dauphin,HALIFAX AREA SD,11,11.6,81.4,7,0
2008,115222752,Dauphin,HARRISBURG CITY SD,5,0.4,23.6,72.4,3.6
2008,115222752,Dauphin,HARRISBURG CITY SD,8,0.4,29.8,61.2,8.7
2008,115222752,Dauphin,HARRISBURG CITY SD,11,4.1,54.7,36.2,5
2008,115224003,Dauphin,LOWER DAUPHIN SD,5,4,59.5,36.5,0
2008,115224003,Dauphin,LOWER DAUPHIN SD,8,2.2,81.2,14.6,1.9
2008,115224003,Dauphin,LOWER DAUPHIN SD,11,14.3,73.9,10.5,1.3
2008,115226003,Dauphin,MIDDLETOWN AREA SD,5,1.7,46.9,49.7,1.7
2008,115226003,Dauphin,MIDDLETOWN AREA SD,8,1.1,70.2,28.2,0.5
2008,115226003,Dauphin,MIDDLETOWN AREA SD,11,7.6,70.9,19,2.5
2008,115226103,Dauphin,MILLERSBURG AREA SD,5,1.7,48.3,50,0
2008,115226103,Dauphin,MILLERSBURG AREA SD,8,0,44.3,51.9,3.8
2008,115226103,Dauphin,MILLERSBURG AREA SD,11,8.3,72.2,18.1,1.4
2008,115228003,Dauphin,STEELTON-HIGHSPIRE SD,5,0,17.1,76.8,6.1
2008,115228003,Dauphin,STEELTON-HIGHSPIRE SD,8,0,35.1,59.6,5.3
2008,115228003,Dauphin,STEELTON-HIGHSPIRE SD,11,1.1,43.2,52.3,3.4
2008,115228303,Dauphin,SUSQUEHANNA TOWNSHIP SD,5,2.1,55.4,42.1,0.5
2008,115228303,Dauphin,SUSQUEHANNA TOWNSHIP SD,8,0.7,42.2,51.9,5.2
2008,115228303,Dauphin,SUSQUEHANNA TOWNSHIP SD,11,4.1,77.3,18.6,0
2008,115229003,Dauphin,UPPER DAUPHIN AREA SD,5,1.2,43.4,54.2,1.2
2008,115229003,Dauphin,UPPER DAUPHIN AREA SD,8,0,57.9,40,2.1
2008,115229003,Dauphin,UPPER DAUPHIN AREA SD,11,5.9,76.5,12.9,4.7
2008,125231232,Delaware,CHESTER-UPLAND SD,5,0.4,29.7,67.2,2.7
2008,125231232,Delaware,CHESTER-UPLAND SD,8,0,14.5,70.6,14.9
2008,125231232,Delaware,CHESTER-UPLAND SD,11,0,53.3,36.1,10.6
2008,125231303,Delaware,CHICHESTER SD,5,5.8,54.3,37.4,2.5
2008,125231303,Delaware,CHICHESTER SD,8,2,59.2,35.7,3.1
2008,125231303,Delaware,CHICHESTER SD,11,12.7,68.5,17.2,1.5
2008,125234103,Delaware,GARNET VALLEY SD,5,15.6,69.4,15,0
2008,125234103,Delaware,GARNET VALLEY SD,8,4.1,89.9,5.7,0.3
2008,125234103,Delaware,GARNET VALLEY SD,11,19.6,73.9,5.9,0.6
2008,125234502,Delaware,HAVERFORD TOWNSHIP SD,5,11,70.2,18.6,0.2
2008,125234502,Delaware,HAVERFORD TOWNSHIP SD,8,1.6,74.1,23.1,1.2
2008,125234502,Delaware,HAVERFORD TOWNSHIP SD,11,20.2,72.2,7.4,0.2
2008,125235103,Delaware,INTERBORO SD,5,3,66.2,30.4,0.4
2008,125235103,Delaware,INTERBORO SD,8,2.2,72,24.2,1.6
2008,125235103,Delaware,INTERBORO SD,11,19.6,69.2,10,1.2
2008,125235502,Delaware,MARPLE NEWTOWN SD,5,9.4,71.3,19.3,0
2008,125235502,Delaware,MARPLE NEWTOWN SD,8,3.3,81.1,15.3,0.4
2008,125235502,Delaware,MARPLE NEWTOWN SD,11,12.1,79.2,8.7,0
2008,125236903,Delaware,PENN-DELCO SD,5,5.2,57.1,37.2,0.4
2008,125236903,Delaware,PENN-DELCO SD,8,0.7,58.8,39.4,1.1
2008,125236903,Delaware,PENN-DELCO SD,11,11.1,78.2,10.4,0.3
2008,125237603,Delaware,RADNOR TOWNSHIP SD,5,21.9,67.9,10.1,0
2008,125237603,Delaware,RADNOR TOWNSHIP SD,8,9.7,82.1,7.9,0.4
2008,125237603,Delaware,RADNOR TOWNSHIP SD,11,44.1,54.4,1.1,0.4
2008,125237702,Delaware,RIDLEY SD,5,5,51.7,42.5,0.8
2008,125237702,Delaware,RIDLEY SD,8,1.6,52.8,42.5,3
2008,125237702,Delaware,RIDLEY SD,11,27.9,64.9,6.8,0.4
2008,125237903,Delaware,ROSE TREE MEDIA SD,5,9.2,67.8,23,0
2008,125237903,Delaware,ROSE TREE MEDIA SD,8,7.4,68,23.6,1
2008,125237903,Delaware,ROSE TREE MEDIA SD,11,34.8,60.9,4.1,0.3
2008,125238402,Delaware,SOUTHEAST DELCO SD,5,0,21.4,76.7,1.9
2008,125238402,Delaware,SOUTHEAST DELCO SD,8,0,45.4,48.3,6.3
2008,125238402,Delaware,SOUTHEAST DELCO SD,11,6.1,68.7,25.2,0
2008,125238502,Delaware,SPRINGFIELD SD,5,8.1,69.6,22.3,0
2008,125238502,Delaware,SPRINGFIELD SD,8,4.7,87,7.6,0.7
2008,125238502,Delaware,SPRINGFIELD SD,11,19.8,77.8,1.9,0.4
2008,125239452,Delaware,UPPER DARBY SD,5,1.3,45.7,52.3,0.7
2008,125239452,Delaware,UPPER DARBY SD,8,0.3,45.6,50.5,3.6
2008,125239452,Delaware,UPPER DARBY SD,11,5.3,68.8,24,2
2008,125239603,Delaware,WALLINGFORD-SWARTHMORE SD,5,18.3,59.5,19.8,2.3
2008,125239603,Delaware,WALLINGFORD-SWARTHMORE SD,8,7.5,73.3,18.2,1
2008,125239603,Delaware,WALLINGFORD-SWARTHMORE SD,11,26.7,65.5,6.8,1
2008,125239652,Delaware,WILLIAM PENN SD,5,0.7,28.6,68.5,2.1
2008,125239652,Delaware,WILLIAM PENN SD,8,0.6,46,49.3,4.2
2008,125239652,Delaware,WILLIAM PENN SD,11,5.4,69.2,21.4,4.1
2008,109243503,Elk,JOHNSONBURG AREA SD,5,0,77.8,20,2.2
2008,109243503,Elk,JOHNSONBURG AREA SD,8,0,59.3,35.2,5.6
2008,109243503,Elk,JOHNSONBURG AREA SD,11,9.8,75.4,14.8,0
2008,109246003,Elk,RIDGWAY AREA SD,5,0,43.1,56.9,0
2008,109246003,Elk,RIDGWAY AREA SD,8,3,83,14,0
2008,109246003,Elk,RIDGWAY AREA SD,11,2.8,69.4,27.8,0
2008,109248003,Elk,SAINT MARYS AREA SD,5,2.6,73.5,23.2,0.7
2008,109248003,Elk,SAINT MARYS AREA SD,8,0,58.5,40.4,1
2008,109248003,Elk,SAINT MARYS AREA SD,11,14.1,79.5,6.4,0
2008,105251453,Erie,CORRY AREA SD,5,0.6,48.6,50.3,0.6
2008,105251453,Erie,CORRY AREA SD,8,1.5,58.1,34.3,6.1
2008,105251453,Erie,CORRY AREA SD,11,11.8,60.1,25.8,2.2
2008,105252602,Erie,ERIE CITY SD,5,1.6,26.3,68.5,3.6
2008,105252602,Erie,ERIE CITY SD,8,0.7,41.8,50.7,6.8
2008,105252602,Erie,ERIE CITY SD,11,13,72.5,13.8,0.7
2008,105253303,Erie,FAIRVIEW SD,5,13.3,69.2,17.5,0
2008,105253303,Erie,FAIRVIEW SD,8,7.1,79.2,13.6,0
2008,105253303,Erie,FAIRVIEW SD,11,14.7,76,7.3,2
2008,105253553,Erie,FORT LEBOEUF SD,5,3.8,66.4,29,0.8
2008,105253553,Erie,FORT LEBOEUF SD,8,1.1,88.8,10.1,0
2008,105253553,Erie,FORT LEBOEUF SD,11,10.2,80.2,9.6,0
2008,105253903,Erie,GENERAL MCLANE SD,5,2.5,73,23.9,0.6
2008,105253903,Erie,GENERAL MCLANE SD,8,5.1,79,13.6,2.3
2008,105253903,Erie,GENERAL MCLANE SD,11,6.9,78.2,13.8,1.1
2008,105254053,Erie,GIRARD SD,5,2.8,55.9,41.4,0
2008,105254053,Erie,GIRARD SD,8,1.9,74.4,19.2,4.5
2008,105254053,Erie,GIRARD SD,11,7.3,82.8,9.9,0
2008,105254353,Erie,HARBOR CREEK SD,5,7.5,67.1,24.7,0.7
2008,105254353,Erie,HARBOR CREEK SD,8,0,65.9,33.5,0.5
2008,105254353,Erie,HARBOR CREEK SD,11,6.3,81.7,12,0
2008,105256553,Erie,IROQUOIS SD,5,0,44.6,55.4,0
2008,105256553,Erie,IROQUOIS SD,8,0,50,48,2
2008,105256553,Erie,IROQUOIS SD,11,16.7,80.2,2.1,1
2008,105257602,Erie,MILLCREEK TOWNSHIP SD,5,5.5,54.7,38.8,0.9
2008,105257602,Erie,MILLCREEK TOWNSHIP SD,8,7.7,76.6,15.3,0.4
2008,105257602,Erie,MILLCREEK TOWNSHIP SD,11,16.8,74.7,8.3,0.2
2008,105258303,Erie,NORTH EAST SD,5,4.7,62.5,29.7,3.1
2008,105258303,Erie,NORTH EAST SD,8,1.3,65.6,31.8,1.3
2008,105258303,Erie,NORTH EAST SD,11,14.6,74.9,8.8,1.8
2008,105258503,Erie,NORTHWESTERN SD,5,7.4,39,52.9,0.7
2008,105258503,Erie,NORTHWESTERN SD,8,0,61,35.5,3.5
2008,105258503,Erie,NORTHWESTERN SD,11,9.9,79.6,9.2,1.4
2008,105259103,Erie,UNION CITY AREA SD,5,0,45.5,53.2,1.3
2008,105259103,Erie,UNION CITY AREA SD,8,0,62.8,33.3,3.8
