"The 2009 PSSA Writing District Level Proficiency Results",,,,,,,,,,
"(Full Academic Year; No PASA Scores) Subgroups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"Female",20,0.0,5.0,95.0,0.0
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"White",10,0.0,0.0,90.0,10.0
103021903,"Allegheny",3,"CLAIRTON CITY SD",5,"Black",43,0.0,9.3,86.0,4.7
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"All Students",76,1.3,47.4,39.5,11.8
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"IEP",14,0.0,0.0,50.0,50.0
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Economically Disadvantaged",71,1.4,45.1,40.8,12.7
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Male",39,0.0,33.3,46.2,20.5
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Female",37,2.7,62.2,32.4,2.7
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"White",12,0.0,66.7,33.3,0.0
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Black",63,1.6,44.4,39.7,14.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"All Students",58,3.4,58.6,31.0,6.9
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"IEP",13,0.0,15.4,53.8,30.8
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Economically Disadvantaged",45,2.2,53.3,35.6,8.9
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Male",25,0.0,44.0,44.0,12.0
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Female",33,6.1,69.7,21.2,3.0
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"White",12,0.0,50.0,33.3,16.7
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Black",46,4.3,60.9,30.4,4.3
103022103,"Allegheny",3,"CORNELL SD",5,"All Students",37,0.0,56.8,43.2,0.0
103022103,"Allegheny",3,"CORNELL SD",5,"Economically Disadvantaged",24,0.0,54.2,45.8,0.0
103022103,"Allegheny",3,"CORNELL SD",5,"Male",21,0.0,42.9,57.1,0.0
103022103,"Allegheny",3,"CORNELL SD",5,"Female",16,0.0,75.0,25.0,0.0
103022103,"Allegheny",3,"CORNELL SD",5,"White",26,0.0,61.5,38.5,0.0
103022103,"Allegheny",3,"CORNELL SD",8,"All Students",42,4.8,69.0,19.0,7.1
103022103,"Allegheny",3,"CORNELL SD",8,"Economically Disadvantaged",19,10.5,52.6,21.1,15.8
103022103,"Allegheny",3,"CORNELL SD",8,"Male",23,0.0,69.6,21.7,8.7
103022103,"Allegheny",3,"CORNELL SD",8,"Female",19,10.5,68.4,15.8,5.3
103022103,"Allegheny",3,"CORNELL SD",8,"White",28,3.6,71.4,21.4,3.6
103022103,"Allegheny",3,"CORNELL SD",8,"Black",10,0.0,70.0,20.0,10.0
103022103,"Allegheny",3,"CORNELL SD",11,"All Students",40,5.0,82.5,12.5,0.0
103022103,"Allegheny",3,"CORNELL SD",11,"Economically Disadvantaged",13,7.7,84.6,7.7,0.0
103022103,"Allegheny",3,"CORNELL SD",11,"Male",26,0.0,84.6,15.4,0.0
103022103,"Allegheny",3,"CORNELL SD",11,"Female",14,14.3,78.6,7.1,0.0
103022103,"Allegheny",3,"CORNELL SD",11,"White",35,5.7,85.7,8.6,0.0
103022253,"Allegheny",3,"DEER LAKES SD",5,"All Students",156,2.6,62.8,31.4,3.2
103022253,"Allegheny",3,"DEER LAKES SD",5,"IEP",16,0.0,12.5,62.5,25.0
103022253,"Allegheny",3,"DEER LAKES SD",5,"Economically Disadvantaged",32,3.1,50.0,40.6,6.3
103022253,"Allegheny",3,"DEER LAKES SD",5,"Male",77,1.3,62.3,31.2,5.2
103022253,"Allegheny",3,"DEER LAKES SD",5,"Female",79,3.8,63.3,31.6,1.3
103022253,"Allegheny",3,"DEER LAKES SD",5,"White",151,2.6,62.9,31.8,2.6
103022253,"Allegheny",3,"DEER LAKES SD",8,"All Students",169,17.8,66.9,13.0,2.4
103022253,"Allegheny",3,"DEER LAKES SD",8,"IEP",28,7.1,46.4,35.7,10.7
103022253,"Allegheny",3,"DEER LAKES SD",8,"Economically Disadvantaged",48,4.2,66.7,22.9,6.3
103022253,"Allegheny",3,"DEER LAKES SD",8,"Male",91,11.0,67.0,18.7,3.3
103022253,"Allegheny",3,"DEER LAKES SD",8,"Female",78,25.6,66.7,6.4,1.3
103022253,"Allegheny",3,"DEER LAKES SD",8,"White",166,18.1,66.3,13.3,2.4
103022253,"Allegheny",3,"DEER LAKES SD",11,"All Students",152,25.7,71.1,3.3,0.0
103022253,"Allegheny",3,"DEER LAKES SD",11,"IEP",15,0.0,80.0,20.0,0.0
103022253,"Allegheny",3,"DEER LAKES SD",11,"Economically Disadvantaged",28,10.7,82.1,7.1,0.0
103022253,"Allegheny",3,"DEER LAKES SD",11,"Male",78,16.7,78.2,5.1,0.0
103022253,"Allegheny",3,"DEER LAKES SD",11,"Female",74,35.1,63.5,1.4,0.0
103022253,"Allegheny",3,"DEER LAKES SD",11,"White",148,26.4,70.3,3.4,0.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"All Students",45,0.0,13.3,75.6,11.1
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"IEP",15,0.0,6.7,80.0,13.3
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"Economically Disadvantaged",44,0.0,13.6,75.0,11.4
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"Male",23,0.0,0.0,78.3,21.7
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"Female",22,0.0,27.3,72.7,0.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",5,"Black",40,0.0,12.5,77.5,10.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"All Students",48,0.0,29.2,47.9,22.9
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"IEP",17,0.0,23.5,29.4,47.1
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"Economically Disadvantaged",46,0.0,30.4,47.8,21.7
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"Male",30,0.0,16.7,53.3,30.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"Female",18,0.0,50.0,38.9,11.1
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"Black",41,0.0,22.0,51.2,26.8
103022503,"Allegheny",3,"DUQUESNE CITY SD",11,"All Students",33,3.0,54.5,30.3,12.1
103022503,"Allegheny",3,"DUQUESNE CITY SD",11,"Economically Disadvantaged",29,0.0,55.2,31.0,13.8
103022503,"Allegheny",3,"DUQUESNE CITY SD",11,"Male",15,6.7,60.0,13.3,20.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",11,"Female",18,0.0,50.0,44.4,5.6
103022503,"Allegheny",3,"DUQUESNE CITY SD",11,"Black",25,0.0,60.0,28.0,12.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",5,"All Students",116,0.0,32.8,67.2,0.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",5,"IEP",19,0.0,15.8,84.2,0.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",5,"Economically Disadvantaged",62,0.0,30.6,69.4,0.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",5,"Male",54,0.0,18.5,81.5,0.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",5,"Female",62,0.0,45.2,54.8,0.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",5,"White",85,0.0,35.3,64.7,0.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",5,"Black",27,0.0,25.9,74.1,0.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"All Students",130,3.8,68.5,21.5,6.2
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"IEP",17,0.0,35.3,41.2,23.5
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"Economically Disadvantaged",62,0.0,62.9,25.8,11.3
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"Male",75,2.7,66.7,26.7,4.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"Female",55,5.5,70.9,14.5,9.1
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"White",98,5.1,72.4,17.3,5.1
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"Black",30,0.0,56.7,33.3,10.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"All Students",162,4.3,79.0,13.6,3.1
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"IEP",20,0.0,45.0,40.0,15.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"Economically Disadvantaged",74,4.1,70.3,20.3,5.4
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"Male",76,2.6,71.1,22.4,3.9
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"Female",86,5.8,86.0,5.8,2.3
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"White",124,4.8,83.9,10.5,0.8
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"Black",35,2.9,62.9,22.9,11.4
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",5,"All Students",193,3.1,69.4,27.5,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",5,"IEP",29,3.4,41.4,55.2,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",5,"Economically Disadvantaged",61,1.6,55.7,42.6,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",5,"Male",98,3.1,62.2,34.7,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",5,"Female",94,3.2,76.6,20.2,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",5,"White",190,3.2,69.5,27.4,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"All Students",218,14.2,66.5,17.0,2.3
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"IEP",29,0.0,24.1,58.6,17.2
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"Economically Disadvantaged",63,11.1,66.7,17.5,4.8
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"Male",116,6.9,66.4,23.3,3.4
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"Female",101,22.8,67.3,8.9,1.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"White",207,15.0,66.2,16.9,1.9
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"All Students",256,9.4,77.3,12.5,0.8
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"IEP",22,4.5,59.1,31.8,4.5
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"Economically Disadvantaged",47,2.1,80.9,17.0,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"Male",127,7.9,77.2,13.4,1.6
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"Female",129,10.9,77.5,11.6,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"White",248,9.7,77.0,12.5,0.8
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",5,"All Students",338,13.3,67.8,18.9,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",5,"IEP",56,0.0,41.1,58.9,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",5,"Economically Disadvantaged",53,1.9,54.7,43.4,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",5,"Male",184,7.6,68.5,23.9,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",5,"Female",154,20.1,66.9,13.0,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",5,"White",301,12.6,68.8,18.6,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",5,"Black",10,0.0,30.0,70.0,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",5,"Asian",21,28.6,66.7,4.8,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"All Students",340,26.5,63.8,9.1,0.6
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"IEP",55,10.9,56.4,30.9,1.8
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"Economically Disadvantaged",40,5.0,75.0,17.5,2.5
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"Male",189,21.2,66.1,12.2,0.5
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"Female",150,33.3,61.3,5.3,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"White",306,26.1,65.0,8.8,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"Asian",22,45.5,45.5,9.1,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"All Students",344,40.1,54.4,4.9,0.6
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"IEP",40,5.0,67.5,22.5,5.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"Economically Disadvantaged",35,17.1,68.6,14.3,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"Male",189,32.3,58.7,7.9,1.1
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"Female",155,49.7,49.0,1.3,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"White",316,39.9,54.4,5.1,0.6
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"Asian",17,47.1,47.1,5.9,0.0
103024102,"Allegheny",3,"GATEWAY SD",5,"All Students",274,4.4,35.4,58.0,2.2
103024102,"Allegheny",3,"GATEWAY SD",5,"IEP",47,2.1,8.5,80.9,8.5
103024102,"Allegheny",3,"GATEWAY SD",5,"Economically Disadvantaged",103,3.9,27.2,65.0,3.9
103024102,"Allegheny",3,"GATEWAY SD",5,"Male",129,3.1,24.8,68.2,3.9
103024102,"Allegheny",3,"GATEWAY SD",5,"Female",145,5.5,44.8,49.0,0.7
103024102,"Allegheny",3,"GATEWAY SD",5,"White",189,4.2,38.6,54.5,2.6
103024102,"Allegheny",3,"GATEWAY SD",5,"Black",49,6.1,26.5,65.3,2.0
103024102,"Allegheny",3,"GATEWAY SD",5,"Asian",20,5.0,35.0,60.0,0.0
103024102,"Allegheny",3,"GATEWAY SD",5,"Multi-Ethnic",13,0.0,23.1,76.9,0.0
103024102,"Allegheny",3,"GATEWAY SD",8,"All Students",343,17.5,60.6,19.2,2.6
103024102,"Allegheny",3,"GATEWAY SD",8,"IEP",59,0.0,35.6,54.2,10.2
103024102,"Allegheny",3,"GATEWAY SD",8,"Economically Disadvantaged",117,10.3,54.7,29.9,5.1
103024102,"Allegheny",3,"GATEWAY SD",8,"Male",185,10.8,61.1,24.3,3.8
103024102,"Allegheny",3,"GATEWAY SD",8,"Female",157,25.5,60.5,13.4,0.6
103024102,"Allegheny",3,"GATEWAY SD",8,"White",241,20.7,62.2,14.9,2.1
103024102,"Allegheny",3,"GATEWAY SD",8,"Black",67,7.5,53.7,35.8,3.0
103024102,"Allegheny",3,"GATEWAY SD",8,"Asian",22,18.2,59.1,18.2,4.5
103024102,"Allegheny",3,"GATEWAY SD",11,"All Students",363,21.5,68.9,8.8,0.8
103024102,"Allegheny",3,"GATEWAY SD",11,"IEP",45,0.0,57.8,35.6,6.7
103024102,"Allegheny",3,"GATEWAY SD",11,"Economically Disadvantaged",79,6.3,73.4,17.7,2.5
103024102,"Allegheny",3,"GATEWAY SD",11,"Male",171,14.0,75.4,9.4,1.2
103024102,"Allegheny",3,"GATEWAY SD",11,"Female",192,28.1,63.0,8.3,0.5
103024102,"Allegheny",3,"GATEWAY SD",11,"White",271,24.7,69.0,5.2,1.1
103024102,"Allegheny",3,"GATEWAY SD",11,"Black",65,6.2,69.2,24.6,0.0
103024102,"Allegheny",3,"GATEWAY SD",11,"Asian",19,31.6,63.2,5.3,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",5,"All Students",214,14.5,73.8,11.7,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",5,"IEP",25,4.0,68.0,28.0,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",5,"Economically Disadvantaged",24,12.5,66.7,20.8,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",5,"Male",107,6.5,76.6,16.8,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",5,"Female",107,22.4,71.0,6.5,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",5,"White",210,14.3,74.3,11.4,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"All Students",265,21.5,64.2,13.2,1.1
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"IEP",26,0.0,34.6,57.7,7.7
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"Economically Disadvantaged",23,4.3,56.5,34.8,4.3
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"Male",137,17.5,62.0,18.2,2.2
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"Female",128,25.8,66.4,7.8,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"White",253,22.1,64.8,12.3,0.8
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"All Students",269,47.2,51.3,1.5,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"IEP",25,8.0,84.0,8.0,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"Economically Disadvantaged",10,20.0,80.0,0.0,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"Male",151,41.1,56.3,2.6,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"Female",118,55.1,44.9,0.0,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"White",259,46.7,51.7,1.5,0.0
103024753,"Allegheny",3,"HIGHLANDS SD",5,"All Students",191,2.6,41.4,53.9,2.1
103024753,"Allegheny",3,"HIGHLANDS SD",5,"IEP",37,0.0,8.1,81.1,10.8
103024753,"Allegheny",3,"HIGHLANDS SD",5,"Economically Disadvantaged",112,0.9,35.7,61.6,1.8
103024753,"Allegheny",3,"HIGHLANDS SD",5,"Male",84,0.0,33.3,63.1,3.6
103024753,"Allegheny",3,"HIGHLANDS SD",5,"Female",106,4.7,48.1,46.2,0.9
103024753,"Allegheny",3,"HIGHLANDS SD",5,"White",166,3.0,39.2,56.0,1.8
103024753,"Allegheny",3,"HIGHLANDS SD",5,"Black",19,0.0,57.9,36.8,5.3
103024753,"Allegheny",3,"HIGHLANDS SD",8,"All Students",186,18.8,55.4,22.0,3.8
103024753,"Allegheny",3,"HIGHLANDS SD",8,"IEP",37,0.0,43.2,43.2,13.5
103024753,"Allegheny",3,"HIGHLANDS SD",8,"Economically Disadvantaged",93,12.9,51.6,31.2,4.3
103024753,"Allegheny",3,"HIGHLANDS SD",8,"Male",92,13.0,51.1,29.3,6.5
103024753,"Allegheny",3,"HIGHLANDS SD",8,"Female",94,24.5,59.6,14.9,1.1
103024753,"Allegheny",3,"HIGHLANDS SD",8,"White",166,20.5,53.6,22.3,3.6
103024753,"Allegheny",3,"HIGHLANDS SD",8,"Black",17,5.9,82.4,11.8,0.0
103024753,"Allegheny",3,"HIGHLANDS SD",11,"All Students",188,10.6,76.1,11.7,1.6
103024753,"Allegheny",3,"HIGHLANDS SD",11,"IEP",36,0.0,55.6,36.1,8.3
103024753,"Allegheny",3,"HIGHLANDS SD",11,"Economically Disadvantaged",61,6.6,70.5,19.7,3.3
103024753,"Allegheny",3,"HIGHLANDS SD",11,"Male",97,7.2,74.2,15.5,3.1
103024753,"Allegheny",3,"HIGHLANDS SD",11,"Female",90,14.4,77.8,7.8,0.0
103024753,"Allegheny",3,"HIGHLANDS SD",11,"White",169,11.2,76.3,11.2,1.2
103024753,"Allegheny",3,"HIGHLANDS SD",11,"Black",18,5.6,72.2,16.7,5.6
103025002,"Allegheny",3,"KEYSTONE OAKS SD",5,"All Students",179,4.5,65.4,30.2,0.0
103025002,"Allegheny",3,"KEYSTONE OAKS SD",5,"IEP",26,0.0,23.1,76.9,0.0
103025002,"Allegheny",3,"KEYSTONE OAKS SD",5,"Economically Disadvantaged",60,1.7,56.7,41.7,0.0
103025002,"Allegheny",3,"KEYSTONE OAKS SD",5,"Male",90,2.2,51.1,46.7,0.0
103025002,"Allegheny",3,"KEYSTONE OAKS SD",5,"Female",89,6.7,79.8,13.5,0.0
103025002,"Allegheny",3,"KEYSTONE OAKS SD",5,"White",166,4.8,65.1,30.1,0.0
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"All Students",170,15.3,65.3,17.1,2.4
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"IEP",25,4.0,32.0,52.0,12.0
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"Economically Disadvantaged",46,6.5,60.9,26.1,6.5
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"Male",92,9.8,64.1,23.9,2.2
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"Female",78,21.8,66.7,9.0,2.6
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"White",159,16.4,64.2,17.0,2.5
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"All Students",202,18.8,67.8,10.4,3.0
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"IEP",18,5.6,50.0,27.8,16.7
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"Economically Disadvantaged",49,14.3,67.3,10.2,8.2
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"Male",101,10.9,69.3,14.9,5.0
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"Female",94,27.7,67.0,4.3,1.1
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"White",188,19.7,68.6,9.0,2.7
103026002,"Allegheny",3,"MCKEESPORT AREA SD",5,"All Students",285,1.4,35.8,58.2,4.6
103026002,"Allegheny",3,"MCKEESPORT AREA SD",5,"IEP",51,0.0,11.8,66.7,21.6
103026002,"Allegheny",3,"MCKEESPORT AREA SD",5,"Economically Disadvantaged",196,1.5,30.6,62.8,5.1
103026002,"Allegheny",3,"MCKEESPORT AREA SD",5,"Male",151,0.0,25.8,67.5,6.6
103026002,"Allegheny",3,"MCKEESPORT AREA SD",5,"Female",134,3.0,47.0,47.8,2.2
103026002,"Allegheny",3,"MCKEESPORT AREA SD",5,"White",155,1.3,41.3,54.2,3.2
103026002,"Allegheny",3,"MCKEESPORT AREA SD",5,"Black",125,1.6,27.2,64.8,6.4
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"All Students",294,3.4,33.0,53.1,10.5
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"IEP",35,0.0,8.6,57.1,34.3
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"Economically Disadvantaged",185,4.3,29.7,58.4,7.6
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"Male",145,1.4,23.4,57.9,17.2
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"Female",148,5.4,42.6,48.6,3.4
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"White",167,3.6,35.3,52.7,8.4
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"Black",118,3.4,31.4,51.7,13.6
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"All Students",268,2.6,64.2,27.6,5.6
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"IEP",38,0.0,21.1,42.1,36.8
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"Economically Disadvantaged",141,0.7,54.6,36.9,7.8
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"Male",138,2.2,56.5,31.2,10.1
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"Female",130,3.1,72.3,23.8,0.8
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"White",150,4.0,74.0,20.7,1.3
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"Black",114,0.9,50.9,37.7,10.5
103026303,"Allegheny",3,"MONTOUR SD",5,"All Students",203,5.9,67.5,26.6,0.0
103026303,"Allegheny",3,"MONTOUR SD",5,"IEP",35,2.9,31.4,65.7,0.0
103026303,"Allegheny",3,"MONTOUR SD",5,"Economically Disadvantaged",36,8.3,38.9,52.8,0.0
103026303,"Allegheny",3,"MONTOUR SD",5,"Male",104,3.8,61.5,34.6,0.0
103026303,"Allegheny",3,"MONTOUR SD",5,"Female",99,8.1,73.7,18.2,0.0
103026303,"Allegheny",3,"MONTOUR SD",5,"White",177,6.2,69.5,24.3,0.0
103026303,"Allegheny",3,"MONTOUR SD",5,"Black",15,0.0,46.7,53.3,0.0
103026303,"Allegheny",3,"MONTOUR SD",8,"All Students",244,35.2,57.4,7.0,0.4
103026303,"Allegheny",3,"MONTOUR SD",8,"IEP",38,2.6,57.9,36.8,2.6
103026303,"Allegheny",3,"MONTOUR SD",8,"Economically Disadvantaged",24,29.2,45.8,25.0,0.0
103026303,"Allegheny",3,"MONTOUR SD",8,"Male",126,22.2,68.3,8.7,0.8
103026303,"Allegheny",3,"MONTOUR SD",8,"Female",118,49.2,45.8,5.1,0.0
103026303,"Allegheny",3,"MONTOUR SD",8,"White",228,33.3,59.2,7.0,0.4
103026303,"Allegheny",3,"MONTOUR SD",11,"All Students",255,18.0,72.5,7.8,1.6
103026303,"Allegheny",3,"MONTOUR SD",11,"IEP",29,0.0,44.8,44.8,10.3
103026303,"Allegheny",3,"MONTOUR SD",11,"Economically Disadvantaged",25,4.0,84.0,12.0,0.0
103026303,"Allegheny",3,"MONTOUR SD",11,"Male",144,13.2,75.0,9.0,2.8
103026303,"Allegheny",3,"MONTOUR SD",11,"Female",111,24.3,69.4,6.3,0.0
103026303,"Allegheny",3,"MONTOUR SD",11,"White",244,18.9,71.7,8.2,1.2
103026343,"Allegheny",3,"MOON AREA SD",5,"All Students",303,3.3,66.3,30.4,0.0
103026343,"Allegheny",3,"MOON AREA SD",5,"IEP",27,0.0,11.1,88.9,0.0
103026343,"Allegheny",3,"MOON AREA SD",5,"Economically Disadvantaged",52,0.0,57.7,42.3,0.0
103026343,"Allegheny",3,"MOON AREA SD",5,"Male",141,0.0,60.3,39.7,0.0
103026343,"Allegheny",3,"MOON AREA SD",5,"Female",162,6.2,71.6,22.2,0.0
103026343,"Allegheny",3,"MOON AREA SD",5,"White",266,3.4,67.3,29.3,0.0
103026343,"Allegheny",3,"MOON AREA SD",5,"Black",19,0.0,63.2,36.8,0.0
103026343,"Allegheny",3,"MOON AREA SD",5,"Asian",10,10.0,60.0,30.0,0.0
103026343,"Allegheny",3,"MOON AREA SD",8,"All Students",290,19.3,69.7,9.3,1.7
103026343,"Allegheny",3,"MOON AREA SD",8,"IEP",37,2.7,37.8,45.9,13.5
103026343,"Allegheny",3,"MOON AREA SD",8,"Economically Disadvantaged",28,14.3,67.9,14.3,3.6
103026343,"Allegheny",3,"MOON AREA SD",8,"Male",152,11.2,73.0,12.5,3.3
103026343,"Allegheny",3,"MOON AREA SD",8,"Female",138,28.3,65.9,5.8,0.0
103026343,"Allegheny",3,"MOON AREA SD",8,"White",268,19.8,70.5,7.8,1.9
103026343,"Allegheny",3,"MOON AREA SD",8,"Black",13,15.4,53.8,30.8,0.0
103026343,"Allegheny",3,"MOON AREA SD",11,"All Students",287,20.6,72.8,5.9,0.7
