"The 2009 PSSA Science District Level Proficiency Results",,,,,,,,,,
"(Full Academic Year; No PASA Scores) Subgroups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"White",13,7.7,46.2,23.1,23.1
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Black",61,0.0,8.2,29.5,62.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"All Students",56,1.8,1.8,32.1,64.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"IEP",12,0,0,8.3,91.7
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Economically Disadvantaged",43,2.3,0,32.6,65.1
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Male",25,4,0,28,68
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Female",31,0,3.2,35.5,61.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"White",11,9.1,0,45.5,45.5
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Black",45,0,2.2,28.9,68.9
103022103,"Allegheny",3,"CORNELL SD",4,"All Students",47,29.8,51.1,10.6,8.5
103022103,"Allegheny",3,"CORNELL SD",4,"IEP",13,15.4,38.5,15.4,30.8
103022103,"Allegheny",3,"CORNELL SD",4,"Economically Disadvantaged",27,22.2,51.9,14.8,11.1
103022103,"Allegheny",3,"CORNELL SD",4,"Male",25,32.0,44.0,8.0,16.0
103022103,"Allegheny",3,"CORNELL SD",4,"Female",22,27.3,59.1,13.6,0.0
103022103,"Allegheny",3,"CORNELL SD",4,"White",35,37.1,45.7,5.7,11.4
103022103,"Allegheny",3,"CORNELL SD",8,"All Students",41,9.8,26.8,31.7,31.7
103022103,"Allegheny",3,"CORNELL SD",8,"Economically Disadvantaged",18,16.7,11.1,27.8,44.4
103022103,"Allegheny",3,"CORNELL SD",8,"Male",22,13.6,22.7,45.5,18.2
103022103,"Allegheny",3,"CORNELL SD",8,"Female",19,5.3,31.6,15.8,47.4
103022103,"Allegheny",3,"CORNELL SD",8,"White",28,10.7,35.7,32.1,21.4
103022103,"Allegheny",3,"CORNELL SD",11,"All Students",41,7.3,26.8,39,26.8
103022103,"Allegheny",3,"CORNELL SD",11,"Economically Disadvantaged",13,7.7,38.5,23.1,30.8
103022103,"Allegheny",3,"CORNELL SD",11,"Male",27,11.1,22.2,40.7,25.9
103022103,"Allegheny",3,"CORNELL SD",11,"Female",14,0,35.7,35.7,28.6
103022103,"Allegheny",3,"CORNELL SD",11,"White",35,8.6,25.7,40,25.7
103022253,"Allegheny",3,"DEER LAKES SD",4,"All Students",158,52.5,34.2,12.0,1.3
103022253,"Allegheny",3,"DEER LAKES SD",4,"IEP",26,23.1,30.8,42.3,3.8
103022253,"Allegheny",3,"DEER LAKES SD",4,"Economically Disadvantaged",43,41.9,41.9,14.0,2.3
103022253,"Allegheny",3,"DEER LAKES SD",4,"Male",88,58.0,31.8,9.1,1.1
103022253,"Allegheny",3,"DEER LAKES SD",4,"Female",70,45.7,37.1,15.7,1.4
103022253,"Allegheny",3,"DEER LAKES SD",4,"White",153,52.9,34.0,11.8,1.3
103022253,"Allegheny",3,"DEER LAKES SD",8,"All Students",170,20.6,41.8,25.3,12.4
103022253,"Allegheny",3,"DEER LAKES SD",8,"IEP",28,3.6,14.3,35.7,46.4
103022253,"Allegheny",3,"DEER LAKES SD",8,"Economically Disadvantaged",49,8.2,24.5,44.9,22.4
103022253,"Allegheny",3,"DEER LAKES SD",8,"Male",92,23.9,43.5,17.4,15.2
103022253,"Allegheny",3,"DEER LAKES SD",8,"Female",78,16.7,39.7,34.6,9.0
103022253,"Allegheny",3,"DEER LAKES SD",8,"White",167,20.4,41.9,25.1,12.6
103022253,"Allegheny",3,"DEER LAKES SD",11,"All Students",150,18.7,30.7,41.3,9.3
103022253,"Allegheny",3,"DEER LAKES SD",11,"IEP",13,15.4,7.7,53.8,23.1
103022253,"Allegheny",3,"DEER LAKES SD",11,"Economically Disadvantaged",26,11.5,19.2,57.7,11.5
103022253,"Allegheny",3,"DEER LAKES SD",11,"Male",76,26.3,31.6,38.2,3.9
103022253,"Allegheny",3,"DEER LAKES SD",11,"Female",74,10.8,29.7,44.6,14.9
103022253,"Allegheny",3,"DEER LAKES SD",11,"White",146,18.5,30.1,42.5,8.9
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"All Students",36,2.8,13.9,44.4,38.9
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"IEP",16,0.0,0.0,50.0,50.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Economically Disadvantaged",36,2.8,13.9,44.4,38.9
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Male",24,4.2,12.5,54.2,29.2
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Female",12,0.0,16.7,25.0,58.3
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Black",32,3.1,15.6,40.6,40.6
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"All Students",46,2.2,4.3,10.9,82.6
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"IEP",19,5.3,5.3,21.1,68.4
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"Economically Disadvantaged",42,2.4,4.8,11.9,81.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"Male",30,3.3,6.7,10.0,80.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"Female",16,0.0,0.0,12.5,87.5
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"Black",38,0.0,0.0,10.5,89.5
103022503,"Allegheny",3,"DUQUESNE CITY SD",11,"All Students",29,0,3.4,31,65.5
103022503,"Allegheny",3,"DUQUESNE CITY SD",11,"Economically Disadvantaged",26,0,0,34.6,65.4
103022503,"Allegheny",3,"DUQUESNE CITY SD",11,"Male",13,0,7.7,30.8,61.5
103022503,"Allegheny",3,"DUQUESNE CITY SD",11,"Female",16,0,0,31.3,68.8
103022503,"Allegheny",3,"DUQUESNE CITY SD",11,"Black",21,0,0,33.3,66.7
103022803,"Allegheny",3,"EAST ALLEGHENY SD",4,"All Students",127,34.6,42.5,19.7,3.1
103022803,"Allegheny",3,"EAST ALLEGHENY SD",4,"IEP",25,12.0,36.0,44.0,8.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",4,"Economically Disadvantaged",79,22.8,46.8,26.6,3.8
103022803,"Allegheny",3,"EAST ALLEGHENY SD",4,"Male",73,39.7,38.4,17.8,4.1
103022803,"Allegheny",3,"EAST ALLEGHENY SD",4,"Female",54,27.8,48.1,22.2,1.9
103022803,"Allegheny",3,"EAST ALLEGHENY SD",4,"White",90,43.3,42.2,14.4,0.0
103022803,"Allegheny",3,"EAST ALLEGHENY SD",4,"Black",31,6.5,48.4,38.7,6.5
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"All Students",132,14.4,33.3,19.7,32.6
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"IEP",17,5.9,11.8,5.9,76.5
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"Economically Disadvantaged",65,10.8,26.2,20.0,43.1
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"Male",76,18.4,36.8,21.1,23.7
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"Female",56,8.9,28.6,17.9,44.6
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"White",98,17.3,34.7,22.4,25.5
103022803,"Allegheny",3,"EAST ALLEGHENY SD",8,"Black",32,6.3,28.1,12.5,53.1
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"All Students",154,6.5,13.6,43.5,36.4
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"IEP",19,0,0,21.1,78.9
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"Economically Disadvantaged",68,7.4,8.8,38.2,45.6
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"Male",69,8.7,15.9,33.3,42
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"Female",85,4.7,11.8,51.8,31.8
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"White",123,6.5,16.3,45.5,31.7
103022803,"Allegheny",3,"EAST ALLEGHENY SD",11,"Black",29,6.9,3.4,34.5,55.2
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",4,"All Students",165,62.4,33.3,4.2,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",4,"IEP",32,40.6,46.9,12.5,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",4,"Economically Disadvantaged",50,48.0,48.0,4.0,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",4,"Male",86,61.6,32.6,5.8,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",4,"Female",79,63.3,34.2,2.5,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",4,"White",154,62.3,33.1,4.5,0.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"All Students",220,20.0,41.8,18.6,19.5
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"IEP",30,0.0,6.7,10.0,83.3
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"Economically Disadvantaged",64,9.4,32.8,25.0,32.8
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"Male",116,22.4,37.1,19.0,21.6
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"Female",103,17.5,47.6,18.4,16.5
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"White",208,20.7,43.3,18.8,17.3
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",8,"Black",10,10.0,20.0,20.0,50.0
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"All Students",251,10,23.1,52.6,14.3
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"IEP",22,9.1,4.5,36.4,50
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"Economically Disadvantaged",44,4.5,15.9,56.8,22.7
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"Male",125,15.2,29.6,45.6,9.6
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"Female",126,4.8,16.7,59.5,19
103023153,"Allegheny",3,"ELIZABETH FORWARD SD",11,"White",243,9.9,23.9,52.7,13.6
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",4,"All Students",306,63.1,32.4,3.3,1.3
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",4,"IEP",44,29.5,52.3,9.1,9.1
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",4,"Economically Disadvantaged",54,27.8,55.6,11.1,5.6
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",4,"Male",163,63.2,31.9,3.7,1.2
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",4,"Female",143,62.9,32.9,2.8,1.4
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",4,"White",274,62.8,32.5,3.3,1.5
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",4,"Asian",22,81.8,18.2,0.0,0.0
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"All Students",346,44.8,34.4,12.1,8.7
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"IEP",57,8.8,36.8,24.6,29.8
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"Economically Disadvantaged",44,15.9,34.1,20.5,29.5
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"Male",193,44.6,35.8,10.4,9.3
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"Female",152,45.4,32.9,14.5,7.2
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"White",311,44.1,35.7,12.5,7.7
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",8,"Asian",23,73.9,13.0,4.3,8.7
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"All Students",337,39.5,29.4,27,4.2
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"IEP",40,2.5,12.5,62.5,22.5
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"Economically Disadvantaged",35,5.7,28.6,48.6,17.1
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"Male",189,40.7,24.9,28.6,5.8
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"Female",148,37.8,35.1,25,2
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"White",308,39,30.2,26.3,4.5
103023912,"Allegheny",3,"FOX CHAPEL AREA SD",11,"Asian",18,66.7,11.1,22.2,0
103024102,"Allegheny",3,"GATEWAY SD",4,"All Students",264,57.6,36.7,4.5,1.1
103024102,"Allegheny",3,"GATEWAY SD",4,"IEP",47,46.8,42.6,8.5,2.1
103024102,"Allegheny",3,"GATEWAY SD",4,"Economically Disadvantaged",98,41.8,50.0,6.1,2.0
103024102,"Allegheny",3,"GATEWAY SD",4,"Male",134,61.9,32.1,4.5,1.5
103024102,"Allegheny",3,"GATEWAY SD",4,"Female",129,53.5,41.1,4.7,0.8
103024102,"Allegheny",3,"GATEWAY SD",4,"White",179,65.4,31.8,2.8,0.0
103024102,"Allegheny",3,"GATEWAY SD",4,"Black",48,33.3,52.1,8.3,6.3
103024102,"Allegheny",3,"GATEWAY SD",4,"Asian",18,61.1,27.8,11.1,0.0
103024102,"Allegheny",3,"GATEWAY SD",4,"Multi-Ethnic",14,42.9,57.1,0.0,0.0
103024102,"Allegheny",3,"GATEWAY SD",8,"All Students",342,26.0,34.8,18.4,20.8
103024102,"Allegheny",3,"GATEWAY SD",8,"IEP",58,5.2,12.1,22.4,60.3
103024102,"Allegheny",3,"GATEWAY SD",8,"Economically Disadvantaged",117,10.3,35.9,21.4,32.5
103024102,"Allegheny",3,"GATEWAY SD",8,"Male",184,31.5,31.5,17.4,19.6
103024102,"Allegheny",3,"GATEWAY SD",8,"Female",157,19.7,38.9,19.7,21.7
103024102,"Allegheny",3,"GATEWAY SD",8,"White",242,31.0,36.8,16.5,15.7
103024102,"Allegheny",3,"GATEWAY SD",8,"Black",66,3.0,31.8,25.8,39.4
103024102,"Allegheny",3,"GATEWAY SD",8,"Asian",22,40.9,27.3,13.6,18.2
103024102,"Allegheny",3,"GATEWAY SD",11,"All Students",354,16.1,20.9,42.4,20.6
103024102,"Allegheny",3,"GATEWAY SD",11,"IEP",45,2.2,6.7,22.2,68.9
103024102,"Allegheny",3,"GATEWAY SD",11,"Economically Disadvantaged",75,4,13.3,46.7,36
103024102,"Allegheny",3,"GATEWAY SD",11,"Male",172,20.9,24.4,34.3,20.3
103024102,"Allegheny",3,"GATEWAY SD",11,"Female",182,11.5,17.6,50,20.9
103024102,"Allegheny",3,"GATEWAY SD",11,"White",264,18.9,21.2,44.3,15.5
103024102,"Allegheny",3,"GATEWAY SD",11,"Black",63,1.6,14.3,38.1,46
103024102,"Allegheny",3,"GATEWAY SD",11,"Asian",19,31.6,42.1,15.8,10.5
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",4,"All Students",220,70.5,26.4,2.7,0.5
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",4,"IEP",21,52.4,33.3,9.5,4.8
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",4,"Economically Disadvantaged",18,38.9,50.0,5.6,5.6
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",4,"Male",115,69.6,26.1,4.3,0.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",4,"Female",105,71.4,26.7,1.0,1.0
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",4,"White",214,70.6,26.2,2.8,0.5
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"All Students",265,43.8,35.8,15.1,5.3
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"IEP",27,18.5,18.5,33.3,29.6
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"Economically Disadvantaged",23,13.0,47.8,17.4,21.7
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"Male",137,50.4,37.2,8.0,4.4
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"Female",128,36.7,34.4,22.7,6.3
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",8,"White",253,45.5,35.6,13.8,5.1
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"All Students",265,36.6,29.1,29.4,4.9
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"IEP",24,0,12.5,45.8,41.7
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"Economically Disadvantaged",10,0,10,60,30
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"Male",148,39.2,27.7,27,6.1
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"Female",117,33.3,30.8,32.5,3.4
103024603,"Allegheny",3,"HAMPTON TOWNSHIP SD",11,"White",255,35.7,30.2,29,5.1
103024753,"Allegheny",3,"HIGHLANDS SD",4,"All Students",202,40.6,50.0,6.4,3.0
103024753,"Allegheny",3,"HIGHLANDS SD",4,"IEP",42,14.3,59.5,19.0,7.1
103024753,"Allegheny",3,"HIGHLANDS SD",4,"Economically Disadvantaged",120,30.8,55.8,8.3,5.0
103024753,"Allegheny",3,"HIGHLANDS SD",4,"Male",119,41.2,49.6,7.6,1.7
103024753,"Allegheny",3,"HIGHLANDS SD",4,"Female",82,40.2,51.2,3.7,4.9
103024753,"Allegheny",3,"HIGHLANDS SD",4,"White",175,42.3,50.3,6.3,1.1
103024753,"Allegheny",3,"HIGHLANDS SD",4,"Black",20,25.0,50.0,5.0,20.0
103024753,"Allegheny",3,"HIGHLANDS SD",8,"All Students",185,17.3,24.3,25.4,33.0
103024753,"Allegheny",3,"HIGHLANDS SD",8,"IEP",33,3.0,0.0,21.2,75.8
103024753,"Allegheny",3,"HIGHLANDS SD",8,"Economically Disadvantaged",92,6.5,25.0,21.7,46.7
103024753,"Allegheny",3,"HIGHLANDS SD",8,"Male",92,20.7,27.2,17.4,34.8
103024753,"Allegheny",3,"HIGHLANDS SD",8,"Female",93,14.0,21.5,33.3,31.2
103024753,"Allegheny",3,"HIGHLANDS SD",8,"White",165,18.8,23.6,26.1,31.5
103024753,"Allegheny",3,"HIGHLANDS SD",8,"Black",17,0.0,35.3,23.5,41.2
103024753,"Allegheny",3,"HIGHLANDS SD",11,"All Students",184,8.2,23.9,50,17.9
103024753,"Allegheny",3,"HIGHLANDS SD",11,"IEP",34,0,11.8,35.3,52.9
103024753,"Allegheny",3,"HIGHLANDS SD",11,"Economically Disadvantaged",59,5.1,18.6,45.8,30.5
103024753,"Allegheny",3,"HIGHLANDS SD",11,"Male",96,7.3,28.1,49,15.6
103024753,"Allegheny",3,"HIGHLANDS SD",11,"Female",88,9.1,19.3,51.1,20.5
103024753,"Allegheny",3,"HIGHLANDS SD",11,"White",166,9,26.5,50.6,13.9
103024753,"Allegheny",3,"HIGHLANDS SD",11,"Black",18,0,0,44.4,55.6
103025002,"Allegheny",3,"KEYSTONE OAKS SD",4,"All Students",155,57.4,38.7,2.6,1.3
103025002,"Allegheny",3,"KEYSTONE OAKS SD",4,"IEP",17,11.8,70.6,11.8,5.9
103025002,"Allegheny",3,"KEYSTONE OAKS SD",4,"Economically Disadvantaged",54,51.9,40.7,5.6,1.9
103025002,"Allegheny",3,"KEYSTONE OAKS SD",4,"Male",75,62.7,36.0,1.3,0.0
103025002,"Allegheny",3,"KEYSTONE OAKS SD",4,"Female",80,52.5,41.3,3.8,2.5
103025002,"Allegheny",3,"KEYSTONE OAKS SD",4,"White",141,58.2,38.3,2.1,1.4
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"All Students",172,23.8,40.7,20.9,14.5
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"IEP",25,0.0,8.0,24.0,68.0
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"Economically Disadvantaged",48,12.5,39.6,25.0,22.9
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"Male",95,25.3,40.0,21.1,13.7
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"Female",77,22.1,41.6,20.8,15.6
103025002,"Allegheny",3,"KEYSTONE OAKS SD",8,"White",160,25.0,41.3,19.4,14.4
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"All Students",201,11.4,23.4,47.8,17.4
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"IEP",17,0,5.9,41.2,52.9
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"Economically Disadvantaged",51,5.9,17.6,58.8,17.6
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"Male",101,17.8,17.8,42.6,21.8
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"Female",97,4.1,29.9,53.6,12.4
103025002,"Allegheny",3,"KEYSTONE OAKS SD",11,"White",191,11,24.6,48.2,16.2
103026002,"Allegheny",3,"MCKEESPORT AREA SD",4,"All Students",270,18.5,43.0,25.6,13.0
103026002,"Allegheny",3,"MCKEESPORT AREA SD",4,"IEP",54,5.6,42.6,25.9,25.9
103026002,"Allegheny",3,"MCKEESPORT AREA SD",4,"Economically Disadvantaged",188,13.8,38.8,32.4,14.9
103026002,"Allegheny",3,"MCKEESPORT AREA SD",4,"Male",143,14.7,46.9,25.9,12.6
103026002,"Allegheny",3,"MCKEESPORT AREA SD",4,"Female",127,22.8,38.6,25.2,13.4
103026002,"Allegheny",3,"MCKEESPORT AREA SD",4,"White",146,25.3,44.5,19.2,11.0
103026002,"Allegheny",3,"MCKEESPORT AREA SD",4,"Black",113,9.7,38.9,35.4,15.9
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"All Students",296,7.1,16.9,29.7,46.3
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"IEP",35,0.0,0.0,14.3,85.7
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"Economically Disadvantaged",187,4.8,10.2,29.4,55.6
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"Male",148,10.8,15.5,27.0,46.6
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"Female",148,3.4,18.2,32.4,45.9
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"White",167,10.8,23.4,31.7,34.1
103026002,"Allegheny",3,"MCKEESPORT AREA SD",8,"Black",121,1.7,9.1,24.8,64.5
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"All Students",258,1.9,6.2,42.2,49.6
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"IEP",36,0,2.8,19.4,77.8
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"Economically Disadvantaged",132,0,5.3,32.6,62.1
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"Male",129,0.8,8.5,39.5,51.2
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"Female",129,3.1,3.9,45,48.1
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"White",144,2.1,8.3,52.1,37.5
103026002,"Allegheny",3,"MCKEESPORT AREA SD",11,"Black",111,1.8,3.6,29.7,64.9
103026303,"Allegheny",3,"MONTOUR SD",4,"All Students",207,33.3,55.6,10.1,1.0
103026303,"Allegheny",3,"MONTOUR SD",4,"IEP",23,8.7,56.5,34.8,0.0
103026303,"Allegheny",3,"MONTOUR SD",4,"Economically Disadvantaged",38,26.3,47.4,21.1,5.3
103026303,"Allegheny",3,"MONTOUR SD",4,"Male",95,34.7,53.7,10.5,1.1
103026303,"Allegheny",3,"MONTOUR SD",4,"Female",112,32.1,57.1,9.8,0.9
103026303,"Allegheny",3,"MONTOUR SD",4,"White",188,33.0,56.4,10.1,0.5
103026303,"Allegheny",3,"MONTOUR SD",8,"All Students",246,27.6,41.9,15.4,15.0
103026303,"Allegheny",3,"MONTOUR SD",8,"IEP",39,5.1,23.1,23.1,48.7
103026303,"Allegheny",3,"MONTOUR SD",8,"Economically Disadvantaged",24,25.0,33.3,8.3,33.3
103026303,"Allegheny",3,"MONTOUR SD",8,"Male",127,32.3,39.4,14.2,14.2
103026303,"Allegheny",3,"MONTOUR SD",8,"Female",119,22.7,44.5,16.8,16.0
103026303,"Allegheny",3,"MONTOUR SD",8,"White",229,26.6,43.2,14.8,15.3
103026303,"Allegheny",3,"MONTOUR SD",11,"All Students",253,19,29.2,42.3,9.5
103026303,"Allegheny",3,"MONTOUR SD",11,"IEP",29,0,0,51.7,48.3
103026303,"Allegheny",3,"MONTOUR SD",11,"Economically Disadvantaged",24,8.3,33.3,41.7,16.7
103026303,"Allegheny",3,"MONTOUR SD",11,"Male",143,23.1,30.8,37.8,8.4
103026303,"Allegheny",3,"MONTOUR SD",11,"Female",110,13.6,27.3,48.2,10.9
103026303,"Allegheny",3,"MONTOUR SD",11,"White",243,19.8,30,41.6,8.6
103026343,"Allegheny",3,"MOON AREA SD",4,"All Students",300,60.0,36.0,3.0,1.0
103026343,"Allegheny",3,"MOON AREA SD",4,"IEP",35,45.7,40.0,11.4,2.9
103026343,"Allegheny",3,"MOON AREA SD",4,"Economically Disadvantaged",46,30.4,54.3,10.9,4.3
103026343,"Allegheny",3,"MOON AREA SD",4,"Male",147,61.2,36.7,1.4,0.7
103026343,"Allegheny",3,"MOON AREA SD",4,"Female",152,59.2,34.9,4.6,1.3
103026343,"Allegheny",3,"MOON AREA SD",4,"White",254,65.4,31.5,2.0,1.2
103026343,"Allegheny",3,"MOON AREA SD",4,"Black",24,25.0,66.7,8.3,0.0
103026343,"Allegheny",3,"MOON AREA SD",4,"Asian",11,54.5,45.5,0.0,0.0
103026343,"Allegheny",3,"MOON AREA SD",8,"All Students",288,42.4,38.9,11.1,7.6
103026343,"Allegheny",3,"MOON AREA SD",8,"IEP",36,0.0,36.1,27.8,36.1
103026343,"Allegheny",3,"MOON AREA SD",8,"Economically Disadvantaged",27,18.5,40.7,29.6,11.1
103026343,"Allegheny",3,"MOON AREA SD",8,"Male",150,41.3,38.7,12.7,7.3
103026343,"Allegheny",3,"MOON AREA SD",8,"Female",137,43.8,39.4,9.5,7.3
103026343,"Allegheny",3,"MOON AREA SD",8,"White",265,44.2,38.9,10.9,6.0
103026343,"Allegheny",3,"MOON AREA SD",8,"Black",13,7.7,61.5,15.4,15.4
103026343,"Allegheny",3,"MOON AREA SD",11,"All Students",286,30.8,24.5,34.3,10.5
103026343,"Allegheny",3,"MOON AREA SD",11,"IEP",38,0,10.5,47.4,42.1
103026343,"Allegheny",3,"MOON AREA SD",11,"Economically Disadvantaged",24,4.2,33.3,33.3,29.2
103026343,"Allegheny",3,"MOON AREA SD",11,"Male",134,36.6,25.4,29.1,9
103026343,"Allegheny",3,"MOON AREA SD",11,"Female",152,25.7,23.7,38.8,11.8
103026343,"Allegheny",3,"MOON AREA SD",11,"White",260,31.9,25.8,33.8,8.5
103026343,"Allegheny",3,"MOON AREA SD",11,"Black",15,13.3,6.7,40,40
103026402,"Allegheny",3,"MT LEBANON SD",4,"All Students",375,69.6,27.5,1.6,1.3
103026402,"Allegheny",3,"MT LEBANON SD",4,"IEP",75,53.3,34.7,5.3,6.7
103026402,"Allegheny",3,"MT LEBANON SD",4,"Economically Disadvantaged",18,50.0,44.4,5.6,0.0
103026402,"Allegheny",3,"MT LEBANON SD",4,"Male",195,70.8,27.2,1.0,1.0
103026402,"Allegheny",3,"MT LEBANON SD",4,"Female",179,68.2,27.9,2.2,1.7
103026402,"Allegheny",3,"MT LEBANON SD",4,"White",338,70.1,27.2,1.8,0.9
