"The 2011 PSSA Mathematics and Reading District Level Proficiency Results*",,,,,,,,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
112013054,"Adams",12,"FAIRFIELD AREA SD",7,"Multi-Ethnic",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",7,"IEP",4,,,,,8,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",7,"ELL",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",7,"Economically Disadvantaged",15,13.3,20.0,26.7,40.0,17,17.6,35.3,23.5,23.5
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"All Students",95,52.6,28.4,12.6,6.3,98,53.1,28.6,7.1,11.2
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Male",47,51.1,31.9,10.6,6.4,50,46.0,22.0,12.0,20.0
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Female",48,54.2,25.0,14.6,6.3,48,60.4,35.4,2.1,2.1
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"White",91,52.7,27.5,13.2,6.6,94,51.1,29.8,7.4,11.7
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Black",2,,,,,2,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Hispanic",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Asian",1,,,,,1,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Native American",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Multi-Ethnic",1,,,,,1,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"IEP",8,,,,,11,9.1,18.2,9.1,63.6
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"ELL",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Economically Disadvantaged",23,26.1,39.1,21.7,13.0,23,30.4,47.8,8.7,13.0
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"All Students",98,27.6,37.8,19.4,15.3,98,41.8,35.7,16.3,6.1
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Male",48,25.0,43.8,20.8,10.4,47,40.4,42.6,14.9,2.1
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Female",50,30.0,32.0,18.0,20.0,51,43.1,29.4,17.6,9.8
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"White",92,28.3,39.1,18.5,14.1,93,41.9,35.5,16.1,6.5
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Black",2,,,,,2,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Hispanic",3,,,,,3,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Asian",1,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Native American",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Multi-Ethnic",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"IEP",7,,,,,8,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"ELL",1,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Economically Disadvantaged",9,,,,,9,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"All Students",189,52.9,38.6,5.3,3.2,189,32.8,47.6,11.6,7.9
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Male",88,55.7,34.1,5.7,4.5,88,27.3,53.4,12.5,6.8
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Female",101,50.5,42.6,5.0,2.0,101,37.6,42.6,10.9,8.9
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"White",150,59.3,33.3,4.0,3.3,150,34.7,48.7,12.0,4.7
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Black",8,,,,,8,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Hispanic",29,27.6,55.2,13.8,3.4,29,17.2,48.3,6.9,27.6
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Asian",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Native American",1,,,,,1,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Multi-Ethnic",1,,,,,1,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"IEP",24,33.3,37.5,12.5,16.7,24,8.3,41.7,20.8,29.2
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"ELL",14,7.1,57.1,28.6,7.1,14,0.0,35.7,7.1,57.1
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Economically Disadvantaged",86,38.4,52.3,4.7,4.7,86,24.4,45.3,17.4,12.8
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"All Students",208,76.9,17.8,3.4,1.9,202,47.0,35.6,13.4,4.0
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Male",112,79.5,17.0,2.7,0.9,110,41.8,36.4,17.3,4.5
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Female",96,74.0,18.8,4.2,3.1,92,53.3,34.8,8.7,3.3
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"White",175,80.6,16.0,1.7,1.7,169,52.1,33.7,11.8,2.4
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Black",6,,,,,6,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Hispanic",22,59.1,36.4,4.5,0.0,22,13.6,54.5,27.3,4.5
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Asian",5,,,,,5,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Native American",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Multi-Ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"IEP",24,58.3,20.8,12.5,8.3,18,27.8,27.8,33.3,11.1
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"ELL",13,23.1,61.5,15.4,0.0,12,0.0,33.3,41.7,25.0
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Economically Disadvantaged",76,60.5,30.3,6.6,2.6,72,25.0,45.8,20.8,8.3
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"All Students",250,58.8,34.4,6.0,0.8,242,26.4,47.1,18.6,7.9
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Male",124,61.3,34.7,2.4,1.6,118,25.4,43.2,20.3,11.0
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Female",126,56.3,34.1,9.5,0.0,124,27.4,50.8,16.9,4.8
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"White",211,63.0,31.8,4.3,0.9,203,29.6,48.3,15.8,6.4
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Black",12,25.0,75.0,0.0,0.0,12,8.3,41.7,41.7,8.3
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Hispanic",20,35.0,40.0,25.0,0.0,20,0.0,45.0,35.0,20.0
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Asian",6,,,,,6,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Native American",1,,,,,1,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Multi-Ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"IEP",34,32.4,52.9,8.8,5.9,26,11.5,38.5,23.1,26.9
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"ELL",6,,,,,6,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Economically Disadvantaged",97,46.4,44.3,9.3,0.0,92,9.8,51.1,27.2,12.0
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"All Students",201,74.1,19.4,4.0,2.5,201,54.2,27.4,10.9,7.5
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Male",105,74.3,17.1,3.8,4.8,105,47.6,33.3,12.4,6.7
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Female",96,74.0,21.9,4.2,0.0,96,61.5,20.8,9.4,8.3
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"White",171,77.2,18.1,2.9,1.8,172,58.1,26.7,10.5,4.7
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Black",8,,,,,8,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Hispanic",17,58.8,23.5,11.8,5.9,16,25.0,31.3,25.0,18.8
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Asian",4,,,,,4,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Native American",1,,,,,1,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Multi-Ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"IEP",16,43.8,37.5,12.5,6.3,16,18.8,12.5,31.3,37.5
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"ELL",5,,,,,5,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Economically Disadvantaged",78,57.7,28.2,7.7,6.4,80,30.0,36.3,17.5,16.3
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"All Students",215,64.7,24.7,7.0,3.7,211,52.1,31.3,12.8,3.8
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Male",105,62.9,27.6,6.7,2.9,101,52.5,27.7,15.8,4.0
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Female",110,66.4,21.8,7.3,4.5,110,51.8,34.5,10.0,3.6
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"White",170,68.8,21.2,7.1,2.9,168,58.9,26.8,11.9,2.4
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Black",19,42.1,42.1,10.5,5.3,18,16.7,61.1,22.2,0.0
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Hispanic",25,52.0,36.0,4.0,8.0,24,33.3,37.5,12.5,16.7
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Asian",1,,,,,1,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Native American",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Multi-Ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"IEP",21,9.5,28.6,47.6,14.3,17,0.0,35.3,47.1,17.6
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"ELL",4,,,,,4,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Economically Disadvantaged",80,42.5,43.8,7.5,6.3,76,28.9,48.7,15.8,6.6
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"All Students",206,69.4,23.8,4.9,1.9,206,65.0,28.2,5.3,1.5
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Male",102,71.6,22.5,3.9,2.0,100,63.0,28.0,6.0,3.0
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Female",104,67.3,25.0,5.8,1.9,106,67.0,28.3,4.7,0.0
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"White",172,73.8,20.3,4.1,1.7,172,69.8,25.6,3.5,1.2
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Black",16,31.3,43.8,18.8,6.3,16,25.0,56.3,12.5,6.3
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Hispanic",16,56.3,43.8,0.0,0.0,16,50.0,31.3,18.8,0.0
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Asian",2,,,,,2,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Native American",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Multi-Ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"IEP",13,30.8,53.8,0.0,15.4,14,28.6,42.9,7.1,21.4
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"ELL",1,,,,,1,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Economically Disadvantaged",70,50.0,35.7,11.4,2.9,71,50.7,36.6,11.3,1.4
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"All Students",219,27.4,32.0,16.0,24.7,222,32.9,34.2,14.4,18.5
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Male",104,18.3,36.5,17.3,27.9,104,22.1,34.6,18.3,25.0
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Female",115,35.7,27.8,14.8,21.7,118,42.4,33.9,11.0,12.7
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"White",184,29.3,32.1,16.8,21.7,186,35.5,35.5,12.9,16.1
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Black",10,,,,,11,18.2,27.3,27.3,27.3
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Hispanic",21,14.3,33.3,9.5,42.9,21,19.0,23.8,19.0,38.1
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Asian",4,,,,,4,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Native American",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Multi-Ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"IEP",15,0.0,0.0,13.3,86.7,18,5.6,11.1,27.8,55.6
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"ELL",3,,,,,3,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Economically Disadvantaged",66,21.2,24.2,9.1,45.5,67,22.4,32.8,14.9,29.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"All Students",135,39.3,43.7,11.1,5.9,135,25.9,49.6,7.4,17.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Male",78,42.3,38.5,12.8,6.4,78,26.9,42.3,9.0,21.8
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Female",57,35.1,50.9,8.8,5.3,57,24.6,59.6,5.3,10.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"White",134,39.6,43.3,11.2,6.0,134,26.1,49.3,7.5,17.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Black",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Hispanic",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Asian",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Native American",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Multi-Ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"IEP",18,5.6,27.8,33.3,33.3,18,0.0,16.7,11.1,72.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"ELL",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Economically Disadvantaged",35,22.9,42.9,22.9,11.4,35,11.4,45.7,8.6,34.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"All Students",143,58.7,33.6,5.6,2.1,136,39.0,41.2,14.0,5.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Male",78,62.8,29.5,6.4,1.3,74,33.8,43.2,14.9,8.1
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Female",65,53.8,38.5,4.6,3.1,62,45.2,38.7,12.9,3.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"White",139,59.7,33.1,5.8,1.4,132,39.4,41.7,13.6,5.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Black",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Hispanic",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Asian",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Native American",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Multi-Ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"IEP",13,38.5,30.8,23.1,7.7,7,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"ELL",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Economically Disadvantaged",46,45.7,41.3,8.7,4.3,44,25.0,47.7,27.3,0.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"All Students",142,54.9,26.8,14.1,4.2,140,22.9,52.1,15.7,9.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Male",77,61.0,22.1,11.7,5.2,76,19.7,53.9,17.1,9.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Female",65,47.7,32.3,16.9,3.1,64,26.6,50.0,14.1,9.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"White",130,56.2,26.9,13.1,3.8,128,24.2,52.3,13.3,10.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Black",6,,,,,6,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Hispanic",5,,,,,5,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Asian",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Native American",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Multi-Ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"IEP",13,23.1,46.2,23.1,7.7,11,0.0,63.6,9.1,27.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"ELL",2,,,,,2,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Economically Disadvantaged",36,41.7,30.6,19.4,8.3,35,11.4,48.6,22.9,17.1
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"All Students",167,59.9,23.4,11.4,5.4,167,37.1,32.9,18.6,11.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Male",78,61.5,20.5,11.5,6.4,78,39.7,24.4,21.8,14.1
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Female",89,58.4,25.8,11.2,4.5,89,34.8,40.4,15.7,9.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"White",154,61.0,23.4,11.0,4.5,154,37.7,33.8,18.8,9.7
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Black",6,,,,,6,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Hispanic",4,,,,,4,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Asian",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Native American",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Multi-Ethnic",2,,,,,2,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"IEP",18,22.2,27.8,33.3,16.7,18,11.1,16.7,22.2,50.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"ELL",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Economically Disadvantaged",42,38.1,38.1,19.0,4.8,43,27.9,34.9,23.3,14.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"All Students",146,54.8,26.7,11.0,7.5,147,37.4,33.3,18.4,10.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Male",70,48.6,31.4,11.4,8.6,69,33.3,30.4,20.3,15.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Female",76,60.5,22.4,10.5,6.6,78,41.0,35.9,16.7,6.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"White",129,55.8,24.8,11.6,7.8,130,36.9,33.8,17.7,11.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Black",5,,,,,5,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Hispanic",7,,,,,7,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Asian",2,,,,,2,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Native American",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Multi-Ethnic",3,,,,,3,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"IEP",15,26.7,33.3,20.0,20.0,16,6.3,18.8,43.8,31.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"ELL",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Economically Disadvantaged",43,37.2,34.9,9.3,18.6,42,16.7,33.3,31.0,19.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"All Students",163,55.2,27.0,11.0,6.7,163,65.0,22.7,6.7,5.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Male",97,58.8,25.8,9.3,6.2,96,58.3,27.1,9.4,5.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Female",66,50.0,28.8,13.6,7.6,67,74.6,16.4,3.0,6.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"White",151,56.3,26.5,11.3,6.0,150,66.7,20.7,7.3,5.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Black",5,,,,,5,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Hispanic",6,,,,,6,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Asian",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Native American",0,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Multi-Ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"IEP",12,8.3,25.0,41.7,25.0,12,0.0,33.3,25.0,41.7
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"ELL",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Economically Disadvantaged",42,31.0,33.3,21.4,14.3,41,43.9,36.6,9.8,9.8
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"All Students",158,25.9,39.2,22.8,12.0,160,33.1,36.3,17.5,13.1
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Male",78,29.5,33.3,21.8,15.4,79,32.9,32.9,21.5,12.7
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Female",80,22.5,45.0,23.8,8.8,81,33.3,39.5,13.6,13.6
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"White",148,26.4,38.5,23.0,12.2,150,33.3,35.3,17.3,14.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Black",5,,,,,5,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Hispanic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Asian",5,,,,,5,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Native American",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Multi-Ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"IEP",11,9.1,45.5,18.2,27.3,12,25.0,16.7,50.0,8.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"ELL",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Economically Disadvantaged",36,13.9,33.3,33.3,19.4,37,27.0,37.8,13.5,21.6
112018523,"Adams",12,"UPPER ADAMS SD",3,"All Students",149,36.9,41.6,15.4,6.0,149,27.5,45.6,11.4,15.4
112018523,"Adams",12,"UPPER ADAMS SD",3,"Male",73,43.8,32.9,16.4,6.8,73,17.8,50.7,8.2,23.3
112018523,"Adams",12,"UPPER ADAMS SD",3,"Female",76,30.3,50.0,14.5,5.3,76,36.8,40.8,14.5,7.9
112018523,"Adams",12,"UPPER ADAMS SD",3,"White",119,38.7,42.0,13.4,5.9,119,31.9,45.4,7.6,15.1
112018523,"Adams",12,"UPPER ADAMS SD",3,"Black",1,,,,,1,,,,
112018523,"Adams",12,"UPPER ADAMS SD",3,"Hispanic",28,28.6,42.9,21.4,7.1,28,10.7,46.4,25.0,17.9
112018523,"Adams",12,"UPPER ADAMS SD",3,"Asian",1,,,,,1,,,,
112018523,"Adams",12,"UPPER ADAMS SD",3,"Native American",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",3,"Multi-Ethnic",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",3,"IEP",15,6.7,0.0,40.0,53.3,15,0.0,13.3,13.3,73.3
112018523,"Adams",12,"UPPER ADAMS SD",3,"ELL",7,,,,,7,,,,
112018523,"Adams",12,"UPPER ADAMS SD",3,"Economically Disadvantaged",72,31.9,40.3,18.1,9.7,72,13.9,50.0,15.3,20.8
112018523,"Adams",12,"UPPER ADAMS SD",4,"All Students",118,49.2,39.8,10.2,0.8,115,31.3,43.5,14.8,10.4
112018523,"Adams",12,"UPPER ADAMS SD",4,"Male",65,53.8,35.4,10.8,0.0,63,27.0,46.0,14.3,12.7
112018523,"Adams",12,"UPPER ADAMS SD",4,"Female",53,43.4,45.3,9.4,1.9,52,36.5,40.4,15.4,7.7
112018523,"Adams",12,"UPPER ADAMS SD",4,"White",87,52.9,37.9,9.2,0.0,85,38.8,38.8,12.9,9.4
112018523,"Adams",12,"UPPER ADAMS SD",4,"Black",4,,,,,4,,,,
112018523,"Adams",12,"UPPER ADAMS SD",4,"Hispanic",27,40.7,40.7,14.8,3.7,26,7.7,57.7,23.1,11.5
112018523,"Adams",12,"UPPER ADAMS SD",4,"Asian",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",4,"Native American",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",4,"Multi-Ethnic",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",4,"IEP",13,30.8,46.2,23.1,0.0,10,,,,
112018523,"Adams",12,"UPPER ADAMS SD",4,"ELL",9,,,,,9,,,,
112018523,"Adams",12,"UPPER ADAMS SD",4,"Economically Disadvantaged",51,37.3,47.1,13.7,2.0,48,18.8,45.8,20.8,14.6
112018523,"Adams",12,"UPPER ADAMS SD",5,"All Students",103,40.8,37.9,18.4,2.9,100,19.0,53.0,17.0,11.0
112018523,"Adams",12,"UPPER ADAMS SD",5,"Male",59,40.7,37.3,18.6,3.4,56,17.9,55.4,10.7,16.1
112018523,"Adams",12,"UPPER ADAMS SD",5,"Female",44,40.9,38.6,18.2,2.3,44,20.5,50.0,25.0,4.5
112018523,"Adams",12,"UPPER ADAMS SD",5,"White",74,40.5,36.5,18.9,4.1,70,21.4,54.3,14.3,10.0
112018523,"Adams",12,"UPPER ADAMS SD",5,"Black",3,,,,,3,,,,
112018523,"Adams",12,"UPPER ADAMS SD",5,"Hispanic",25,48.0,36.0,16.0,0.0,26,15.4,50.0,19.2,15.4
112018523,"Adams",12,"UPPER ADAMS SD",5,"Asian",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",5,"Native American",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",5,"Multi-Ethnic",1,,,,,1,,,,
112018523,"Adams",12,"UPPER ADAMS SD",5,"IEP",7,,,,,4,,,,
112018523,"Adams",12,"UPPER ADAMS SD",5,"ELL",5,,,,,5,,,,
112018523,"Adams",12,"UPPER ADAMS SD",5,"Economically Disadvantaged",49,36.7,34.7,22.4,6.1,46,17.4,45.7,21.7,15.2
