"The 2010 PSSA Science District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students; No PASA Scores. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Black",20,5.0,45.0,25.0,25.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Hispanic",2,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Asian",9,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Native American",0,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Multi-ethnic",10,30,40,10,20
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"IEP",24,16.7,29.2,25,29.2
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"ELL",12,0,16.7,25,58.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Economically Disadvantaged",81,23.5,34.6,21,21
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"All Students",331,18.7,39.6,19.6,22.1
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Male",168,22.0,39.3,14.3,24.4
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Female",163,15.3,39.9,25.2,19.6
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"White",290,20.0,42.8,20.3,16.9
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Black",28,7.1,17.9,21.4,53.6
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Hispanic",2,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Asian",9,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Native American",0,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Multi-ethnic",2,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"IEP",13,7.7,7.7,23.1,61.5
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"ELL",16,0.0,6.3,6.3,87.5
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Economically Disadvantaged",96,10.4,31.3,19.8,38.5
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"All Students",338,11.5,27.8,44.4,16.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Male",191,11,27.7,44,17.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Female",147,12.2,27.9,44.9,15
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"White",302,12.6,29.5,47,10.9
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Black",26,3.8,7.7,19.2,69.2
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Hispanic",3,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Asian",6,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Native American",0,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Multi-ethnic",1,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"IEP",32,0.0,0.0,21.9,78.1
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"ELL",12,0.0,0.0,0.0,100.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Economically Disadvantaged",76,3.9,14.5,38.2,43.4
103021252,"Allegheny",3,"BETHEL PARK SD",4,"All Students",372,57.0,35.8,6.2,1.1
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Male",188,56.4,33.5,8.5,1.6
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Female",184,57.6,38.0,3.8,0.5
103021252,"Allegheny",3,"BETHEL PARK SD",4,"White",357,57.1,35.9,6.4,0.6
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Black",7,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Hispanic",2,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Asian",3,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Native American",1,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Multi-ethnic",1,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"IEP",87,39.1,47.1,12.6,1.1
103021252,"Allegheny",3,"BETHEL PARK SD",4,"ELL",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Economically Disadvantaged",43,46.5,37.2,11.6,4.7
103021252,"Allegheny",3,"BETHEL PARK SD",8,"All Students",385,31.7,39.2,16.9,12.2
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Male",198,31.8,39.9,14.6,13.6
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Female",186,31.7,38.7,18.8,10.8
103021252,"Allegheny",3,"BETHEL PARK SD",8,"White",372,32.0,39.8,16.4,11.8
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Black",2,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Hispanic",5,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Asian",3,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Native American",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Multi-ethnic",2,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"IEP",39,2.6,12.8,35.9,48.7
103021252,"Allegheny",3,"BETHEL PARK SD",8,"ELL",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Economically Disadvantaged",29,10.3,37.9,27.6,24.1
103021252,"Allegheny",3,"BETHEL PARK SD",11,"All Students",426,23.5,33.6,35.4,7.5
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Male",213,25.4,35.7,30,8.9
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Female",213,21.6,31.5,40.8,6.1
103021252,"Allegheny",3,"BETHEL PARK SD",11,"White",409,24.0,34.2,34.7,7.1
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Black",10,0.0,0.0,70.0,30.0
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Hispanic",1,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Asian",6,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Native American",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Multi-ethnic",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"IEP",45,0.0,11.1,42.2,46.7
103021252,"Allegheny",3,"BETHEL PARK SD",11,"ELL",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Economically Disadvantaged",31,9.7,22.6,41.9,25.8
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"All Students",101,50.5,33.7,12.9,3
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Male",47,59.6,27.7,10.6,2.1
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Female",51,43.1,39.2,13.7,3.9
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"White",89,50.6,36,11.2,2.2
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Black",2,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Hispanic",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Asian",2,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Native American",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Multi-ethnic",4,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"IEP",8,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"ELL",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Economically Disadvantaged",44,38.6,38.6,20.5,2.3
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"All Students",86,15.1,37.2,18.6,29.1
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Male",43,18.6,30.2,18.6,32.6
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Female",43,11.6,44.2,18.6,25.6
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"White",77,14.3,39.0,20.8,26.0
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Black",6,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Hispanic",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Asian",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Native American",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Multi-ethnic",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"IEP",10,0,0,0,100
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"ELL",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Economically Disadvantaged",36,16.7,33.3,13.9,36.1
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"All Students",85,10.6,32.9,41.2,15.3
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Male",44,2.3,38.6,40.9,18.2
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Female",41,19.5,26.8,41.5,12.2
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"White",76,11.8,32.9,43.4,11.8
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Black",6,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Hispanic",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Asian",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Native American",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Multi-ethnic",2,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"IEP",9,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"ELL",3,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Economically Disadvantaged",33,6.1,33.3,39.4,21.2
103021603,"Allegheny",3,"CARLYNTON SD",4,"All Students",108,38.9,45.4,7.4,8.3
103021603,"Allegheny",3,"CARLYNTON SD",4,"Male",47,46.8,29.8,8.5,14.9
103021603,"Allegheny",3,"CARLYNTON SD",4,"Female",61,32.8,57.4,6.6,3.3
103021603,"Allegheny",3,"CARLYNTON SD",4,"White",93,43,41.9,7.5,7.5
103021603,"Allegheny",3,"CARLYNTON SD",4,"Black",12,8.3,75,0,16.7
103021603,"Allegheny",3,"CARLYNTON SD",4,"Hispanic",3,,,,
103021603,"Allegheny",3,"CARLYNTON SD",4,"Asian",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",4,"Native American",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",4,"Multi-ethnic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",4,"IEP",19,10.5,52.6,21.1,15.8
103021603,"Allegheny",3,"CARLYNTON SD",4,"ELL",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",4,"Economically Disadvantaged",47,23.4,55.3,8.5,12.8
103021603,"Allegheny",3,"CARLYNTON SD",8,"All Students",115,15.7,40.9,13.0,30.4
103021603,"Allegheny",3,"CARLYNTON SD",8,"Male",59,20.3,28.8,13.6,37.3
103021603,"Allegheny",3,"CARLYNTON SD",8,"Female",56,10.7,53.6,12.5,23.2
103021603,"Allegheny",3,"CARLYNTON SD",8,"White",102,17.6,43.1,10.8,28.4
103021603,"Allegheny",3,"CARLYNTON SD",8,"Black",11,0,9.1,36.4,54.5
103021603,"Allegheny",3,"CARLYNTON SD",8,"Hispanic",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Asian",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Native American",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Multi-ethnic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"IEP",14,0,14.3,7.1,78.6
103021603,"Allegheny",3,"CARLYNTON SD",8,"ELL",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Economically Disadvantaged",49,8.2,32.7,18.4,40.8
103021603,"Allegheny",3,"CARLYNTON SD",11,"All Students",96,16.7,20.8,41.7,20.8
103021603,"Allegheny",3,"CARLYNTON SD",11,"Male",48,20.8,18.8,41.7,18.8
103021603,"Allegheny",3,"CARLYNTON SD",11,"Female",48,12.5,22.9,41.7,22.9
103021603,"Allegheny",3,"CARLYNTON SD",11,"White",82,18.3,22.0,41.5,18.3
103021603,"Allegheny",3,"CARLYNTON SD",11,"Black",14,7.1,14.3,42.9,35.7
103021603,"Allegheny",3,"CARLYNTON SD",11,"Hispanic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Asian",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Native American",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Multi-ethnic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"IEP",13,0.0,0.0,30.8,69.2
103021603,"Allegheny",3,"CARLYNTON SD",11,"ELL",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Economically Disadvantaged",36,8.3,13.9,55.6,22.2
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"All Students",252,46.8,42.9,7.9,2.4
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Male",128,50.8,38.3,9.4,1.6
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Female",124,42.7,47.6,6.5,3.2
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"White",229,47.2,43.7,7.4,1.7
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Black",8,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Hispanic",4,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Asian",11,36.4,36.4,18.2,9.1
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Native American",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Multi-ethnic",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"IEP",30,16.7,53.3,16.7,13.3
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"ELL",6,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Economically Disadvantaged",68,42.6,39.7,11.8,5.9
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"All Students",267,29.2,36.7,16.1,18
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Male",143,32.2,32.2,14.0,21.7
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Female",124,25.8,41.9,18.5,13.7
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"White",237,30.4,38.4,15.2,16.0
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Black",21,9.5,23.8,23.8,42.9
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Hispanic",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Asian",9,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Native American",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Multi-ethnic",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"IEP",28,3.6,25.0,10.7,60.7
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"ELL",1,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Economically Disadvantaged",62,11.3,40.3,25.8,22.6
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"All Students",262,21.4,29.4,42.7,6.5
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Male",142,21.8,25.4,45.1,7.7
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Female",120,20.8,34.2,40,5
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"White",245,20.8,31,42.4,5.7
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Black",9,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Hispanic",1,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Asian",7,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Native American",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Multi-ethnic",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"IEP",23,0.0,4.3,56.5,39.1
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"ELL",1,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Economically Disadvantaged",51,5.9,21.6,54.9,17.6
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"All Students",48,8.3,22.9,22.9,45.8
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Male",29,10.3,13.8,27.6,48.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Female",19,5.3,36.8,15.8,42.1
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"White",12,25.0,16.7,25.0,33.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Black",36,2.8,25.0,22.2,50.0
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Hispanic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Asian",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Native American",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Multi-ethnic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"IEP",15,6.7,13.3,26.7,53.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"ELL",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Economically Disadvantaged",42,7.1,19,26.2,47.6
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"All Students",48,0,16.7,10.4,72.9
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Male",19,0.0,15.8,5.3,78.9
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Female",29,0.0,17.2,13.8,69.0
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"White",13,0.0,38.5,0.0,61.5
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Black",35,0.0,8.6,14.3,77.1
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Hispanic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Asian",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Native American",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Multi-ethnic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"IEP",8,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"ELL",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Economically Disadvantaged",39,0,17.9,10.3,71.8
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"All Students",68,1.5,4.4,30.9,63.2
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Male",38,2.6,5.3,28.9,63.2
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Female",30,0,3.3,33.3,63.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"White",19,5.3,5.3,52.6,36.8
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Black",49,0,4.1,22.4,73.5
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Hispanic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Asian",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Native American",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Multi-ethnic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"IEP",13,0,0,7.7,92.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"ELL",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Economically Disadvantaged",53,0.0,3.8,26.4,69.8
103022103,"Allegheny",3,"CORNELL SD",4,"All Students",43,34.9,32.6,16.3,16.3
103022103,"Allegheny",3,"CORNELL SD",4,"Male",21,38.1,23.8,23.8,14.3
103022103,"Allegheny",3,"CORNELL SD",4,"Female",22,31.8,40.9,9.1,18.2
103022103,"Allegheny",3,"CORNELL SD",4,"White",29,34.5,34.5,13.8,17.2
103022103,"Allegheny",3,"CORNELL SD",4,"Black",7,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"Hispanic",0,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"Asian",0,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"Native American",0,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"Multi-ethnic",7,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"IEP",8,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"ELL",0,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"Economically Disadvantaged",27,25.9,37,22.2,14.8
103022103,"Allegheny",3,"CORNELL SD",8,"All Students",51,2,35.3,23.5,39.2
103022103,"Allegheny",3,"CORNELL SD",8,"Male",26,3.8,23.1,26.9,46.2
103022103,"Allegheny",3,"CORNELL SD",8,"Female",25,0,48,20,32
103022103,"Allegheny",3,"CORNELL SD",8,"White",33,0,30.3,30.3,39.4
103022103,"Allegheny",3,"CORNELL SD",8,"Black",9,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Hispanic",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Asian",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Native American",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Multi-ethnic",9,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"IEP",4,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"ELL",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Economically Disadvantaged",32,3.1,25,25,46.9
103022103,"Allegheny",3,"CORNELL SD",11,"All Students",62,4.8,14.5,54.8,25.8
103022103,"Allegheny",3,"CORNELL SD",11,"Male",33,3,21.2,48.5,27.3
103022103,"Allegheny",3,"CORNELL SD",11,"Female",28,7.1,7.1,60.7,25
103022103,"Allegheny",3,"CORNELL SD",11,"White",49,4.1,18.4,53.1,24.5
103022103,"Allegheny",3,"CORNELL SD",11,"Black",6,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Hispanic",0,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Asian",0,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Native American",0,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Multi-ethnic",6,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"IEP",11,0.0,0.0,9.1,90.9
103022103,"Allegheny",3,"CORNELL SD",11,"ELL",0,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Economically Disadvantaged",37,5.4,13.5,43.2,37.8
103022253,"Allegheny",3,"DEER LAKES SD",4,"All Students",151,49,36.4,12.6,2
103022253,"Allegheny",3,"DEER LAKES SD",4,"Male",85,54.1,35.3,8.2,2.4
103022253,"Allegheny",3,"DEER LAKES SD",4,"Female",66,42.4,37.9,18.2,1.5
103022253,"Allegheny",3,"DEER LAKES SD",4,"White",148,49.3,35.8,12.8,2
103022253,"Allegheny",3,"DEER LAKES SD",4,"Black",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"Hispanic",2,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"Asian",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"Native American",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"Multi-ethnic",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"IEP",27,3.7,63.0,22.2,11.1
103022253,"Allegheny",3,"DEER LAKES SD",4,"ELL",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"Economically Disadvantaged",31,35.5,45.2,16.1,3.2
103022253,"Allegheny",3,"DEER LAKES SD",8,"All Students",133,27.1,44.4,13.5,15.0
103022253,"Allegheny",3,"DEER LAKES SD",8,"Male",69,31.9,47.8,10.1,10.1
103022253,"Allegheny",3,"DEER LAKES SD",8,"Female",64,21.9,40.6,17.2,20.3
103022253,"Allegheny",3,"DEER LAKES SD",8,"White",130,26.9,44.6,13.8,14.6
103022253,"Allegheny",3,"DEER LAKES SD",8,"Black",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Hispanic",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Asian",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Native American",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Multi-ethnic",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"IEP",22,0,13.6,22.7,63.6
103022253,"Allegheny",3,"DEER LAKES SD",8,"ELL",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Economically Disadvantaged",31,16.1,38.7,12.9,32.3
103022253,"Allegheny",3,"DEER LAKES SD",11,"All Students",164,15.9,21.3,53.7,9.1
103022253,"Allegheny",3,"DEER LAKES SD",11,"Male",87,23,23,42.5,11.5
103022253,"Allegheny",3,"DEER LAKES SD",11,"Female",76,7.9,19.7,65.8,6.6
103022253,"Allegheny",3,"DEER LAKES SD",11,"White",157,14.6,21.7,54.8,8.9
103022253,"Allegheny",3,"DEER LAKES SD",11,"Black",2,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Hispanic",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Asian",2,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Native American",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Multi-ethnic",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"IEP",35,2.9,0,62.9,34.3
103022253,"Allegheny",3,"DEER LAKES SD",11,"ELL",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Economically Disadvantaged",35,11.4,8.6,60.0,20.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"All Students",48,6.3,27.1,31.3,35.4
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Male",26,3.8,19.2,34.6,42.3
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Female",22,9.1,36.4,27.3,27.3
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"White",1,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Black",45,6.7,28.9,26.7,37.8
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Hispanic",0,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Asian",0,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Native American",0,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Multi-ethnic",2,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"IEP",11,0.0,9.1,27.3,63.6
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"ELL",0,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Economically Disadvantaged",46,6.5,28.3,28.3,37
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"All Students",40,0,5,5,90
103022503,"Allegheny",3,"DUQUESNE CITY SD",8,"Male",20,0,5,5,90
