"The 2010 PSSA Mathematics and Reading District Level Proficiency Results*",,,,,,,,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
112013054,"Adams",12,"FAIRFIELD AREA SD",7,"Native American",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",7,"Multi-ethnic",1,,,,,1,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",7,"IEP",4,,,,,6,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",7,"ELL",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",7,"Economically Disadvantaged",26,42.3,19.2,7.7,30.8,27,11.1,55.6,11.1,22.2
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"All Students",104,46.2,26.9,19.2,7.7,107,44.9,32.7,15.0,7.5
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Male",55,45.5,23.6,18.2,12.7,58,31.0,37.9,22.4,8.6
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Female",49,46.9,30.6,20.4,2.0,49,61.2,26.5,6.1,6.1
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"White",101,45.5,27.7,18.8,7.9,104,44.2,32.7,15.4,7.7
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Black",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Hispanic",2,,,,,2,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Asian",1,,,,,1,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Native American",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Multi-ethnic",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"IEP",8,,,,,11,0.0,9.1,54.5,36.4
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"ELL",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",8,"Economically Disadvantaged",13,30.8,23.1,38.5,7.7,13,23.1,46.2,15.4,15.4
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"All Students",85,24.7,37.6,23.5,14.1,89,25.8,34.8,13.5,25.8
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Male",40,17.5,45.0,27.5,10.0,43,20.9,34.9,16.3,27.9
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Female",45,31.1,31.1,20.0,17.8,46,30.4,34.8,10.9,23.9
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"White",84,23.8,38.1,23.8,14.3,88,25.0,35.2,13.6,26.1
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Black",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Hispanic",1,,,,,1,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Asian",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Native American",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Multi-ethnic",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"IEP",8,,,,,12,16.7,8.3,8.3,66.7
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"ELL",0,,,,,0,,,,
112013054,"Adams",12,"FAIRFIELD AREA SD",11,"Economically Disadvantaged",12,16.7,41.7,8.3,33.3,12,8.3,33.3,25.0,33.3
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"All Students",210,37.6,48.6,11.0,2.9,210,28.1,52.4,10.0,9.5
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Male",111,38.7,48.6,8.1,4.5,111,26.1,52.3,9.9,11.7
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Female",99,36.4,48.5,14.1,1.0,99,30.3,52.5,10.1,7.1
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"White",172,36.6,52.3,9.3,1.7,172,31.4,50.6,9.3,8.7
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Black",6,,,,,6,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Hispanic",28,35.7,32.1,21.4,10.7,28,7.1,60.7,14.3,17.9
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Asian",4,,,,,4,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Native American",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Multi-ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"IEP",27,14.8,48.1,18.5,18.5,27,3.7,37.0,14.8,44.4
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"ELL",16,31.3,31.3,25.0,12.5,16,0.0,50.0,18.8,31.3
112013753,"Adams",12,"GETTYSBURG AREA SD",3,"Economically Disadvantaged",79,26.6,53.2,16.5,3.8,79,15.2,58.2,13.9,12.7
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"All Students",248,70.6,27.0,2.0,0.4,253,41.9,34.4,14.2,9.5
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Male",126,74.6,23.0,2.4,0.0,129,38.8,33.3,15.5,12.4
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Female",122,66.4,31.1,1.6,0.8,124,45.2,35.5,12.9,6.5
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"White",204,76.0,22.1,2.0,0.0,209,46.4,33.0,11.5,9.1
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Black",16,56.3,37.5,6.3,0.0,16,25.0,50.0,18.8,6.3
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Hispanic",22,27.3,68.2,0.0,4.5,22,4.5,36.4,40.9,18.2
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Asian",5,,,,,5,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Native American",1,,,,,1,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Multi-ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"IEP",35,45.7,40.0,11.4,2.9,40,17.5,22.5,20.0,40.0
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"ELL",14,14.3,78.6,0.0,7.1,14,0.0,21.4,50.0,28.6
112013753,"Adams",12,"GETTYSBURG AREA SD",4,"Economically Disadvantaged",94,54.3,42.6,2.1,1.1,97,19.6,44.3,19.6,16.5
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"All Students",204,60.3,27.0,9.8,2.9,208,29.3,45.2,13.9,11.5
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Male",103,67.0,19.4,9.7,3.9,105,25.7,44.8,14.3,15.2
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Female",101,53.5,34.7,9.9,2.0,103,33.0,45.6,13.6,7.8
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"White",170,64.7,24.7,8.8,1.8,174,33.3,45.4,13.2,8.0
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Black",9,,,,,9,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Hispanic",20,35.0,45.0,10.0,10.0,20,5.0,45.0,20.0,30.0
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Asian",4,,,,,4,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Native American",1,,,,,1,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Multi-ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"IEP",18,11.1,33.3,27.8,27.8,22,0.0,9.1,31.8,59.1
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"ELL",9,,,,,9,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",5,"Economically Disadvantaged",70,34.3,41.4,15.7,8.6,72,15.3,38.9,22.2,23.6
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"All Students",213,70.4,20.7,4.2,4.7,220,46.8,31.8,10.9,10.5
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Male",106,70.8,20.8,3.8,4.7,109,45.9,30.3,11.0,12.8
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Female",107,70.1,20.6,4.7,4.7,111,47.7,33.3,10.8,8.1
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"White",170,74.1,18.2,5.3,2.4,176,54.0,29.0,10.2,6.8
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Black",19,42.1,42.1,0.0,15.8,19,10.5,52.6,10.5,26.3
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Hispanic",23,65.2,21.7,0.0,13.0,24,25.0,33.3,16.7,25.0
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Asian",1,,,,,1,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Native American",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Multi-ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"IEP",24,12.5,50.0,16.7,20.8,31,9.7,16.1,22.6,51.6
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"ELL",4,,,,,4,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",6,"Economically Disadvantaged",77,55.8,29.9,6.5,7.8,80,23.8,40.0,17.5,18.8
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"All Students",208,66.3,23.6,6.7,3.4,216,49.5,32.9,10.6,6.9
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Male",102,66.7,25.5,3.9,3.9,107,45.8,29.9,12.1,12.1
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Female",106,66.0,21.7,9.4,2.8,109,53.2,35.8,9.2,1.8
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"White",173,69.9,22.5,4.0,3.5,179,52.0,31.8,9.5,6.7
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Black",16,50.0,31.3,18.8,0.0,18,27.8,50.0,11.1,11.1
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Hispanic",17,41.2,29.4,23.5,5.9,17,41.2,29.4,23.5,5.9
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Asian",2,,,,,2,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Native American",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Multi-ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"IEP",16,25.0,43.8,12.5,18.8,24,12.5,12.5,25.0,50.0
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"ELL",2,,,,,2,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",7,"Economically Disadvantaged",73,42.5,35.6,15.1,6.8,77,33.8,40.3,15.6,10.4
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"All Students",212,63.2,27.4,8.0,1.4,221,70.6,21.3,3.6,4.5
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Male",110,61.8,30.9,4.5,2.7,115,63.5,26.1,2.6,7.8
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Female",102,64.7,23.5,11.8,0.0,106,78.3,16.0,4.7,0.9
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"White",181,67.4,24.9,6.6,1.1,184,73.4,21.7,2.2,2.7
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Black",8,,,,,10,60.0,10.0,20.0,10.0
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Hispanic",22,31.8,45.5,18.2,4.5,26,53.8,23.1,7.7,15.4
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Asian",1,,,,,1,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Native American",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Multi-ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"IEP",19,15.8,57.9,15.8,10.5,28,21.4,21.4,21.4,35.7
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"ELL",6,,,,,7,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",8,"Economically Disadvantaged",65,47.7,35.4,13.8,3.1,71,59.2,25.4,7.0,8.5
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"All Students",262,34.4,29.0,17.2,19.5,273,30.8,35.2,13.9,20.1
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Male",140,32.1,28.6,16.4,22.9,145,27.6,32.4,16.6,23.4
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Female",122,36.9,29.5,18.0,15.6,128,34.4,38.3,10.9,16.4
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"White",216,39.4,28.2,16.2,16.2,225,34.2,36.4,12.4,16.9
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Black",17,0.0,52.9,23.5,23.5,19,15.8,26.3,21.1,36.8
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Hispanic",24,12.5,16.7,25.0,45.8,24,16.7,25.0,20.8,37.5
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Asian",5,,,,,5,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Native American",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Multi-ethnic",0,,,,,0,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"IEP",20,5.0,20.0,15.0,60.0,31,0.0,25.8,6.5,67.7
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"ELL",6,,,,,6,,,,
112013753,"Adams",12,"GETTYSBURG AREA SD",11,"Economically Disadvantaged",77,14.3,33.8,24.7,27.3,83,13.3,38.6,16.9,31.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"All Students",153,51.0,32.0,12.4,4.6,153,27.5,46.4,13.1,13.1
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Male",76,55.3,35.5,6.6,2.6,76,26.3,44.7,15.8,13.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Female",72,45.8,29.2,18.1,6.9,72,29.2,48.6,9.7,12.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"White",143,51.7,32.9,10.5,4.9,143,28.0,48.3,12.6,11.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Black",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Hispanic",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Asian",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Native American",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Multi-ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"IEP",14,7.1,35.7,21.4,35.7,14,7.1,28.6,0.0,64.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"ELL",3,,,,,3,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",3,"Economically Disadvantaged",44,43.2,31.8,20.5,4.5,44,18.2,45.5,20.5,15.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"All Students",137,54.0,38.7,4.4,2.9,138,37.0,42.0,12.3,8.7
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Male",73,60.3,34.2,4.1,1.4,74,33.8,39.2,14.9,12.2
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Female",64,46.9,43.8,4.7,4.7,64,40.6,45.3,9.4,4.7
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"White",124,54.8,39.5,3.2,2.4,125,37.6,43.2,10.4,8.8
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Black",7,,,,,7,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Hispanic",5,,,,,5,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Asian",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Native American",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Multi-ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"IEP",13,30.8,61.5,0.0,7.7,14,14.3,21.4,35.7,28.6
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"ELL",2,,,,,2,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",4,"Economically Disadvantaged",42,45.2,42.9,7.1,4.8,43,20.9,51.2,16.3,11.6
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"All Students",168,50.6,30.4,11.9,7.1,172,11.0,42.4,29.1,17.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Male",82,51.2,29.3,11.0,8.5,85,8.2,36.5,30.6,24.7
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Female",86,50.0,31.4,12.8,5.8,87,13.8,48.3,27.6,10.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"White",156,50.6,30.8,12.2,6.4,160,11.3,41.9,30.6,16.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Black",8,,,,,8,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Hispanic",3,,,,,3,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Asian",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Native American",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Multi-ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"IEP",19,21.1,21.1,31.6,26.3,23,0.0,17.4,26.1,56.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"ELL",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",5,"Economically Disadvantaged",45,35.6,28.9,22.2,13.3,47,6.4,31.9,34.0,27.7
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"All Students",150,54.0,28.7,12.0,5.3,154,36.4,37.0,13.0,13.6
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Male",72,48.6,34.7,12.5,4.2,75,25.3,41.3,14.7,18.7
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Female",78,59.0,23.1,11.5,6.4,79,46.8,32.9,11.4,8.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"White",132,53.0,30.3,10.6,6.1,136,36.0,37.5,11.0,15.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Black",6,,,,,6,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Hispanic",8,,,,,8,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Asian",4,,,,,4,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Native American",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Multi-ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"IEP",13,23.1,30.8,30.8,15.4,17,5.9,17.6,11.8,64.7
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"ELL",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",6,"Economically Disadvantaged",49,34.7,42.9,18.4,4.1,51,19.6,41.2,15.7,23.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"All Students",159,57.9,24.5,10.7,6.9,171,33.3,39.2,14.6,12.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Male",93,60.2,22.6,11.8,5.4,97,27.8,44.3,16.5,11.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Female",66,54.5,27.3,9.1,9.1,74,40.5,32.4,12.2,14.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"White",147,58.5,23.8,10.9,6.8,157,34.4,38.9,15.3,11.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Black",6,,,,,7,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Hispanic",5,,,,,5,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Asian",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Native American",0,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Multi-ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"IEP",9,,,,,21,0.0,23.8,4.8,71.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"ELL",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",7,"Economically Disadvantaged",51,35.3,33.3,15.7,15.7,56,23.2,37.5,23.2,16.1
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"All Students",146,49.3,25.3,17.8,7.5,148,43.9,35.1,12.2,8.8
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Male",76,46.1,26.3,23.7,3.9,78,34.6,38.5,14.1,12.8
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Female",70,52.9,24.3,11.4,11.4,70,54.3,31.4,10.0,4.3
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"White",137,50.4,24.8,16.8,8.0,139,43.9,34.5,12.2,9.4
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Black",7,,,,,7,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Hispanic",2,,,,,2,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Asian",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Native American",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Multi-ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"IEP",10,20.0,30.0,10.0,40.0,12,8.3,16.7,25.0,50.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"ELL",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",8,"Economically Disadvantaged",42,33.3,35.7,23.8,7.1,42,33.3,40.5,16.7,9.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"All Students",169,29.0,30.2,18.9,21.9,170,27.6,32.9,16.5,22.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Male",91,30.8,28.6,14.3,26.4,91,27.5,27.5,14.3,30.8
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Female",78,26.9,32.1,24.4,16.7,79,27.8,39.2,19.0,13.9
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"White",159,30.2,30.2,18.2,21.4,160,28.8,32.5,16.3,22.5
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Black",5,,,,,5,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Hispanic",3,,,,,3,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Asian",2,,,,,2,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Native American",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Multi-ethnic",0,,,,,0,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"IEP",14,21.4,21.4,21.4,35.7,16,6.3,6.3,12.5,75.0
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"ELL",1,,,,,1,,,,
112015203,"Adams",12,"LITTLESTOWN AREA SD",11,"Economically Disadvantaged",32,21.9,15.6,21.9,40.6,32,25.0,18.8,18.8,37.5
112018523,"Adams",12,"UPPER ADAMS SD",3,"All Students",117,32.5,48.7,15.4,3.4,117,10.3,65.8,8.5,15.4
112018523,"Adams",12,"UPPER ADAMS SD",3,"Male",67,26.9,53.7,16.4,3.0,67,9.0,61.2,11.9,17.9
112018523,"Adams",12,"UPPER ADAMS SD",3,"Female",50,40.0,42.0,14.0,4.0,50,12.0,72.0,4.0,12.0
112018523,"Adams",12,"UPPER ADAMS SD",3,"White",84,39.3,45.2,11.9,3.6,84,14.3,66.7,6.0,13.1
112018523,"Adams",12,"UPPER ADAMS SD",3,"Black",4,,,,,4,,,,
112018523,"Adams",12,"UPPER ADAMS SD",3,"Hispanic",29,17.2,51.7,27.6,3.4,29,0.0,65.5,10.3,24.1
112018523,"Adams",12,"UPPER ADAMS SD",3,"Asian",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",3,"Native American",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",3,"Multi-ethnic",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",3,"IEP",12,8.3,16.7,41.7,33.3,12,0.0,25.0,8.3,66.7
112018523,"Adams",12,"UPPER ADAMS SD",3,"ELL",8,,,,,8,,,,
112018523,"Adams",12,"UPPER ADAMS SD",3,"Economically Disadvantaged",51,23.5,43.1,25.5,7.8,51,2.0,56.9,13.7,27.5
112018523,"Adams",12,"UPPER ADAMS SD",4,"All Students",104,48.1,39.4,10.6,1.9,113,34.5,42.5,13.3,9.7
112018523,"Adams",12,"UPPER ADAMS SD",4,"Male",59,50.8,39.0,6.8,3.4,65,29.2,49.2,9.2,12.3
112018523,"Adams",12,"UPPER ADAMS SD",4,"Female",45,44.4,40.0,15.6,0.0,48,41.7,33.3,18.8,6.3
112018523,"Adams",12,"UPPER ADAMS SD",4,"White",69,50.7,40.6,8.7,0.0,76,38.2,38.2,11.8,11.8
112018523,"Adams",12,"UPPER ADAMS SD",4,"Black",6,,,,,6,,,,
112018523,"Adams",12,"UPPER ADAMS SD",4,"Hispanic",29,48.3,37.9,10.3,3.4,31,29.0,45.2,19.4,6.5
112018523,"Adams",12,"UPPER ADAMS SD",4,"Asian",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",4,"Native American",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",4,"Multi-ethnic",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",4,"IEP",3,,,,,12,0.0,16.7,16.7,66.7
112018523,"Adams",12,"UPPER ADAMS SD",4,"ELL",9,,,,,10,20.0,20.0,40.0,20.0
112018523,"Adams",12,"UPPER ADAMS SD",4,"Economically Disadvantaged",55,38.2,41.8,16.4,3.6,63,25.4,44.4,15.9,14.3
112018523,"Adams",12,"UPPER ADAMS SD",5,"All Students",115,53.0,22.6,18.3,6.1,124,20.2,44.4,14.5,21.0
112018523,"Adams",12,"UPPER ADAMS SD",5,"Male",59,61.0,13.6,20.3,5.1,66,21.2,36.4,15.2,27.3
112018523,"Adams",12,"UPPER ADAMS SD",5,"Female",56,44.6,32.1,16.1,7.1,58,19.0,53.4,13.8,13.8
112018523,"Adams",12,"UPPER ADAMS SD",5,"White",92,58.7,18.5,18.5,4.3,99,23.2,44.4,12.1,20.2
112018523,"Adams",12,"UPPER ADAMS SD",5,"Black",4,,,,,4,,,,
112018523,"Adams",12,"UPPER ADAMS SD",5,"Hispanic",19,31.6,36.8,21.1,10.5,21,4.8,47.6,28.6,19.0
112018523,"Adams",12,"UPPER ADAMS SD",5,"Asian",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",5,"Native American",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",5,"Multi-ethnic",0,,,,,0,,,,
112018523,"Adams",12,"UPPER ADAMS SD",5,"IEP",13,46.2,15.4,30.8,7.7,22,9.1,13.6,4.5,72.7
112018523,"Adams",12,"UPPER ADAMS SD",5,"ELL",3,,,,,4,,,,
