"The 2011 PSSA Science District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Female",147,34.7,55.1,9.5,0.7
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"White",232,49.6,40.9,8.2,1.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Black",24,8.3,62.5,20.8,8.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Hispanic",4,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Asian",13,23.1,38.5,30.8,7.7
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Native American",0,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Multi-Ethnic",10,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"IEP",29,24.1,48.3,17.2,10.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"ELL",11,0.0,27.3,54.5,18.2
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",4,"Economically Disadvantaged",92,19.6,59.8,16.3,4.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"All Students",296,17.6,37.5,24.7,20.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Male",151,20.5,37.1,22.5,19.9
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Female",145,14.5,37.9,26.9,20.7
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"White",254,20.1,40.2,26.4,13.4
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Black",24,0.0,20.8,20.8,58.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Hispanic",1,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Asian",12,0.0,8.3,8.3,83.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Native American",0,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Multi-Ethnic",5,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"IEP",23,13.0,4.3,21.7,60.9
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"ELL",13,0.0,0.0,0.0,100.0
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",8,"Economically Disadvantaged",88,5.7,31.8,23.9,38.6
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"All Students",357,13.7,29.1,40.9,16.2
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Male",195,16.9,28.7,38.5,15.9
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Female",162,9.9,29.6,43.8,16.7
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"White",318,14.8,31.1,41.8,12.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Black",17,0.0,0.0,52.9,47.1
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Hispanic",2,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Asian",15,0.0,13.3,13.3,73.3
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Native American",0,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Multi-Ethnic",5,,,,
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"IEP",26,0.0,7.7,38.5,53.8
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"ELL",15,0.0,6.7,6.7,86.7
103021102,"Allegheny",3,"BALDWIN-WHITEHALL SD",11,"Economically Disadvantaged",73,5.5,17.8,37.0,39.7
103021252,"Allegheny",3,"BETHEL PARK SD",4,"All Students",290,61.7,33.4,4.1,0.7
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Male",136,64.0,32.4,2.9,0.7
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Female",153,59.5,34.6,5.2,0.7
103021252,"Allegheny",3,"BETHEL PARK SD",4,"White",272,61.8,34.2,3.7,0.4
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Black",5,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Hispanic",1,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Asian",6,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Native American",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Multi-Ethnic",5,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"IEP",67,35.8,53.7,9.0,1.5
103021252,"Allegheny",3,"BETHEL PARK SD",4,"ELL",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",4,"Economically Disadvantaged",28,32.1,60.7,7.1,0.0
103021252,"Allegheny",3,"BETHEL PARK SD",8,"All Students",352,30.1,41.2,17.6,11.1
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Male",190,32.6,42.6,14.7,10.0
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Female",162,27.2,39.5,21.0,12.3
103021252,"Allegheny",3,"BETHEL PARK SD",8,"White",337,30.3,40.9,17.8,11.0
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Black",9,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Hispanic",2,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Asian",4,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Native American",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Multi-Ethnic",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"IEP",42,9.5,11.9,35.7,42.9
103021252,"Allegheny",3,"BETHEL PARK SD",8,"ELL",2,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",8,"Economically Disadvantaged",36,22.2,44.4,13.9,19.4
103021252,"Allegheny",3,"BETHEL PARK SD",11,"All Students",368,27.4,40.2,28.8,3.5
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Male",193,34.2,41.5,21.8,2.6
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Female",175,20.0,38.9,36.6,4.6
103021252,"Allegheny",3,"BETHEL PARK SD",11,"White",360,27.2,40.8,28.3,3.6
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Black",6,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Hispanic",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Asian",2,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Native American",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Multi-Ethnic",0,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"IEP",19,10.5,15.8,52.6,21.1
103021252,"Allegheny",3,"BETHEL PARK SD",11,"ELL",1,,,,
103021252,"Allegheny",3,"BETHEL PARK SD",11,"Economically Disadvantaged",26,7.7,34.6,50.0,7.7
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"All Students",79,62.0,26.6,8.9,2.5
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Male",49,59.2,26.5,10.2,4.1
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Female",30,66.7,26.7,6.7,0.0
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"White",72,62.5,26.4,9.7,1.4
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Black",3,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Hispanic",4,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Asian",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Native American",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Multi-Ethnic",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"IEP",9,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"ELL",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",4,"Economically Disadvantaged",27,37.0,51.9,7.4,3.7
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"All Students",100,21.0,32.0,18.0,29.0
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Male",46,21.7,34.8,8.7,34.8
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Female",54,20.4,29.6,25.9,24.1
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"White",94,22.3,33.0,18.1,26.6
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Black",5,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Hispanic",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Asian",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Native American",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Multi-Ethnic",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"IEP",6,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"ELL",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",8,"Economically Disadvantaged",40,7.5,32.5,22.5,37.5
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"All Students",106,10.4,29.2,50.9,9.4
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Male",50,16.0,34.0,40.0,10.0
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Female",56,5.4,25.0,60.7,8.9
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"White",103,10.7,30.1,49.5,9.7
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Black",1,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Hispanic",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Asian",2,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Native American",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Multi-Ethnic",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"IEP",3,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"ELL",0,,,,
103021453,"Allegheny",3,"BRENTWOOD BOROUGH SD",11,"Economically Disadvantaged",37,5.4,16.2,56.8,21.6
103021603,"Allegheny",3,"CARLYNTON SD",4,"All Students",109,45.0,37.6,15.6,1.8
103021603,"Allegheny",3,"CARLYNTON SD",4,"Male",52,53.8,28.8,15.4,1.9
103021603,"Allegheny",3,"CARLYNTON SD",4,"Female",57,36.8,45.6,15.8,1.8
103021603,"Allegheny",3,"CARLYNTON SD",4,"White",84,56.0,34.5,9.5,0.0
103021603,"Allegheny",3,"CARLYNTON SD",4,"Black",22,4.5,54.5,36.4,4.5
103021603,"Allegheny",3,"CARLYNTON SD",4,"Hispanic",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",4,"Asian",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",4,"Native American",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",4,"Multi-Ethnic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",4,"IEP",18,11.1,38.9,38.9,11.1
103021603,"Allegheny",3,"CARLYNTON SD",4,"ELL",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",4,"Economically Disadvantaged",52,34.6,40.4,25.0,0.0
103021603,"Allegheny",3,"CARLYNTON SD",8,"All Students",98,12.2,27.6,29.6,30.6
103021603,"Allegheny",3,"CARLYNTON SD",8,"Male",54,16.7,24.1,24.1,35.2
103021603,"Allegheny",3,"CARLYNTON SD",8,"Female",44,6.8,31.8,36.4,25.0
103021603,"Allegheny",3,"CARLYNTON SD",8,"White",81,14.8,27.2,32.1,25.9
103021603,"Allegheny",3,"CARLYNTON SD",8,"Black",14,0.0,28.6,14.3,57.1
103021603,"Allegheny",3,"CARLYNTON SD",8,"Hispanic",2,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Asian",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Native American",1,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Multi-Ethnic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"IEP",16,0.0,12.5,12.5,75.0
103021603,"Allegheny",3,"CARLYNTON SD",8,"ELL",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",8,"Economically Disadvantaged",39,5.1,28.2,23.1,43.6
103021603,"Allegheny",3,"CARLYNTON SD",11,"All Students",105,10.5,18.1,43.8,27.6
103021603,"Allegheny",3,"CARLYNTON SD",11,"Male",61,11.5,11.5,41.0,36.1
103021603,"Allegheny",3,"CARLYNTON SD",11,"Female",44,9.1,27.3,47.7,15.9
103021603,"Allegheny",3,"CARLYNTON SD",11,"White",86,11.6,22.1,45.3,20.9
103021603,"Allegheny",3,"CARLYNTON SD",11,"Black",16,6.3,0.0,37.5,56.3
103021603,"Allegheny",3,"CARLYNTON SD",11,"Hispanic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Asian",3,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Native American",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Multi-Ethnic",0,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"IEP",17,5.9,5.9,23.5,64.7
103021603,"Allegheny",3,"CARLYNTON SD",11,"ELL",3,,,,
103021603,"Allegheny",3,"CARLYNTON SD",11,"Economically Disadvantaged",32,3.1,12.5,50.0,34.4
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"All Students",246,38.2,45.9,10.6,5.3
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Male",123,38.2,43.9,11.4,6.5
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Female",123,38.2,48.0,9.8,4.1
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"White",200,39.5,45.0,10.5,5.0
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Black",12,8.3,50.0,25.0,16.7
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Hispanic",4,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Asian",20,55.0,40.0,5.0,0.0
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Native American",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Multi-Ethnic",10,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"IEP",38,21.1,28.9,26.3,23.7
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"ELL",2,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",4,"Economically Disadvantaged",72,20.8,52.8,22.2,4.2
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"All Students",252,24.2,42.9,17.1,15.9
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Male",120,26.7,36.7,14.2,22.5
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Female",132,22.0,48.5,19.7,9.8
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"White",228,25.0,44.3,16.2,14.5
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Black",11,0.0,36.4,18.2,45.5
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Hispanic",2,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Asian",11,27.3,27.3,36.4,9.1
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Native American",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Multi-Ethnic",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"IEP",23,8.7,26.1,4.3,60.9
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"ELL",3,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",8,"Economically Disadvantaged",66,7.6,37.9,21.2,33.3
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"All Students",262,18.3,36.3,37.8,7.6
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Male",154,18.2,39.6,34.4,7.8
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Female",108,18.5,31.5,42.6,7.4
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"White",236,19.1,36.9,37.7,6.4
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Black",13,15.4,15.4,38.5,30.8
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Hispanic",3,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Asian",10,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Native American",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Multi-Ethnic",0,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"IEP",12,8.3,25.0,41.7,25.0
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"ELL",2,,,,
103021752,"Allegheny",3,"CHARTIERS VALLEY SD",11,"Economically Disadvantaged",38,5.3,15.8,65.8,13.2
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"All Students",56,8.9,39.3,19.6,32.1
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Male",30,13.3,40.0,23.3,23.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Female",26,3.8,38.5,15.4,42.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"White",14,21.4,35.7,14.3,28.6
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Black",39,2.6,43.6,20.5,33.3
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Hispanic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Asian",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Native American",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Multi-Ethnic",3,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"IEP",9,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"ELL",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",4,"Economically Disadvantaged",53,9.4,35.8,20.8,34.0
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"All Students",56,1.8,16.1,16.1,66.1
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Male",33,0.0,18.2,15.2,66.7
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Female",23,4.3,13.0,17.4,65.2
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"White",11,9.1,45.5,9.1,36.4
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Black",44,0.0,9.1,18.2,72.7
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Hispanic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Asian",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Native American",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Multi-Ethnic",1,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"IEP",10,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"ELL",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",8,"Economically Disadvantaged",46,2.2,10.9,17.4,69.6
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"All Students",45,4.4,0.0,26.7,68.9
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Male",22,9.1,0.0,27.3,63.6
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Female",23,0.0,0.0,26.1,73.9
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"White",14,14.3,0.0,57.1,28.6
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Black",31,0.0,0.0,12.9,87.1
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Hispanic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Asian",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Native American",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Multi-Ethnic",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"IEP",8,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"ELL",0,,,,
103021903,"Allegheny",3,"CLAIRTON CITY SD",11,"Economically Disadvantaged",35,2.9,0.0,22.9,74.3
103022103,"Allegheny",3,"CORNELL SD",4,"All Students",49,30.6,46.9,16.3,6.1
103022103,"Allegheny",3,"CORNELL SD",4,"Male",24,33.3,54.2,8.3,4.2
103022103,"Allegheny",3,"CORNELL SD",4,"Female",25,28.0,40.0,24.0,8.0
103022103,"Allegheny",3,"CORNELL SD",4,"White",36,33.3,44.4,13.9,8.3
103022103,"Allegheny",3,"CORNELL SD",4,"Black",7,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"Hispanic",1,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"Asian",0,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"Native American",0,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"Multi-Ethnic",5,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"IEP",9,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"ELL",0,,,,
103022103,"Allegheny",3,"CORNELL SD",4,"Economically Disadvantaged",32,21.9,50.0,21.9,6.3
103022103,"Allegheny",3,"CORNELL SD",8,"All Students",43,7.0,44.2,25.6,23.3
103022103,"Allegheny",3,"CORNELL SD",8,"Male",21,14.3,38.1,23.8,23.8
103022103,"Allegheny",3,"CORNELL SD",8,"Female",22,0.0,50.0,27.3,22.7
103022103,"Allegheny",3,"CORNELL SD",8,"White",31,6.5,45.2,22.6,25.8
103022103,"Allegheny",3,"CORNELL SD",8,"Black",3,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Hispanic",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Asian",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Native American",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Multi-Ethnic",9,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"IEP",1,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"ELL",0,,,,
103022103,"Allegheny",3,"CORNELL SD",8,"Economically Disadvantaged",25,4.0,40.0,28.0,28.0
103022103,"Allegheny",3,"CORNELL SD",11,"All Students",57,1.8,22.8,43.9,31.6
103022103,"Allegheny",3,"CORNELL SD",11,"Male",31,3.2,25.8,45.2,25.8
103022103,"Allegheny",3,"CORNELL SD",11,"Female",26,0.0,19.2,42.3,38.5
103022103,"Allegheny",3,"CORNELL SD",11,"White",34,2.9,23.5,50.0,23.5
103022103,"Allegheny",3,"CORNELL SD",11,"Black",15,0.0,13.3,33.3,53.3
103022103,"Allegheny",3,"CORNELL SD",11,"Hispanic",1,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Asian",0,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Native American",0,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Multi-Ethnic",7,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"IEP",12,0.0,33.3,0.0,66.7
103022103,"Allegheny",3,"CORNELL SD",11,"ELL",0,,,,
103022103,"Allegheny",3,"CORNELL SD",11,"Economically Disadvantaged",40,0.0,15.0,50.0,35.0
103022253,"Allegheny",3,"DEER LAKES SD",4,"All Students",131,51.9,34.4,13.0,0.8
103022253,"Allegheny",3,"DEER LAKES SD",4,"Male",66,47.0,30.3,21.2,1.5
103022253,"Allegheny",3,"DEER LAKES SD",4,"Female",65,56.9,38.5,4.6,0.0
103022253,"Allegheny",3,"DEER LAKES SD",4,"White",130,52.3,33.8,13.1,0.8
103022253,"Allegheny",3,"DEER LAKES SD",4,"Black",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"Hispanic",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"Asian",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"Native American",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"Multi-Ethnic",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"IEP",24,25.0,41.7,33.3,0.0
103022253,"Allegheny",3,"DEER LAKES SD",4,"ELL",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",4,"Economically Disadvantaged",32,37.5,46.9,15.6,0.0
103022253,"Allegheny",3,"DEER LAKES SD",8,"All Students",135,29.6,41.5,18.5,10.4
103022253,"Allegheny",3,"DEER LAKES SD",8,"Male",69,30.4,39.1,17.4,13.0
103022253,"Allegheny",3,"DEER LAKES SD",8,"Female",66,28.8,43.9,19.7,7.6
103022253,"Allegheny",3,"DEER LAKES SD",8,"White",132,29.5,41.7,18.2,10.6
103022253,"Allegheny",3,"DEER LAKES SD",8,"Black",2,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Hispanic",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Asian",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Native American",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Multi-Ethnic",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"IEP",24,0.0,29.2,29.2,41.7
103022253,"Allegheny",3,"DEER LAKES SD",8,"ELL",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",8,"Economically Disadvantaged",26,30.8,34.6,15.4,19.2
103022253,"Allegheny",3,"DEER LAKES SD",11,"All Students",135,12.6,31.1,45.9,10.4
103022253,"Allegheny",3,"DEER LAKES SD",11,"Male",64,17.2,21.9,50.0,10.9
103022253,"Allegheny",3,"DEER LAKES SD",11,"Female",71,8.5,39.4,42.3,9.9
103022253,"Allegheny",3,"DEER LAKES SD",11,"White",134,12.7,31.3,45.5,10.4
103022253,"Allegheny",3,"DEER LAKES SD",11,"Black",1,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Hispanic",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Asian",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Native American",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Multi-Ethnic",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"IEP",20,0.0,0.0,60.0,40.0
103022253,"Allegheny",3,"DEER LAKES SD",11,"ELL",0,,,,
103022253,"Allegheny",3,"DEER LAKES SD",11,"Economically Disadvantaged",20,10.0,15.0,55.0,20.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"All Students",45,0.0,22.2,35.6,42.2
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Male",16,0.0,6.3,43.8,50.0
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Female",29,0.0,31.0,31.0,37.9
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"White",1,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Black",42,0.0,23.8,38.1,38.1
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Hispanic",0,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Asian",1,,,,
103022503,"Allegheny",3,"DUQUESNE CITY SD",4,"Native American",1,,,,
